start,end,cagr_port,cagr_sp500,cagr_world,mdd_port,mdd_sp500,mdd_world,vol_port,sharpe_port,sharpe_sp500,sharpe_world,sortino_port,calmar_port,window
2012-07-31,2022-07-31,0.15417455854945317,0.1383778572766443,0.10452646325775827,-0.30324087650499343,-0.1998132506236161,-0.21107510552661302,0.16461026285367514,0.9576148323519251,1.0038242162953943,0.7884682733488967,1.3651852530414432,0.508422744078549,10y
2012-10-31,2022-10-31,0.1402772180757954,0.12787343450378286,0.0918065271201649,-0.338971677963404,-0.2392717360083898,-0.2549928248700636,0.16999651580422706,0.8605441392584698,0.9033845824688678,0.6829034365117301,1.2367698395166309,0.4138316773796659,10y
2013-01-31,2023-01-31,0.1439669685946383,0.1268813363590926,0.09285833059419724,-0.3406874716849172,-0.2392717360083898,-0.2549928248700635,0.1753922065395595,0.8577641484667631,0.8836982793844453,0.6771647931936652,1.278839205035965,0.4225778185579578,10y
2013-04-30,2023-04-30,0.14578485736490676,0.12209784869634088,0.08951736183569547,-0.3402793104420536,-0.2392717360083898,-0.2549928248700636,0.1761905430880979,0.8637396894491186,0.8527589175385286,0.6547056341168874,1.3162147235185806,0.4284270388802629,10y
2013-07-31,2023-07-31,0.15140250893016716,0.12655522564481303,0.0941757861406678,-0.3388194760219402,-0.2392717360083897,-0.2549928248700636,0.1741053184962321,0.9004695136210227,0.8779706598527879,0.6860683524887691,1.3495310338129762,0.44685302836712704,10y
2013-10-31,2023-10-31,0.13702831946605332,0.11155810811625821,0.07710591535751177,-0.33637451675675967,-0.2392717360083897,-0.2549928248700635,0.17362990787532273,0.8292592694657522,0.7846715778314765,0.5772751038562632,1.2644259056154532,0.40736831311493704,10y
2014-01-31,2024-01-31,0.15203886941553457,0.12610490324824197,0.09357919984659735,-0.33457387438612807,-0.2392717360083898,-0.2549928248700636,0.17419748352509964,0.9032466316456765,0.8640244482146746,0.6731021472894096,1.3736565532192726,0.45442540812397136,10y
2014-04-30,2024-04-30,0.15866555898492773,0.12408482511887442,0.09220830550711656,-0.33619561166742795,-0.2392717360083897,-0.2549928248700635,0.17871224870546915,0.9172273496089685,0.846528357288357,0.6623124870069325,1.43667355442234,0.47194417023468815,10y
2014-07-31,2024-07-31,0.1616212957040284,0.13161432104978554,0.09830860738415748,-0.3333230780873757,-0.2392717360083897,-0.2549928248700636,0.17778832437802294,0.9356195755645548,0.8886492652662519,0.6989458438582342,1.4632027949883741,0.4848788047662927,10y
2014-11-30,2024-10-31,0.15841353892308874,0.12702816991389554,0.09872977540010908,-0.3299019523402187,-0.2392717360083897,-0.2549928248700635,0.1754364765624292,0.9298824417096154,0.8624621389897882,0.7017695646246229,1.4324169488040575,0.4801836963963198,10y
2015-02-28,2025-01-31,0.17726415835156906,0.13135582465914952,0.10140404762486321,-0.3384317889336188,-0.2392717360083897,-0.2549928248700636,0.1814400830037589,0.994930286675422,0.88787869721629,0.7198986750404228,1.5515497981798811,0.5237810517449301,10y
2015-05-31,2025-04-30,0.17041777866268193,0.12163820196529729,0.09608509188121839,-0.34092087785653213,-0.2392717360083898,-0.2549928248700635,0.18464947355487002,0.948744215440188,0.8240511436892948,0.6848239723276474,1.532473065185283,0.4998748675474135,10y
2015-08-31,2025-07-31,0.1956209892376506,0.14390058490753255,0.11623493485233372,-0.33720320778168833,-0.2392717360083898,-0.2549928248700635,0.18175043815566014,1.079936791740037,0.956140785041024,0.8116714182288128,1.7122646500248404,0.5801279012870462,10y
2015-11-30,2025-10-31,0.18894748129610872,0.14614451454255906,0.12123590947919971,-0.3234530799576374,-0.2392717360083898,-0.2549928248700635,0.17289372171074072,1.093621864876025,0.9800078845661951,0.8495157078513733,1.6757590431669123,0.5841573106085592,10y
2003-04-30,2018-04-30,0.12074056124606147,0.09511761527106177,0.07944920120423693,-0.49486466643670934,-0.5078480798152896,-0.5078480798152896,0.15599617973317648,0.8131240644112977,0.7562260905465428,0.6372248269971293,1.0544544088832266,0.24398703208183803,15y
2003-07-31,2018-07-31,0.11304640512024089,0.09396432036541325,0.07626279836804573,-0.49095220940002693,-0.5078480798152896,-0.5078480798152895,0.15378618811957123,0.777394164652379,0.7496124465235451,0.6168203692253935,1.006443776580594,0.23025948953033612,15y
2003-10-31,2018-10-31,0.10063784192428149,0.08695714371132568,0.0678673136199126,-0.48793856168921657,-0.5078480798152893,-0.5078480798152895,0.15327850473137827,0.7057389729639395,0.6963499511538066,0.5555496737542831,0.9110237373714978,0.20625105254210446,15y
2004-01-31,2019-01-31,0.09311090967957036,0.08141189881807631,0.06262285143888024,-0.48632440192528015,-0.5078480798152895,-0.5078480798152896,0.15440974668423157,0.6568696487374918,0.645612186944497,0.5122381901227376,0.8619203342838017,0.19145843661341944,15y
2004-04-30,2019-04-30,0.10372397521268417,0.08933114926178853,0.06973773943569994,-0.4870846406488635,-0.5078480798152895,-0.5078480798152896,0.15483157581710383,0.7183969000235694,0.698938824307474,0.5606397736410255,0.9361898750017033,0.21294856490344188,15y
2004-07-31,2019-07-31,0.10923731761559141,0.09034094108001112,0.07034609159393601,-0.48625390426832094,-0.5078480798152895,-0.5078480798152895,0.1554002776561034,0.748578455110043,0.6985129488256457,0.5605765932181783,0.9798243477105161,0.2246507774163041,15y
2004-10-31,2019-10-31,0.10620360518922123,0.09026982829476826,0.07028022441452264,-0.48325606796517084,-0.5078480798152895,-0.5078480798152896,0.15425717359469912,0.7350342707902527,0.6971627718451187,0.5591563114791241,0.9689805507763386,0.2197667287167422,15y
2005-01-31,2020-01-31,0.1078606672256095,0.0912380225075562,0.07002520975030202,-0.4749840055639528,-0.5078480798152895,-0.5078480798152896,0.15147007184472963,0.7556958394867033,0.7050808487455538,0.5585416941289717,0.9872469692341156,0.22708273533873113,15y
2005-04-30,2020-04-30,0.10665592432066462,0.08542833929529126,0.06237740862222663,-0.47667873569843255,-0.5078480798152895,-0.5078480798152896,0.15991255091913859,0.7170112674512501,0.6342822612808808,0.4862306991176432,0.9418633255593325,0.22374802216505782,15y
2005-07-31,2020-07-31,0.1117960870075223,0.08911429393279491,0.06607909823255143,-0.4693617606174473,-0.5078480798152895,-0.5078480798152896,0.15892750989546162,0.7497932383656544,0.6553595648061382,0.5085819088740979,0.9941889137294515,0.23818746303587685,15y
2005-10-31,2020-10-31,0.11499756703085562,0.09126422852135074,0.06780417362310098,-0.47240691223495535,-0.5078480798152895,-0.5078480798152896,0.16018662408022535,0.7632518744755483,0.6642989411389393,0.5165966201291621,1.0150435139894016,0.243429052481054,15y
2006-01-31,2021-01-31,0.12730627602581013,0.09599785241972425,0.07401179299997107,-0.4727433252291472,-0.5078480798152895,-0.5078480798152896,0.1646095429123202,0.814010126922214,0.6856760914122901,0.5469028554004569,1.1146157201169191,0.2692925933202811,15y
2006-04-30,2021-04-30,0.13851720259158284,0.10253825599627575,0.07895988169611257,-0.4763904360268657,-0.5078480798152895,-0.5078480798152896,0.16668721122203195,0.8659041963237903,0.7224210387969365,0.5758081487830817,1.184754757219382,0.2907640290741925,15y
2006-07-31,2021-07-31,0.14546511295911646,0.1081963344450192,0.08423715736386783,-0.4785161035664274,-0.5078480798152895,-0.5078480798152896,0.16865011582011258,0.8942344092897466,0.7575486287138488,0.6087532280288619,1.2304161051258842,0.30399209530243754,15y
2006-10-31,2021-10-31,0.1452872229907869,0.10598086776599946,0.08125313826228164,-0.4731364336128482,-0.5078480798152895,-0.5078480798152895,0.17033628435947368,0.8860186044179059,0.73878705190217,0.5879154142748271,1.2482545086863686,0.30707257498937524,15y
2007-01-31,2022-01-31,0.1328501325751228,0.10117636003484609,0.07530175311258835,-0.47241491356717213,-0.5078480798152895,-0.5078480798152896,0.1724895893481753,0.8131042569979684,0.7058132071729901,0.5488620273694668,1.159220985508337,0.281214942119377,15y
2007-04-30,2022-04-30,0.12246905183544943,0.09235508464132347,0.06641265168020083,-0.471378744682737,-0.5078480798152895,-0.5078480798152896,0.17537272413727564,0.7497532424880344,0.6466454059544879,0.4912353675934368,1.0495766187155686,0.259810297381732,15y
2007-07-31,2022-07-31,0.11601022379190229,0.09363503660986927,0.06683539613704803,-0.4673622451166095,-0.5078480798152893,-0.5078480798152896,0.1790943899809278,0.7054545776906278,0.6458052565336737,0.4885969020680702,0.98408746581143,0.2482233535209013,15y
2007-10-31,2022-10-31,0.09930287652517444,0.0845285141521388,0.05705794800817898,-0.4678149197942263,-0.5078480798152895,-0.5078480798152895,0.18041385069004603,0.6173214203328203,0.583344721593274,0.4247008211734581,0.8713417878574746,0.21226957996306306,15y
2008-01-31,2023-01-31,0.11721891823068975,0.09688038517856068,0.07175971522356117,-0.44902217744604145,-0.4632243006865614,-0.4632243006865615,0.18598587865290497,0.6918357280546701,0.6522405845825958,0.5081222322385469,0.9829270461717435,0.2610537388095398,15y
2008-04-30,2023-04-30,0.12079832538876123,0.09801303649478488,0.07262833172762329,-0.4427208516945147,-0.4632243006865614,-0.4632243006865615,0.18476737416404015,0.7126088173039657,0.6592907562795771,0.5136340656893683,1.0161398859697153,0.2728543842613364,15y
2008-07-31,2023-07-31,0.13223539701045817,0.1114101314853786,0.08429998085185297,-0.39525435658823016,-0.4179550904258038,-0.4179550904258038,0.18475825152805742,0.7681652725902863,0.7384371283508722,0.5830462487449894,1.0800124715993746,0.3345577216450999,15y
2008-10-31,2023-10-31,0.15290381788519314,0.12469088884705593,0.09680104370280573,-0.35184490405565383,-0.2392717360083898,-0.2549928248700635,0.17727818910031817,0.8950252008287426,0.8453624269539628,0.6781024578829626,1.417300597560241,0.43457732689232653,15y
2009-01-31,2024-01-31,0.17458993586377236,0.14722676379001087,0.1185197130542468,-0.3541955093748925,-0.2392717360083898,-0.2549928248700635,0.1788322155369617,0.9942441959881962,0.9851783932016863,0.8121213566896351,1.5674969566390649,0.4929196764010366,15y
2009-04-30,2024-04-30,0.17157343544521875,0.1457532962162451,0.11666911177339867,-0.34748893741379316,-0.2392717360083898,-0.2549928248700635,0.17452307161641056,0.9995310578736263,1.0047648437926069,0.8237704358487263,1.5747903282695486,0.49375222337195573,15y
2009-07-31,2024-07-31,0.1675780564284004,0.14329356891347933,0.11328548260362847,-0.34708798710781863,-0.2392717360083898,-0.2549928248700636,0.1728520631117618,0.9875460386120486,0.9955919140273105,0.8083296839468573,1.5421892625238491,0.48281145603677816,15y
2009-10-31,2024-10-31,0.1673577706500433,0.14200791654937217,0.11127657405168456,-0.3472562756418386,-0.2392717360083897,-0.2549928248700635,0.1725457756407947,0.9878953066714149,0.9897974100110395,0.796854331771652,1.5262518674587244,0.48194311345623236,15y
2010-01-31,2025-01-31,0.17380465205222229,0.14341635920521223,0.11196603059938215,-0.3477516033149737,-0.2392717360083898,-0.2549928248700636,0.17355964610313646,1.015199006155381,0.9998051320466668,0.8026083261585099,1.572106303669489,0.4997954010719539,15y
2010-04-30,2025-04-30,0.1583112726531204,0.12939995456617948,0.10115846228198433,-0.3443214566520475,-0.2392717360083898,-0.2549928248700635,0.1733935543202102,0.9384089977964798,0.9107074974270483,0.7354226424769188,1.4800915197999003,0.45977754100030177,15y
2010-07-31,2025-07-31,0.1755958020132926,0.14492681757364867,0.11460122998373734,-0.3444001198802332,-0.2392717360083898,-0.2549928248700636,0.1721871761431726,1.0308857589536589,1.020900173727567,0.8317368036697006,1.607278860378854,0.5098598748291867,15y
2010-10-31,2025-10-31,0.17195982250193764,0.14505229476063075,0.11467851749923952,-0.3422658352678113,-0.2392717360083898,-0.2549928248700635,0.16946331649767918,1.0263085398154654,1.0352986960701842,0.8430173672173789,1.5655993336397573,0.5024159725652576,15y
