,Portafoglio,S&P 500 TR,MSCI World TR,MSCI ACWI IMI TR
2021-06-30,0.018518583835782216,0.022427371800556095,0.014904791323841371,0.012073020839966864
2021-07-31,-0.01345223689717771,0.024412580645087445,0.017912897924946547,0.0050490365622299915
2021-08-31,0.02203880653925597,0.029759564550477347,0.024888340053909275,0.024748448132644096
2021-09-30,-0.030056673959001134,-0.04660534590455945,-0.041520563931324084,-0.03986565566337408
2021-10-31,0.05644038315992497,0.07016354570647199,0.05664055617544528,0.048645962216284255
2021-11-30,-0.02275670000079937,-0.00803484610957872,-0.02191296744360316,-0.026843755738281794
2021-12-31,0.02695922666032132,0.04624772124337029,0.0427401111072514,0.03969951397000049
2022-01-31,-0.03708906473120398,-0.052741187472095996,-0.0529108436570479,-0.051887936951306
2022-02-28,-0.009267123936516762,-0.029516911517534217,-0.0252912707943882,-0.022882458876234302
2022-03-31,0.02643752724012586,0.037590457958818435,0.027443435826535856,0.020400702702153994
2022-04-30,-0.07719245024698079,-0.08776916323692241,-0.08307341718087924,-0.07940160818422481
2022-05-31,0.014571790949915077,0.0022573700022805454,0.0007573983355388947,0.0005657214254377596
2022-06-30,-0.08711022229823973,-0.0824604068615945,-0.08662196773823883,-0.08626470336675018
2022-07-31,0.06577486313657081,0.09208731718815,0.079396290177143,0.07143515195346928
2022-08-31,-0.022073986331965362,-0.04080200397061995,-0.0418078537214307,-0.03550352722413741
2022-09-30,-0.09398052395498163,-0.09244576573678975,-0.09295981779859763,-0.09652385958137577
2022-10-31,0.0702544820521259,0.08127544357125216,0.07181286151022737,0.061525456462341754
2022-11-30,0.06224461241477464,0.05559150717499772,0.0695304653283828,0.07610418170358035
2022-12-31,-0.039540762467102655,-0.057628321267792826,-0.04246732268301967,-0.03840880703025096
2023-01-31,0.07624079431043072,0.0628873133353669,0.07075608791892973,0.07365871983428707
2023-02-28,-0.03241209829789354,-0.025142343410470724,-0.024038508204687115,-0.027790144165483754
2023-03-31,0.03343565577011151,0.03707760987406772,0.030899707789507902,0.024597655656752204
2023-04-30,0.007788286035918363,0.015974841370329118,0.017529477034362584,0.01273166967459538
2023-05-31,-0.0028263720624900302,0.004616277697360394,-0.009983398509007091,-0.012064223662483942
2023-06-30,0.054546238744777875,0.06479994393607558,0.060477776964954266,0.05832549937552822
2023-07-31,0.044930961631170184,0.032733110657749975,0.0335928072240248,0.038236176195734384
2023-08-31,-0.028238884140259834,-0.01625201272366572,-0.023885730659472082,-0.02871128917659771
2023-09-30,-0.040885641267903956,-0.04743447235723519,-0.043138410317345444,-0.04209623908462923
2023-10-31,-0.026390097723186037,-0.02170866289298512,-0.029015807295528884,-0.0333107470469125
2023-11-30,0.08053822969731506,0.09134393698944976,0.09375211110267645,0.09243287491516483
2023-12-31,0.04674587950919791,0.04565525434007034,0.04909424488711278,0.05245021028653363
2024-01-31,-0.008071632760562117,0.015926520963537527,0.012000448335050429,0.002260023619617524
2024-02-29,0.04761541847127673,0.05218676375735121,0.042397642405199276,0.0417823860995552
2024-03-31,0.04135034880726088,0.03270208607858627,0.03213484456251692,0.031621229407546414
2024-04-30,-0.02536499511312609,-0.04031962634763964,-0.03714474131390644,-0.0339429811031321
2024-05-31,0.03784671089446442,0.05057959716582827,0.04465206523786458,0.040517404714234706
2024-06-30,0.026707966668422175,0.03528021556863159,0.0203478453315471,0.018517052116247434
2024-07-31,0.016870685976683626,0.012109114980911162,0.017622439053181838,0.02057405279640534
2024-08-31,0.012510322867267845,0.023365622432159006,0.02643047500165907,0.023350729245142032
2024-09-30,0.02890627996343506,0.021004553657945513,0.018313925926157104,0.023022025482679842
2024-10-31,-0.013149801674604228,-0.008923538766048789,-0.019836862092799,-0.02315916261511264
2024-11-30,0.034074768552273996,0.059633418953695116,0.04588657742631641,0.03898872825186994
2024-12-31,-0.02226515438727459,-0.02406017042926545,-0.02606061632508294,-0.026898245384499142
2025-01-31,0.02865531381669502,0.026856345883270905,0.035288637024269764,0.03274074878874389
2025-02-28,-0.007714284930899625,-0.012694839644185052,-0.007197195719409688,-0.008800281156621459
2025-03-31,-0.02552571241965519,-0.0557191077762873,-0.04452054680911921,-0.03878999108775494
2025-04-30,-0.0004920551497998669,-0.008670166230189347,0.00888705145830837,0.009379562409010722
2025-05-31,0.05350036453620856,0.06284504464464602,0.05919185126847726,0.05785993022663516
2025-06-30,0.04925855718923084,0.051386119597071955,0.0431529997089668,0.0453155276114936
2025-07-31,0.022047887697259995,0.023031446515753284,0.012872646082590311,0.013305872452825218
2025-08-31,0.024447473668838083,0.02051948404438786,0.026085457766853892,0.027214493568969544
2025-09-30,0.05269773663174442,0.03562043418529992,0.03214587971004579,0.034433127417095255
2025-10-31,0.02897144703001119,0.02383730119762495,0.020025298567667882,0.020453159436735202
2025-11-30,-0.0006371016811968931,0.0019500953167395085,0.0028247638723986057,0.0012292945188767668
2025-12-31,0.013052557221289864,0.0007975029584423865,0.008083400310619382,0.010301986263643537
2026-01-31,0.05782540244541169,0.014737728839574471,0.022379033506990664,0.03276460536969905
2026-02-28,0.01889525647806086,-0.008641958340223965,0.007325080456631383,0.015749452380907414
2026-03-31,-0.06133408715404709,-0.04937956664344334,-0.0636949976247515,-0.07293933472929037
2026-04-30,0.09895239081759719,0.10505268686597247,0.09591844586171172,0.1011930946152575
2026-05-31,0.047739263790124435,0.05262575303750272,0.04552108572699165,0.050030830480150446
2026-06-30,-0.0211572475436566,-0.010292566443839024,-0.0071754484495999415,-0.00607711314368653
2026-07-31,-0.007067096437264199,0.00034817917005858234,0.005131797836890328,-0.002583781903123916
