date,strategia,nasdaq
2002-01-18,1232940.1908118962,374152.3529785931
2002-01-22,1192842.8225486465,364894.3961717978
2002-01-23,1225212.4308884465,372627.28111989936
2002-01-24,1241891.226559374,376551.6396600172
2002-01-25,1237666.8110703712,375614.66015278135
2002-01-28,1242790.2595460897,376827.400787514
2002-01-29,1199711.336018995,366965.5108067049
2002-01-30,1216365.9785523668,370938.572676503
2002-01-31,1233255.4284043866,374938.9893617064
2002-02-01,1214031.0381844498,370529.7460880202
2002-02-04,1167924.0015865497,359738.1466209421
2002-02-05,1154240.4238374657,356448.92126963375
2002-02-06,1133733.6973469637,351453.4008787805
2002-02-07,1109908.27533135,345528.95787734445
2002-02-08,1137698.291150949,352666.434149416
2002-02-11,1159293.843586314,358061.1587349318
2002-02-12,1149303.4307378556,355655.6567465888
2002-02-13,1168846.9738733035,360501.97584259947
2002-02-14,1156097.1019721476,357448.7785392204
2002-02-15,1125738.8317450942,350055.71730930044
2002-02-19,1083664.1148144605,339478.2275952027
2002-02-20,1102087.6428543124,344326.54516877804
2002-02-21,1057310.477834039,332829.2103170758
2002-02-22,1063145.6890472472,334446.7574347581
2002-02-25,1095985.9972040742,343247.6763757232
2002-02-26,1093440.9448117255,342670.1512176512
2002-02-27,1082065.151900382,339773.04746610054
2002-02-28,1066829.6929573556,335826.5414403062
2002-03-01,1119211.3693414554,349653.6417883184
2002-03-04,1162706.986101898,360636.03290446784
2002-03-05,1168019.3048499648,361996.5474285127
2002-03-06,1187189.4169532936,366681.6803725384
2002-03-07,1179955.2040968882,364989.2865462243
2002-03-08,1218706.345875231,374316.54605968745
2002-03-11,1218449.4977009282,374290.5316187801
2002-03-12,1191441.5690712044,368020.1763714914
2002-03-13,1162797.5396511485,361221.87571197614
2002-03-14,1156368.3665436525,359699.86402686767
2002-03-15,1167317.588570091,362455.4497472132
2002-03-18,1173972.0200023963,364163.5461037927
2002-03-19,1176812.545655751,364911.3725526093
2002-03-20,1138019.8826851458,355607.48433013045
2002-03-21,1166142.254463154,362592.78601852537
2002-03-22,1152045.9832973783,359217.6993708097
2002-03-25,1121132.2465655303,351678.63812917256
2002-03-26,1129907.801363031,353953.3000189662
2002-03-27,1131807.3979314938,354462.329909986
2002-03-28,1146164.0261268974,358079.9063073673
2002-04-01,1159708.1074521102,361439.5833226936
2002-04-02,1113292.1242188504,350150.6608102667
2002-04-03,1097758.605512025,346268.20979490754
2002-04-04,1101506.099949008,347324.37470218114
2002-04-05,1086392.78552434,343505.7263284136
2002-04-08,1098204.7104450576,346587.9313939649
2002-04-09,1065263.3378742377,338192.84259846254
2002-04-10,1082984.8815973822,342955.78264653473
2002-04-11,1051596.6224338815,334845.5229841852
2002-04-12,1073605.9738272002,340860.4583801451
2002-04-15,1071630.1472351905,340400.8321334257
2002-04-16,1118637.8117728406,352638.8970005896
2002-04-17,1113616.911788192,351459.40227957664
2002-04-18,1107134.4534336436,349868.3502717344
2002-04-19,1102688.3174221397,348789.64970099635
2002-04-22,1073408.7798668195,341392.5283275179
2002-04-23,1052171.8848570578,335889.6265256287
2002-04-24,1039286.351451522,332607.2196057095
2002-04-25,1039302.4135073968,332685.0220528789
2002-04-26,1003301.1983004285,323023.2107895889
2002-04-29,998186.4934052888,321679.7133929753
2002-04-30,1019867.6007667808,327764.0027937088
2002-05-01,1012149.0359549816,325694.44824242376
2002-05-02,989065.9118182588,319351.50139369775
2002-05-03,967182.1302374444,313186.90497159964
2002-05-06,944045.637352757,306486.103021019
2002-05-07,940863.0168927332,305588.5831855296
2002-05-08,1021283.8310625356,329375.87423327804
2002-05-09,988734.0535904206,320490.5256257019
2002-05-10,954792.0709112386,310859.10705146065
2002-05-13,988903.1329255132,320903.8806178185
2002-05-14,1034710.8766827758,333826.98449089815
2002-05-15,1039295.4474449224,335099.12917914405
2002-05-16,1042734.9948675988,336054.7678665122
2002-05-17,1050604.3218676886,338189.29447397264
2002-05-20,1021490.8081273816,330467.9176266315
2002-05-21,994909.202074268,323210.3600429838
2002-05-22,1001136.777954496,325018.4177477061
2002-05-23,1017909.298739748,329722.4203033886
2002-05-24,992291.9818697692,322710.971540298
2002-05-28,985639.9943966586,320908.44325315923
2002-05-29,966576.4272376368,315520.24347929674
2002-05-30,971472.9706867303,316990.38285570446
2002-05-31,960460.3830048512,313853.1104741577
2002-06-03,925246.1178996929,303532.4060795955
2002-06-04,934953.6354229378,306562.2016433634
2002-06-05,945796.1045999924,309899.0831852208
2002-06-06,919443.5501160172,302062.14393358823
2002-06-07,907123.2709160756,298300.5479774844
2002-06-10,904043.9129793365,297377.0805852591
2002-06-11,883329.6120301628,290873.97737864894
2002-06-12,896317.5238580339,295143.4216789812
2002-06-13,882683.4875158031,290829.534928783
2002-06-14,887209.4779011903,292363.5797697256
2002-06-17,916502.0255040734,301803.5765248087
2002-06-18,909895.1100536742,299803.6326540001
2002-06-19,881243.3536554697,290847.5161898926
2002-06-20,862094.162395287,284621.017287087
2002-06-21,848403.4843322634,280005.0630551086
2002-06-24,859093.4341548539,283777.62177292974
2002-06-25,838433.9391978064,276720.7426099915
2002-06-26,841163.9922416995,277765.034636234
2002-06-27,857557.8492520915,283576.3541289122
2002-06-28,859694.4188739101,284362.3987013966
2002-07-01,826128.4109087822,272823.3586093826
2002-07-02,802047.2267052573,263893.7911698557
2002-07-03,813025.4411654593,268243.840271926
2002-07-05,848593.2413983741,281503.32713241974
2002-07-08,824805.2816130402,273201.13722009707
2002-07-09,811804.6364351788,268447.649370817
2002-07-10,793982.8323501621,261629.7295021426
2002-07-11,807638.7010358985,267160.0844237999
2002-07-12,806889.8936522895,266985.6626404577
2002-07-15,811315.2151994742,268764.795517406
2002-07-16,807307.1202118275,267340.5015277889
2002-07-17,818362.5875813067,271621.560272949
2002-07-18,797225.3920717363,263793.8087077264
2002-07-19,778808.3607520144,256451.7074742092
2002-07-22,762161.7667145906,249361.96602793105
2002-07-23,739894.4901934192,238947.44944084485
2002-07-24,763814.4929415872,250847.5189121293
2002-07-25,742698.91874346,241103.28461899655
2002-07-26,751111.7099441844,245394.1729053224
2002-07-29,781947.714904015,259618.69303332703
2002-07-30,785918.8665886153,261363.10764829387
2002-07-31,778173.6285507219,258271.92870937497
2002-08-01,756280.98291481,248894.21817166157
2002-08-02,742974.913478383,242662.24142665276
2002-08-05,727086.6299758992,234518.47227380943
2002-08-06,746274.626984871,244935.35285606052
2002-08-07,754585.8458280135,249092.9559977897
2002-08-08,769501.941029117,256025.8051267868
2002-08-09,764610.5580911636,254009.39119254408
2002-08-12,764653.5432019192,254155.45627760488
2002-08-13,748329.9224992892,246856.816086756
2002-08-14,775485.1480194218,259508.15769853143
2002-08-15,780211.0594998335,261597.31790030407
2002-08-16,787594.011211528,264715.4616025669
2002-08-19,804014.2308972424,271243.3307759865
2002-08-20,794519.1914327672,267758.43157282524
2002-08-21,810968.3224599133,274117.4606096499
2002-08-22,818067.2797025873,276788.80596746784
2002-08-23,795123.8068775435,268561.4748200381
2002-08-26,800545.6027774705,270730.95695592515
2002-08-27,777863.0445688226,262186.0051298749
2002-08-28,761862.5463660096,255694.88251853903
2002-08-29,771183.1146363714,259862.10902286245
2002-08-30,761104.464844517,255798.4887932558
2002-09-03,739038.1295225507,245880.7980769409
2002-09-04,749884.4136586513,251425.525436612
2002-09-05,732959.0915403233,243394.4287701775
2002-09-06,749537.0462500236,252019.236728552
2002-09-09,753015.2628686444,253834.67156839903
2002-09-10,759350.1314079462,256854.58667319332
2002-09-11,756727.7174476879,255957.8781514914
2002-09-12,740701.1267906609,249003.93027513145
2002-09-13,744797.7147695061,251290.36550842013
2002-09-16,737821.2324113082,248276.34605159337
2002-09-17,731047.8962974568,245180.44476137788
2002-09-18,727639.6769664048,243666.4927189476
2002-09-19,716669.9824626008,236728.89903654845
2002-09-20,717865.093270344,237637.51180729704
2002-09-23,679770.269398343,230606.0540030441
2002-09-24,676350.0812482822,230074.4032460723
2002-09-25,715855.8976753949,237888.0505844468
2002-09-26,714888.3954093789,237761.35921465285
2002-09-27,691916.5508273474,233397.59708650995
2002-09-30,664832.1876646599,228128.5711285433
2002-10-01,705264.0168980473,236242.64544819892
2002-10-02,678577.3129998181,231105.80546494463
2002-10-03,656574.6885472634,226879.6582348663
2002-10-04,632112.8741317487,221890.2597846033
2002-10-07,613164.6587572957,217905.0610646736
2002-10-08,621867.3524202676,219821.82329247383
2002-10-09,607958.7019945373,216885.6421721736
2002-10-10,652166.5671071578,226480.33407278656
2002-10-11,696830.1246037576,235654.96604178788
2002-10-14,706770.9339255907,237619.07466745612
2002-10-15,770183.1257110785,249677.67293373847
2002-10-16,716565.1892389067,239945.26561672107
2002-10-17,757127.4131673682,247713.442878789
2002-10-18,773595.6966926011,250750.79188824716
2002-10-21,797103.9697925681,255003.25596107467
2002-10-22,778259.6035858735,251724.6041868143
2002-10-23,808063.7313096405,257071.5540223445
2002-10-24,783924.0128836352,252887.35570397484
2002-10-25,819269.3764588168,259206.2714975326
2002-10-28,801908.3819789345,256233.11829428383
2002-10-29,784550.0236422049,253261.7955248985
2002-10-30,813108.1623083755,258367.94658354655
2002-10-31,816300.5577945617,258962.2180572222
2002-11-01,851344.8689477984,264995.733329287
2002-11-04,892886.2502029451,271981.8845343964
2002-11-05,898144.0948035248,272890.07268145896
2002-11-06,919331.5445799883,276367.1598465992
2002-11-07,867969.8916437627,268139.1423839493
2002-11-08,847441.1190546028,264750.73249903304
2002-11-11,801363.0095882359,256948.5787382536
2002-11-12,835043.1481082663,262870.113441649
2002-11-13,848204.6508618062,265168.93734651385
2002-11-14,906364.909987138,274951.60653532814
2002-11-15,905756.3191505264,274884.1314143764
2002-11-18,884631.4212598656,271491.47550328384
2002-11-19,861727.541736988,267761.6796142419
2002-11-20,914055.5942272232,276503.1128232188
2002-11-21,972638.7791158936,285899.5370162492
2002-11-22,973952.9773490034,286138.1615892631
2002-11-25,990366.4880194172,288708.79646213085
2002-11-26,942636.5269094134,281415.6435110239
2002-11-27,996411.3169028738,289899.2950611597
2002-11-29,984474.7145226438,288121.5473938082
2002-12-02,992013.3061064776,289297.43138966715
2002-12-03,946322.1794656514,282325.0675722283
2002-12-04,923042.1298096748,278705.69535519526
2002-12-05,898788.5398286465,274893.24852052296
2002-12-06,912667.6755131684,277177.6500346425
2002-12-09,846029.946790133,266408.46677900286
2002-12-10,873112.0173028029,271017.53276082675
2002-12-11,879810.2958484804,272160.06963911804
2002-12-12,883151.7403809316,272743.39496922627
2002-12-13,839112.8050422927,265514.0178770181
2002-12-16,882562.8195736478,272908.37912559725
2002-12-17,872575.1051380539,271301.2172129243
2002-12-18,836694.491393997,265355.6280025535
2002-12-19,828079.4114075038,263917.74487936904
2002-12-20,837936.5614801792,265668.4220988809
2002-12-23,859118.4510758015,269307.79890900594
2002-12-24,848258.2487014948,267517.1290770554
2002-12-26,842814.0734168201,266630.7892410842
2002-12-27,820230.389955611,262820.5886892323
2002-12-30,810197.9030723375,261117.3421312328
2002-12-31,805497.4735567279,260337.98318618367
2003-01-02,860662.8014166147,269962.28048699524
2003-01-03,862947.6569673222,270403.41995107435
2003-01-06,902930.7419485118,277084.7512498356
2003-01-07,915108.3875665888,279089.5746671589
2003-01-08,878083.3380930498,273150.1378400632
2003-01-09,922277.1430495433,280446.13305087184
2003-01-10,933422.6542879228,282258.16745868995
2003-01-13,931195.8751316852,281937.35602325306
2003-01-14,949386.7832512882,284858.8910853031
2003-01-15,921742.75522771,280539.1536522544
2003-01-16,903186.3589432832,277611.35455055954
2003-01-17,846085.7070107699,268344.41752208874
2003-01-21,832101.6519822828,266022.6276019938
2003-01-22,826437.879249119,265098.8290720887
2003-01-23,859009.0540653018,270719.20349792985
2003-01-24,805477.2772736477,261730.0806053426
2003-01-27,786582.8702158444,258446.5026164839
2003-01-28,804994.2061736315,261750.35327461985
2003-01-29,822476.3738189316,264853.4850382662
2003-01-30,782155.7158024029,257895.489402446
2003-01-31,780403.8141620818,257620.80064088103
2003-02-03,783354.2199281597,258188.6299252983
2003-02-04,763862.5045372078,254754.3138469918
2003-02-05,758704.3051820025,253853.4286493099
2003-02-06,758764.1461089756,253904.32973631567
2003-02-07,738057.9738461851,250153.68210458785
2003-02-10,752747.9641337028,252931.4025279141
2003-02-11,751249.3438006266,252699.43247507437
2003-02-12,733630.189253632,249488.82237063235
2003-02-13,731837.4830991669,249196.29958608063
2003-02-14,765973.4936023831,255587.0499749068
2003-02-18,805182.8020147181,262688.1684283335
2003-02-19,791295.8782028466,260310.48058557612
2003-02-20,787697.379469758,259713.86164855535
2003-02-21,807018.3906259818,263190.7602233917
2003-02-24,777169.4943472338,257999.61995543184
2003-02-25,784111.9463389502,259293.43441577023
2003-02-26,756314.3125673528,254363.412643975
2003-02-27,777876.8170593677,258322.4128602669
2003-02-28,792548.8085385363,260978.2595306925
2003-03-03,773172.4034404322,257622.5420762009
2003-03-04,759291.6446039169,255185.6981436043
2003-03-05,766251.30012818,256485.48955474293
2003-03-06,753644.5211880187,254245.5902392998
2003-03-07,756043.8816469456,254719.983793448
2003-03-10,727096.8610548216,249472.7539213896
2003-03-11,719759.1966659322,248132.1601949821
2003-03-12,727597.9166414357,249654.4167200969
2003-03-13,792224.4478483459,261668.46231759965
2003-03-14,791574.1235778285,261588.80848859585
2003-03-17,849325.1626697172,271732.0476514307
2003-03-18,858783.5942043756,273354.54688446445
2003-03-19,854560.2296028872,272681.8208685144
2003-03-20,860991.4199396083,273800.86055997247
2003-03-21,883193.0889182789,277529.5633303835
2003-03-24,821384.9397046021,267374.5694514237
2003-03-25,845353.7880742544,271524.9270775883
2003-03-26,841071.6991386807,270836.4690998346
2003-03-27,837222.0640333142,270218.2727299505
2003-03-28,820223.1602311649,267364.8876125842
2003-03-31,787902.5554939234,261821.33696147683
2003-04-01,795516.17475415,263219.4803667153
2003-04-02,849566.1913324482,272678.4406765943
2003-04-03,849244.9520204569,272657.59828131075
2003-04-04,833910.9016818054,270112.4136928983
2003-04-07,840639.6514805172,271290.26724405604
2003-04-08,832844.7310876382,270013.97535874
2003-04-09,802675.7491891354,264904.95943533344
2003-04-10,812410.7139464765,266643.1428948241
2003-04-11,804581.1290864154,265329.56105636177
2003-04-14,833835.0951606818,270432.16954819334
2003-04-15,840535.360796414,271621.925388958
2003-04-16,844674.1965739068,272352.83505174983
2003-04-17,880386.5147643432,278369.8654286448
2003-04-21,878888.7091648343,278155.8273357844
2003-04-22,910953.451758756,283433.14737670193
2003-04-23,928852.3371340052,286330.16729791387
2003-04-24,917696.7254406392,284593.01150569046
2003-04-25,889816.443301237,280168.5043128206
2003-04-28,922986.6439364632,285585.03019109875
2003-04-29,933992.120586719,287361.3185125315
2003-04-30,925175.2173525334,286002.9373511005
2003-05-01,935203.3763963588,287621.1025585703
2003-05-02,972729.0509319102,293550.0564239197
2003-05-05,974049.7438329196,293783.62940215337
2003-05-06,998923.333087865,297632.7434018325
2003-05-07,976954.1803028916,294328.923885298
2003-05-08,954799.149572476,291001.4824227707
2003-05-09,993030.9749052456,296958.5950668704
2003-05-12,1020252.0606994012,301116.81509604864
2003-05-13,1017844.364864947,300787.98344633647
2003-05-14,1011421.621002004,299861.3306861155
2003-05-15,1032778.0647399734,303088.034248669
2003-05-16,1015746.0958850144,300584.7929551883
2003-05-19,956026.5169181804,291651.7517553629
2003-05-20,953763.1292319868,291330.45331474475
2003-05-21,952083.939631467,291099.03081794915
2003-05-22,974237.1511115804,294560.3883193247
2003-05-23,977352.034401863,295063.67635347974
2003-05-27,1036903.79169308,304176.0930303436
2003-05-28,1045447.233596761,305463.2101402925
2003-05-29,1060875.3133645367,307758.65525531827
2003-05-30,1088822.1124924617,311861.761857881
2003-06-02,1081724.175095693,310860.8487503848
2003-06-03,1098924.585429395,313371.5635337522
2003-06-04,1141246.2647524574,319454.7006596604
2003-06-05,1156955.2751573888,321682.35423613945
2003-06-06,1130816.0931657625,318056.9467516571
2003-06-09,1098269.9838356029,313481.524061603
2003-06-10,1130501.3501422552,318120.9543506983
2003-06-11,1155811.026335372,321714.9507152669
2003-06-12,1166363.4355538394,323208.0273834536
2003-06-13,1128112.6281365035,317913.0321177355
2003-06-16,1183489.690872545,325756.5689073241
2003-06-17,1186030.2165278627,326127.8853986393
2003-06-18,1198290.7141492406,327836.2428712064
2003-06-19,1157551.3614247793,322273.05690307304
2003-06-20,1151969.133326453,321514.44723540853
2003-06-23,1104412.302968337,314881.5577210768
2003-06-24,1097296.1745747246,313884.2460733279
2003-06-25,1093183.1205100245,313315.0270307652
2003-06-26,1135771.670290065,319451.3091445505
2003-06-27,1123545.664437065,317748.2775320591
2003-06-30,1120069.4201539042,317274.905550462
2003-07-01,1143871.2446749131,320670.65296420536
2003-07-02,1197578.5878566764,328225.1771523756
2003-07-03,1175741.9058649195,325247.398806903
2003-07-07,1256544.769978267,336448.9280467893
2003-07-08,1294070.216412334,341491.81392886187
2003-07-09,1295483.177598566,341695.4784068721
2003-07-10,1248574.2952843069,335524.6061867981
2003-07-11,1274798.1778549051,339066.07232049166
2003-07-14,1305442.4373221851,343159.1162312204
2003-07-15,1302979.9664016732,342852.45031152834
2003-07-16,1295125.2237828458,341835.8967845658
2003-07-17,1221053.7574660687,332075.7407183485
2003-07-18,1236057.636731082,334133.1798196421
2003-07-21,1196802.9983642458,328843.1216631748
2003-07-22,1231880.741813304,333679.70643742173
2003-07-23,1250702.6092238275,336245.8580333103
2003-07-24,1224799.247629956,332780.2720957814
2003-07-25,1266888.6015560543,338515.0443277695
2003-07-28,1273646.575154292,339434.58033008204
2003-07-29,1267725.1366346728,338662.2242299984
2003-07-30,1252343.9622197188,336624.2814786975
2003-07-31,1272816.7730774437,339392.3265511572
2003-08-01,1244288.3243414368,335605.51196117606
2003-08-04,1241962.0509609045,335308.3514879069
2003-08-05,1183122.2125468547,327381.8835315644
2003-08-06,1153623.8782422538,323316.733473577
2003-08-07,1152866.8383374729,323226.61560322024
2003-08-08,1141434.168210963,321639.8697538991
2003-08-11,1165647.9582109966,325067.33073350164
2003-08-12,1201367.912494192,330064.03642362123
2003-08-13,1200737.066470964,329993.6301893412
2003-08-14,1220225.3635894852,332687.8261306563
2003-08-15,1222560.3296379729,333022.5073884541
2003-08-18,1276342.2309225083,340363.9286614812
2003-08-19,1308004.525440429,344602.39118519775
2003-08-20,1307091.4696580763,344499.07267176674
2003-08-21,1332282.825240276,347835.76087042567
2003-08-22,1313882.1052176766,345450.82340878283
2003-08-25,1312312.101489096,345261.42615791527
2003-08-26,1321676.90884232,346510.32748278114
2003-08-27,1338747.9172639798,348765.1717686442
2003-08-28,1365798.5509215067,352305.8938541479
2003-08-29,1381312.741616411,354324.16182219447
2003-09-02,1428593.4243805015,360405.5023170486
2003-09-03,1446241.003180127,362649.1588388056
2003-09-04,1471254.7885296308,365802.9994667852
2003-09-05,1454287.9258518016,363711.5902258518
2003-09-08,1501766.953448556,369666.500211314
2003-09-09,1477534.8064149609,366702.11899844086
2003-09-10,1399192.4405633868,356998.3137269028
2003-09-11,1433307.9243442714,361367.9527606368
2003-09-12,1447118.4251071713,363126.5540488586
2003-09-15,1432489.185740213,361308.8148661048
2003-09-16,1496913.413464783,369451.1332812144
2003-09-17,1490255.2034156576,368647.5141993888
2003-09-18,1532045.0205274369,373834.3244867659
2003-09-19,1525790.4990891945,373089.4882352146
2003-09-22,1475946.1423181964,367013.67530319694
2003-09-23,1509072.535295051,372328.0552227563
2003-09-24,1431140.7530618375,360977.4764261351
2003-09-25,1396213.2349114022,355805.4830829847
2003-09-26,1364437.128845472,350885.8000266953
2003-09-29,1404275.8035680635,357255.6913272299
2003-09-30,1356397.6434099036,349898.0376056189
2003-10-01,1411597.3836198463,358778.4633245313
2003-10-02,1415970.398697036,359564.3777460201
2003-10-03,1472952.5794248136,368257.44917123707
2003-10-06,1489468.6882354582,370790.3689521733
2003-10-07,1508335.7337758697,373617.1490602633
2003-10-08,1488914.5986267645,370870.7058240427
2003-10-09,1512968.7081384216,374428.0872700416
2003-10-10,1516173.1894448325,375104.8261478863
2003-10-13,1540016.484535386,378682.05620277295
2003-10-14,1553187.7168533436,380582.967227852
2003-10-15,1545605.8177903856,379790.9895210801
2003-10-16,1559647.1353233778,381962.3277712832
2003-10-17,1505816.1654104614,374571.6724405474
2003-10-20,1523036.4253451852,377083.7999292636
2003-10-21,1544520.768604008,380179.7454649481
2003-10-22,1484641.2589996448,371799.3244413016
2003-10-23,1467137.2283481194,369347.9008170944
2003-10-24,1440089.8298392685,365454.60658540553
2003-10-27,1462333.1458298075,368856.1749593968
2003-10-28,1528802.5296206898,378532.4628116967
2003-10-29,1534393.70284186,379383.8611232488
2003-10-30,1528477.4461601682,378634.7146422158
2003-10-31,1527525.7705395597,378549.6964261399
2003-11-03,1576826.562211589,385511.7453130498
2003-11-04,1562240.1206670643,383614.626534688
2003-11-05,1563950.0700084034,383898.0595419901
2003-11-06,1587887.9219840511,387237.99866159743
2003-11-07,1578846.7311106925,386144.1094650212
2003-11-10,1536899.3455792866,380451.49379133485
2003-11-11,1520700.7630690276,378326.72595705057
2003-11-12,1579729.350911366,386636.0908874223
2003-11-13,1571138.889746301,385516.6074462967
2003-11-14,1517346.6409995486,378257.7365131288
2003-11-17,1488481.08980175,374220.1212337962
2003-11-18,1450257.1658967857,368769.3995968146
2003-11-19,1473834.3515315035,372286.07473542367
2003-11-20,1448959.6779088771,368820.2855961109
2003-11-21,1463980.2104984652,371172.9903149814
2003-11-24,1536672.3289634788,381620.0165847676
2003-11-25,1530577.3284022957,380825.5484655574
2003-11-26,1544314.567099996,382847.4851318419
2003-11-28,1553391.0687786369,384218.78640095104
2003-12-01,1595599.907557794,390021.80001601885
2003-12-02,1581124.8605655262,388120.0025067014
2003-12-03,1551846.460860805,384244.2708005698
2003-12-04,1563676.438606187,385929.3828851225
2003-12-05,1519066.6534118135,379865.770197784
2003-12-08,1534263.073315464,382037.0023835732
2003-12-09,1476134.8853895369,374100.9148851232
2003-12-10,1470673.8687593995,373390.3823490653
2003-12-11,1522283.312756666,380784.1392918097
2003-12-12,1531424.8900789183,382102.8036764591
2003-12-15,1487477.9634523345,376085.304926375
2003-12-16,1495085.911137137,377276.47936867713
2003-12-17,1490675.7092422629,376705.10799934727
2003-12-18,1538711.131957974,383546.9534062219
2003-12-19,1531075.226514016,382544.3609242247
2003-12-22,1537577.763985291,383490.7087386066
2003-12-23,1564368.125516174,387221.4091497386
2003-12-24,1556050.644652279,386142.3567496188
2003-12-26,1561405.6883802146,386918.2613743294
2003-12-29,1609493.3266580903,393465.1960821454
2003-12-30,1614238.3404441385,394141.29972123104
2003-12-31,1604313.4520015891,392874.0587149923
2004-01-02,1608244.2707106585,393532.5371635349
2004-01-05,1668795.1412023949,401519.6993003576
2004-01-06,1683592.5758532956,403492.4045893256
2004-01-07,1714675.6663219775,407485.18200861104
2004-01-08,1749510.2152685612,411921.44092518894
2004-01-09,1727922.302195044,409316.82411055465
2004-01-12,1766856.1351585644,414202.4924476985
2004-01-13,1742195.0154922146,411203.5644097609
2004-01-14,1765190.0771787094,414094.69497389445
2004-01-15,1761568.674938292,413702.4885137993
2004-01-16,1811497.9129128112,419867.5982729771
2004-01-20,1823011.833273074,421352.70448824856
2004-01-21,1813721.9438204267,420277.9534008099
2004-01-22,1775419.2755691656,415689.8173192347
2004-01-23,1782855.017983798,416653.1302800209
2004-01-26,1830598.143027242,422540.48697948497
2004-01-27,1768539.142649572,415136.86071889725
2004-01-28,1706583.15245468,407560.25806048553
2004-01-29,1692038.386426004,405776.75398845895
2004-01-30,1688214.3781387089,405378.31403690303
2004-02-02,1683314.540200375,404799.36633247376
2004-02-03,1687830.8357021832,405409.40178476064
2004-02-04,1607288.7590951603,395202.4519265532
2004-02-05,1615150.2472736563,396275.34996592905
2004-02-06,1682205.2313030018,405006.694541681
2004-02-09,1676523.4983743224,404341.34117168345
2004-02-10,1699132.3796064246,407247.2940943726
2004-02-11,1721331.628788492,410068.97018958325
2004-02-12,1695763.5384509235,406929.1653106411
2004-02-13,1664331.3500866669,403004.1946361694
2004-02-17,1705294.2186295565,408271.2442528531
2004-02-18,1698725.220185526,407519.4853492776
2004-02-19,1650910.4930948704,401541.4187329602
2004-02-20,1638376.1626279831,399975.02448251983
2004-02-23,1591952.257237302,394016.11215496826
2004-02-24,1588389.932373849,393617.2363937488
2004-02-25,1614360.2843525698,397069.2751306175
2004-02-26,1628433.1358108933,398961.04179558746
2004-02-27,1623939.2964428018,398430.759756448
2004-03-01,1666349.2503067325,403932.42472519056
2004-03-02,1638020.9607203829,400379.3134261778
2004-03-03,1628131.0811705808,399154.1238924864
2004-03-04,1661123.513691266,403433.2359846513
2004-03-05,1649305.516553126,401974.4423694296
2004-03-08,1589694.8178733492,394357.29486880143
2004-03-09,1568906.7287053005,391692.8502835564
2004-03-10,1522984.0442229917,385614.2440555931
2004-03-11,1493554.592993158,381645.8532404961
2004-03-12,1550977.8011070078,389673.0910140971
2004-03-15,1484395.1571156422,380743.2047135956
2004-03-16,1488996.0440630785,381516.0368807793
2004-03-17,1537030.7022184078,388136.0660249131
2004-03-18,1515894.560964394,385333.5674567664
2004-03-19,1484013.3408603435,381028.8433268414
2004-03-22,1440563.5462035455,375035.2297778892
2004-03-23,1428330.6000634884,373453.6171878938
2004-03-24,1438548.4962245645,374970.6055740364
2004-03-25,1519333.0847739289,386308.31314408965
2004-03-26,1508709.1940754035,384913.4056683738
2004-03-29,1555731.678131634,391314.8025146545
2004-03-30,1567258.4451819016,392907.01013328345
2004-03-31,1557472.654266176,391657.48792926985
2004-04-01,1587804.5055293932,395749.9005265908
2004-04-02,1651585.5130600205,404039.5703592307
2004-04-05,1685514.709434331,408360.3303229321
2004-04-06,1655111.8325902645,404595.0075724471
2004-04-07,1639885.8851665102,402707.2902367262
2004-04-08,1643633.7233580332,403235.4051130198
2004-04-12,1662979.5954080925,405719.9707727032
2004-04-13,1607690.7640514993,398776.0427409256
2004-04-14,1599404.7775820263,397758.193185679
2004-04-15,1564803.986026364,393312.4552134278
2004-04-16,1554963.1721370588,392058.6802237833
2004-04-19,1591546.0113735772,396918.322984684
2004-04-20,1528315.953908284,388716.0537174774
2004-04-21,1553063.7197154777,392065.0807729308
2004-04-22,1608698.8970375438,399398.5176495297
2004-04-23,1634328.4896157745,402720.4477783044
2004-04-26,1613956.4927345852,400175.9128386174
2004-04-27,1607157.9155705303,399352.3855842568
2004-04-28,1541508.6419368528,390915.2019654749
2004-04-29,1495838.0733966825,384880.6223436614
2004-04-30,1440013.6176300205,377299.377802561
2004-05-03,1465792.0526238102,380957.2578695663
2004-05-04,1482361.527109807,383277.16282105766
2004-05-05,1491849.7636403134,384618.5915002612
2004-05-06,1463358.719705722,380791.8957087525
2004-05-07,1434928.2849859186,376913.9211495601
2004-05-10,1403931.6358293598,372621.11036113446
2004-05-11,1452621.1426780706,379563.3149554581
2004-05-12,1444186.6046029394,378440.3520589561
2004-05-13,1444542.9767146113,378535.8491683839
2004-05-14,1413559.1308422913,374264.2838674786
2004-05-17,1375153.9027269147,368846.6850648553
2004-05-18,1403353.841738162,373018.30470795126
2004-05-19,1403562.0873756765,373095.99812148896
2004-05-20,1401099.9520019512,372794.3081171489
2004-05-21,1422302.882285284,375849.8689484397
2004-05-24,1437354.3002512923,377999.412942113
2004-05-25,1496374.6846268426,386199.47695822513
2004-05-26,1513028.911379649,388469.2753090185
2004-05-27,1525161.5376529242,390119.9530746283
2004-05-28,1528246.9790452167,390569.5867621591
2004-06-01,1534036.4908971458,391371.1421384081
2004-06-02,1531136.8113136878,391028.5516267452
2004-06-03,1488073.1943992618,385391.58652488
2004-06-04,1514804.3667766051,389010.3774885399
2004-06-07,1577265.1320729435,397277.13016147446
