date,2x cash 2x (strategia),2x + put (hold),3x cash 2x,Nasdaq 1x TR,2x nudo
2000-03-29,8207024.575744842,2789319.916176161,39250718.251626804,890604.0467513757,4581960.13321406
2000-03-30,7546258.930154941,2570654.8085115044,34501425.199520685,854810.6866761656,4212335.034291605
2000-03-31,7932648.635411084,2698280.393443069,37150671.19368157,876871.0374332553,4428532.732203303
2000-04-03,6723477.996953509,2301883.6930471673,28637044.496566206,809940.0645230795,3751166.175234597
2000-04-04,6484943.320547145,2224213.2512487746,27106331.54418786,795617.4842412969,3617386.680573709
2000-04-05,6546341.10318519,2243871.8261027825,27489826.09481607,799535.0522262144,3651937.9303726414
2000-04-06,6851841.996728551,2343269.984684788,29415771.588650826,818412.8076857835,3823306.5956409844
2000-04-07,7422473.1319580935,2530703.0705997082,33093225.361253902,852739.0116068423,4142890.628883564
2000-04-10,6562266.470222183,2249994.898819436,27324150.041133076,803232.2000105483,3660621.341049898
2000-04-11,6148729.4628765555,2116030.990958408,24730939.87195332,777878.1689524249,3428441.142287
2000-04-12,5290517.407494719,1845051.9758435304,19521070.751844157,722993.1656173632,2943621.5776199005
2000-04-13,5033558.379901623,1765001.2853063226,18086847.327671994,705202.3159231484,2797880.3344043526
2000-04-14,4093406.5736299483,1483290.6501395353,12950885.652042847,637036.5221270951,2256157.2939676153
2000-04-17,4604837.322736691,1635632.9760126248,15402274.692469092,678839.9901639542,2551594.602167673
2000-04-18,5247363.198446311,1833829.899061572,18648582.269117404,727654.1141910963,2917799.1027551126
2000-04-19,5009753.546225645,1759574.4541082096,17371471.457299903,710953.0328418303,2782995.8214680147
2000-04-20,4843513.24239906,1708156.1565316683,16498413.136028195,698975.6274968162,2688400.760488013
2000-04-24,4427320.3293836815,1582138.8111141017,14348006.319677886,668032.2486843899,2449574.9323590477
2000-04-25,4988608.614925246,1753432.660933311,17097439.17488787,711928.4859729796,2770770.75958074
2000-04-26,4774657.794273742,1687345.1168323213,15987261.581286196,696380.3002465314,2648924.7445906186
2000-04-27,5142009.004264127,1800615.4155731369,17844553.785017055,724009.6774338218,2858335.4245476117
2000-04-28,5371781.269230602,1872202.182884976,19046775.893597476,740645.98689148,2988845.9141766313
2000-05-01,5636701.856053237,1955134.8852538755,20461947.930582,759353.1346787005,3138914.109126371
2000-05-02,5151693.967068389,1802720.3376825051,17802928.895174716,726252.3221597489,2864296.935310819
2000-05-03,4942059.640370253,1737420.1042725502,16707220.217401301,711278.1916808625,2745305.260150198
2000-05-04,4973735.731254998,1746589.0143124948,16868421.356004056,713775.8415316895,2763744.489738173
2000-05-05,5224815.915081514,1824366.705037399,18152576.28992594,732322.9650894464,2906526.973930305
2000-05-08,4828559.811218907,1701712.4385872523,16070683.096786547,704051.4508841081,2681222.1365094893
2000-05-09,4611253.963307561,1635180.2820845216,14975517.084388345,687879.9932717991,2557230.0033156453
2000-05-10,4115348.6417357544,1487674.7472832585,12530420.486012453,649467.2945079766,2270844.14765756
2000-05-11,4380196.11283801,1565858.8839498567,13750964.232971387,671520.3747906854,2424364.4275548514
2000-05-12,4449240.827658701,1585995.760098606,14078788.055637209,677193.1584982414,2464582.19526624
2000-05-15,4639017.460697652,1642974.074149026,14986258.62344222,692289.9278781028,2573713.7788292654
2000-05-16,4912442.936233192,1726467.8692251388,16319448.121273084,713399.5397017337,2729882.969949235
2000-05-17,4723744.414001834,1668328.8986351758,15371014.162442125,699482.6879090745,2622538.6791491816
2000-05-18,4455191.890257699,1586799.7655537508,14047840.48467545,679109.5337597041,2468966.983040301
2000-05-19,4095690.132457099,1480268.1376046746,12328064.605882403,650663.6996898013,2261375.5730363177
2000-05-22,4033536.884860343,1461525.3242706081,12044432.374853374,645652.9869100902,2225853.4320784383
2000-05-23,3583895.8444878366,1333602.7115231669,10000939.033860823,607349.9965621462,1961076.606417164
2000-05-24,3804329.9087905376,1395277.4911658326,10932491.562035473,627719.8238303247,2092020.3845829545
2000-05-25,3661378.492178336,1354660.9915538696,10308309.755325705,615209.5829581685,2007992.9977876386
2000-05-26,3658888.4325239584,1353491.4760987326,10297646.448802175,615178.1689751586,2007172.7854619434
2000-05-30,4203882.052888424,1510863.9650684015,12614759.61874563,664015.7230881485,2325247.3831156823
2000-05-31,4066313.261139719,1470161.0162077262,11988932.556774218,652789.540978113,2245911.4536454547
2000-06-01,4480903.920053541,1592629.9460270144,13835263.846806651,687660.4938098951,2485146.103633376
2000-06-02,5041944.447543854,1764548.8734224767,16446899.987310171,731994.2356182551,2804795.8291719835
2000-06-05,5061837.922097018,1770246.9139014508,16543635.849445881,733620.2645097589,2816368.61368372
2000-06-06,4890133.421099004,1716563.3013105874,15696132.997891704,721085.5697840581,2719235.3632269413
2000-06-07,5100015.976207755,1781251.6145185896,16710548.15388595,737014.5638818636,2838511.703330552
2000-06-08,5062413.686398001,1769065.7773441111,16523652.037244776,734402.1614112686,2817490.2131912895
2000-06-09,5188907.210196052,1808073.472124404,17144524.22392713,743880.0554507634,2889320.761513896
2000-06-12,4905522.197239041,1719542.5011432327,15731771.360027809,723369.6358390416,2729075.8728688504
2000-06-13,5116523.244230558,1784725.7338256913,16750145.946643947,739350.1628753823,2848791.984642964
2000-06-14,4974165.631779735,1739540.9143364064,16047120.838434968,729067.681814773,2768650.959560485
2000-06-15,5096995.635731246,1777330.0625680054,16642826.979264341,738363.9698488088,2838379.9469045573
2000-06-16,5133960.143459767,1788447.4383620762,16823269.752708588,741226.9332856885,2859492.4335851124
2000-06-19,5471854.744379008,1894397.1863442087,18488259.343585473,766064.4052732991,3050222.06670874
2000-06-20,5533950.453395931,1913566.1195961968,18802341.422140185,770600.5109630601,3085378.790803566
2000-06-21,5670691.800660865,1956722.2960923281,19499306.455401834,780344.0862293773,3162425.633085086
2000-06-22,5317228.718783816,1844288.4508154518,17668931.94473566,755944.3459538862,2963659.2239790377
2000-06-23,5071293.647342948,1766867.2207142396,16437078.62020628,738392.6933067719,2825099.1793469684
2000-06-26,5243512.539250442,1820309.5305929994,17275854.245215856,751233.5574787405,2922463.1610506247
2000-06-27,5100914.11898638,1775176.3357696962,16567254.336510807,741043.2468765009,2842252.631765889
2000-06-28,5311939.366418969,1840987.3637802268,17597060.853402454,756688.4676542599,2961366.282322841
2000-06-29,5141839.2972576935,1787146.0689527022,16747593.294908745,744587.0503392632,2865708.6131319464
2000-06-30,5373511.749793833,1859665.8062441282,17881122.96075289,761673.4054042788,2996322.40238194
2000-07-03,5441172.30315602,1880655.9203508622,18218026.252649304,766650.1202794086,3034527.853669983
2000-07-05,5091539.793754606,1770312.6711505926,16455217.101945642,741926.6049822456,2837846.198188433
2000-07-06,5344284.7601821255,1849391.7088889673,17682224.85890117,760663.8377674792,2980285.0865205955
2000-07-07,5510325.375840452,1901636.8425450407,18506421.35962292,772710.5927177473,3073738.6508006095
2000-07-10,5391892.695859029,1863622.9162526196,17906696.080244195,764487.5549104592,3007343.8070439124
2000-07-11,5325999.851716855,1842326.336139265,17576011.53498133,759921.0640845309,2970462.933072488
2000-07-12,5707345.620432969,1963453.9394543327,19465380.882668197,787438.2201121057,3184645.2722348194
2000-07-13,5914267.189429088,2029619.552548418,20523452.145055804,801914.6320822563,3300729.769798581
2000-07-14,6113888.074679026,2093829.0345870545,21561539.52951293,815633.0598837647,3412615.007980402
2000-07-17,6193904.811524156,2119392.7394929864,21982938.744732402,821124.9697730659,3457489.378946024
2000-07-18,5910328.331171422,2026867.5288264463,20469446.45740025,802415.6626976202,3298835.557863586
2000-07-19,5566027.794347443,1915947.165848464,18676205.32526466,779087.4698262272,3105979.1239975733
2000-07-20,5916810.034550305,2028183.398144545,20441947.940948796,803873.5371111276,3302622.994518049
2000-07-21,5661137.200037208,1945505.3990344258,19113229.151321504,786582.1043358997,3159496.083684977
2000-07-24,5348678.725737592,1845264.34190454,17526612.206814874,764915.5519628081,2984436.492134547
2000-07-25,5475325.902301523,1884983.5598914847,18148292.504795175,774155.2386471558,3055590.373465935
2000-07-26,5360457.04368211,1847957.838188198,17574526.813940264,766133.4900049039,2991297.8808552306
2000-07-27,4969986.412058316,1724535.8572282377,15649028.758090504,738199.7299348637,2772219.845741205
2000-07-28,4509376.5347784525,1582608.4067617108,13465980.615947373,703782.2192420643,2512839.2746009687
2000-07-31,4760901.632432439,1659071.7817126927,14594229.161122667,723778.8575084193,2654837.6785620847
2000-08-01,4555511.5446283575,1595658.5518119868,13646076.019871138,708142.6794002852,2539292.410742486
2000-08-02,4487774.860444763,1574420.8640336865,13339807.711673122,702960.1698932338,2501323.9358883244
2000-08-03,4732400.665582232,1648663.0380622288,14431806.775721526,722464.3870926821,2639337.472390028
2000-08-04,4799439.983488252,1668786.5523748675,14737757.973286124,727761.9391284826,2677211.3068199996
2000-08-07,4988294.478683375,1727015.8912633802,15607638.253450682,742311.9620248254,2783416.7874010247
2000-08-08,4949633.337820289,1714334.5103942228,15424413.683164097,739554.8577055742,2761862.2831949536
2000-08-09,4960690.878716317,1717025.858682548,15474736.59349806,740523.671254701,2768227.035829492
2000-08-10,4719817.4577889275,1641712.7748941015,14344316.925139848,722571.5672754961,2633136.545716267
2000-08-11,4791747.280084285,1663076.352777563,14671470.069875762,728254.0512536971,2673721.1458537416
2000-08-14,4941746.926866787,1709249.202428151,15359793.962092508,739844.3646850064,2757983.29749831
2000-08-15,4945260.514807024,1709762.4420142774,15374641.81491881,740240.5746009974,2760067.192952883
2000-08-16,4968148.327510346,1716353.1728319197,15479918.462367602,742091.6748542958,2773000.513219104
2000-08-17,5171011.861372663,1779769.41444606,16427221.40040351,757421.3108854307,2886691.2964745527
2000-08-18,5141928.256066392,1769988.0809690154,16286774.290845696,755415.5103046973,2870491.561639566
2000-08-21,5199947.234408261,1787708.2071177668,16560881.275706414,759817.5667841563,2903040.600785292
2000-08-22,5211723.599873918,1790885.5181287853,16615366.453231754,760808.2292995806,2909694.8238048144
2000-08-23,5349031.6988353655,1834149.3345754046,17270467.372920744,770975.0504067736,2986542.4647344393
2000-08-24,5460118.895900321,1869296.8797630249,17806723.722689573,779118.3257065945,3048689.8394494187
2000-08-25,5430059.610499435,1859107.2471529325,17657609.511078157,777099.3336394249,3031927.4193513524
2000-08-28,5503446.816316332,1882200.0227333347,18013662.20365051,782482.8325390862,3072979.3907654476
2000-08-29,5533208.037306246,1891315.2379404595,18157743.571471624,784727.4355095122,3089640.022002083
2000-08-30,5590308.743974633,1909327.4730302955,18436767.142284337,788906.0661216107,3121569.6419137185
2000-08-31,5868025.594555392,1999406.5182295935,19808647.114135798,808636.8873598347,3276727.994480744
2000-09-01,5944466.477145772,2023823.899107,20193408.704244453,814035.0662408799,3319440.2592755235
2000-09-05,5686988.680877854,1939215.2430652254,18878919.25032682,796531.1998582743,3175637.2610825645
2000-09-06,5329134.713215352,1822818.4525809013,17094527.262644242,771588.2572194496,2975746.1848335364
2000-09-07,5553338.218816941,1894861.3889060712,18171432.731311053,787950.3031741568,3101010.4292296483
2000-09-08,5226900.480282537,1788934.7366519812,16566860.67929547,764909.3195320765,2918672.2187912026
2000-09-11,5009954.907163601,1719035.5006937971,15533331.620073626,749150.294465748,2797485.3884584047
2000-09-12,4888189.367656909,1679833.6061657723,14965123.71403673,740162.1989647301,2729473.7351842104
2000-09-13,4999461.880781441,1714409.6641369392,15474464.551249117,748712.936886001,2791675.0797337233
2000-09-14,5049340.227844698,1729699.3361278884,15704257.282465665,752570.6146947286,2819559.8796101133
2000-09-15,4845152.889873265,1664165.866924832,14749717.341535557,737469.2591416134,2705511.510652019
2000-09-18,4569314.900791167,1577210.776066086,13488211.722148076,716583.181186245,2551408.707309047
2000-09-19,4909016.318676965,1683180.064410885,14990982.140577735,743352.0005428342,2741223.604012387
2000-09-20,4988419.721238729,1707820.4882800959,15352951.82275493,749484.7619952234,2785587.6195855043
2000-09-21,4811566.318138369,1650659.5373830432,14534629.193824561,736316.5054405273,2686822.49091776
2000-09-22,4747157.55181767,1629623.221906419,14241043.221936945,731505.2006064918,2650859.780758583
2000-09-25,4589797.504747123,1579534.0270301867,13531211.634224968,719495.4748583102,2562978.6798088704
2000-09-26,4460693.684244181,1538681.4606284122,12958653.840974033,709489.1339207308,2490879.136893829
2000-09-27,4380171.3180741,1513053.4429258988,12606214.50809339,703197.9086531206,2445916.7965099844
2000-09-28,4671272.738131813,1602954.700271029,13861461.151137456,726682.1517756277,2608512.6111436496
2000-09-29,4409171.513960435,1520460.8774475376,12693136.780968927,706408.6986803653,2462139.6416119062
2000-10-02,4158513.763166038,1443184.6235461624,11609186.222218042,686438.1219082229,2322149.734515495
2000-10-03,3893974.306071012,1364178.845329575,10499967.508035157,664706.7451134706,2174386.1941727973
2000-10-04,4044427.299688571,1407197.350676567,11107312.871328672,677661.5281596023,2258454.638994594
2000-10-05,3926253.4455248625,1371417.761987866,10619160.34134415,667867.9110410697,2192462.529872156
2000-10-06,3674018.393937517,1298371.8221409898,9594527.847968629,646515.3316666352,2051578.4060644808
2000-10-09,3661078.8989932113,1293596.9860001653,9542714.83160149,645482.3861515888,2044374.703587399
2000-10-10,3409202.8078843323,1224412.1619465994,8556731.010622798,623372.2689098659,1903674.4161307148
2000-10-11,3256749.7848888496,1184151.5603148981,7981720.7070159605,609527.0748561053,1818511.2930878436
2000-10-12,3063215.7996445755,1136509.3215518086,7269224.553723595,591495.2085995257,1710341.481961707
2000-10-13,3544329.1374182045,1256395.2490662737,8980964.316383079,638081.6603971019,1979215.8937707345
2000-10-16,3486759.0481649223,1239461.0249858017,8761072.191735769,633000.6969632115,1947070.2219803715
2000-10-17,3324069.0787475538,1195442.5526601318,8146839.798372201,618332.9280319951,1856220.930696388
2000-10-18,3235469.80234122,1171427.9360469703,7820144.455601486,610190.343967225,1806746.9082647818
2000-10-19,3738635.5723269363,1305430.2093573874,9643435.345317781,657733.9884611509,2087725.5076092603
2000-10-20,3878796.1655020514,1345057.4930002433,10184571.11805169,670167.0171659979,2165993.8600217644
2000-10-23,3845572.967582209,1334021.4342290447,10052495.112546645,667402.7576913675,2147441.3917728923
2000-10-24,3736115.345789718,1300791.7273829093,9622095.938558979,658009.9290261538,2086318.1652306586
2000-10-25,3319483.0685153147,1184806.7477404627,8011429.369627605,621424.9192818275,1853662.7443324388
2000-10-26,3390864.7110863873,1205847.7614083793,8282185.056202764,629638.5868793536,1902078.6998547025
2000-10-27,3400495.22711209,1207284.0760751672,8318698.019012749,630842.7785098607,1908753.3828724094
2000-10-30,3238814.6856433293,1158288.3440699065,7709662.63106617,614124.3661299954,1806980.0019063586
2000-10-31,3560236.0037664426,1253298.1144607037,8879967.0852237,648435.9666215251,2008323.9496092428
2000-11-01,3489713.9575573266,1229652.5668013382,8609558.218557669,641477.5497149813,1964586.612542734
2000-11-02,3669495.817446879,1285666.49903425,9288833.346753916,659895.8845860418,2076781.8920424255
2000-11-03,3712057.306545862,1298377.2335565526,9453798.413346734,664253.1545456541,2103551.7323107133
2000-11-06,3641288.309353315,1273696.0296597914,9176823.799296137,657462.0262084571,2059875.0921021218
2000-11-07,3639133.3035497665,1271583.6143066015,9168085.373288458,657396.864574804,2058816.1211179928
2000-11-08,3284557.0852709394,1158242.1383757987,7792125.889324942,621982.8665821606,1836348.7667676334
2000-11-09,3226865.412256479,1139516.4074537796,7581830.06953855,615963.9869115746,1800228.3062694666
2000-11-10,2924289.3075064444,1056923.107208653,6487135.02329536,582997.3688785991,1606961.9069926566
2000-11-13,2820925.933736368,1031533.1371575397,6135837.002275189,571025.9815225556,1540458.941359953
2000-11-14,3098331.1316197664,1095695.6399816165,7053185.813338961,604059.0520784851,1718199.229691343
2000-11-15,3144038.1733061266,1105917.2264820053,7212068.385980924,609312.776366722,1747544.1212959057
2000-11-16,2912282.704894699,1043497.0103156224,6395859.075825263,583609.1972758231,1599553.4300429218
2000-11-17,2903448.479366938,1038997.827217664,6365975.71417516,582720.3218299743,1594175.7227291246
2000-11-20,2657320.6272173543,987412.4408194115,5539269.746865357,553561.499683481,1434129.810142344
2000-11-21,2649802.4932457083,984297.0657840575,5515325.150297775,552768.1148031786,1429565.9111243847
2000-11-22,2474095.2617199235,958968.4188026958,4959621.80175514,530429.5611957964,1313570.6566027503
2000-11-24,2689352.717634467,984018.096631597,5605884.692035887,559133.7895112535,1455323.6487613118
2000-11-27,2651719.129757759,976177.6310897152,5486682.661645538,554547.9634345612,1430991.807401199
2000-11-28,2432804.2383699343,949500.7048812795,4798903.729697352,526547.7803988107,1286032.791181159
2000-11-29,2392551.176783939,946073.9125892,4679818.4229044095,521160.0250891729,1259308.6146286093
2000-11-30,2242172.9453118923,935306.1876721451,4240158.861291135,500186.8728342548,1157553.5913306219
2000-12-01,2303786.2509333473,939009.9818874757,4410861.470407826,509317.1588500335,1199452.3914068285
2000-12-04,2263612.74073019,936666.8430437671,4296769.135617985,503641.7243327069,1172347.222277293
2000-12-05,2632874.3447158947,1112558.58102057,5325069.892697635,556419.859029041,1417689.6265566736
2000-12-06,2493517.5617082315,1046070.984705996,4899573.069207812,538468.5423970069,1325772.4943292073
2000-12-07,2430269.530713926,1015800.6403767487,4713405.141748145,530039.9154724319,1283854.9762116391
2000-12-08,2662581.83380408,1126810.7336938956,5382026.682665346,561779.9155367095,1437215.378477633
2000-12-11,2809650.0185112213,1196562.0155069274,5828731.288911642,580600.6452901686,1533066.7463690906
2000-12-12,2678152.1142282686,1134428.8723140138,5415269.287065958,564568.070798442,1447921.6692896842
2000-12-13,2513782.850631803,1056152.304370101,4913524.928501589,543591.490039866,1339875.293519041
2000-12-14,2378715.780089712,991405.6666501753,4518603.184402045,525452.4264008786,1250037.5154859535
2000-12-15,2276062.590289439,941820.605154618,4229787.564908979,510975.33101810014,1180766.859855375
2000-12-18,2237685.297953829,923262.0971465925,4125140.050368076,505450.72901175346,1154866.4314518515
2000-12-19,2093304.8190184466,852722.9921662345,3736804.8573239124,483736.91428077285,1055282.1505247122
2000-12-20,1872914.7956741839,748206.8999508036,3176930.798831822,449287.8395006357,904650.6739462423
2000-12-21,1878615.3103798856,751824.4249847735,3192048.107397201,450712.220155925,910104.9099080713
2000-12-22,2099182.028510773,847715.6336129532,3711127.2489781836,484794.25703230087,1047462.3551006396
2000-12-26,2067041.5235643347,833676.8854383022,3630198.240167288,480279.54849055683,1027626.8078816665
2000-12-27,2127250.9241986247,859869.0735852803,3779801.8973329347,489118.36391006067,1065130.5143046596
2000-12-28,2151553.9695463288,870429.9113210156,3841118.429296863,492676.04528128763,1080293.5151449584
2000-12-29,2032292.6003683894,818437.6171556944,3536677.8662178107,475883.59809585806,1006315.2097466269
2001-01-02,1801950.5278544605,718673.1920222193,2967963.933332721,441480.5862771887,860519.5895607672
2001-01-03,2193852.942891021,889117.9918349868,3844717.967386894,504063.0082317712,1104233.112782842
2001-01-04,2125201.085299546,859116.75702317,3673532.27968607,494470.31324963766,1061878.7799198593
2001-01-05,1913595.8587043579,766969.098522092,3155776.9312658976,463817.85499067634,929912.9170868332
2001-01-08,1898132.694725129,760176.7550632275,3120851.305907827,461569.1949934861,920622.019895129
2001-01-09,1952691.18622228,783786.1674495979,3244042.0447843038,470322.57569646277,955268.6624670244
2001-01-10,2055981.3492840722,828665.9182124301,3480996.035049144,486300.7910889899,1019893.477169959
2001-01-11,2207491.427170827,894719.9908825391,3839095.0537556484,508735.7377013962,1113696.0749797048
2001-01-12,2187385.0737846964,885874.6777291588,3789529.32329105,506037.09239307337,1101552.2619980315
2001-01-16,2175724.6573526254,880720.3747656931,3760946.85290339,504517.45607681427,1094611.5258835717
2001-01-17,2262205.163662507,918452.7999106593,3972016.399408918,516904.693520146,1148040.0032517817
2001-01-18,2381236.2375110085,970502.9887228456,4268990.118187854,533431.1691397363,1221111.778132006
2001-01-19,2383216.5437549916,971321.8940286749,4273940.481554693,533808.0133720117,1222477.060978459
2001-01-22,2364484.929430039,963069.6201714623,4225607.823678315,531417.9586393499,1211169.6657876254
2001-01-23,2482249.704610122,1014611.4556081624,4526861.523291107,547323.5681600943,1283314.4099937538
2001-01-24,2509255.631476746,1026401.2892921227,4597765.780915835,550951.5243395875,1299949.037812293
2001-01-25,2352443.6667055725,957633.3921250192,4182118.47056963,530756.4620445311,1204266.8058701332
2001-01-26,2390343.397187955,974182.6578369476,4278314.56573456,535975.9225990328,1227597.264691263
2001-01-29,2471835.4079314517,1009815.5310331753,4487395.58221559,546980.6973864211,1277645.9090472157
2001-01-30,2471059.0990123255,1009421.7902902868,4485229.701980608,546995.6497330305,1277339.0581464386
2001-01-31,2373490.883077255,966605.4269653489,4229931.837412976,534362.6229513452,1217961.397006266
2001-02-01,2388224.3427662277,973193.158718778,4266569.373020519,536314.1279864237,1226522.0224058724
2001-02-02,2211957.5796093685,896054.8101439851,3814557.9128356692,512758.50926331134,1118443.3357976382
2001-02-05,2187717.2424547696,885425.4798133834,3755340.5676809736,509438.4063334345,1103651.515576421
2001-02-06,2215804.1707290085,897629.7088457573,3823324.469955912,513551.9369081044,1121170.7457799534
2001-02-07,2137806.2428166755,863538.9854621319,3632812.146881517,502641.6432335736,1073223.9457720122
2001-02-08,2076395.0399150322,836736.2275191909,3486064.9921866627,493833.64406119357,1035315.2815911229
2001-02-09,1957595.2671862203,785022.9623048392,3207305.1913468298,476287.90959191567,961461.3885078765
2001-02-12,1980194.1924321,794786.23595443,3258188.4968569675,479901.79988336546,975787.006855185
2001-02-13,1902149.5421424638,760876.5772773739,3080775.0793282855,467973.80851955723,927011.77544957
2001-02-14,1979290.572500989,794310.0678661845,3251035.679952116,480260.0650561229,975432.2995695373
2001-02-15,2056078.5959997661,827652.4834621387,3424679.045150879,492128.6092558624,1023374.8866722181
2001-02-16,1891961.723085255,756321.4272104476,3043754.097184952,467556.1547696189,920896.8689912106
2001-02-20,1762890.421361315,700436.8185240199,2760915.152941174,446934.4636617016,839410.4442126155
2001-02-21,1706312.167386437,676000.3192003506,2643070.7454859028,437419.7525514313,803439.1434055194
2001-02-22,1678909.7331358427,664133.0345931234,2587421.0961145447,432807.1638813036,786273.3569082111
2001-02-23,1697476.8285568524,672079.3857590237,2624665.5502079614,436200.953148218,798387.697314542
2001-02-26,1747792.6010607868,693720.8611294981,2726398.925145437,445077.98587854725,830663.4599798546
2001-02-27,1634471.3110897653,644905.5065735664,2492005.2434507976,425677.5276591761,758019.290888186
2001-02-28,1574540.6906320755,619151.7695982743,2374299.418887427,414892.5437260316,719400.1168385255
2001-03-01,1606917.118453764,633064.2568401173,2435853.919723966,420983.6304685283,740330.3321277696
2001-03-02,1538107.4951968312,603566.626370824,2302535.667410484,408318.03727287863,695585.0019835389
2001-03-05,1562727.0555325234,614035.9269261779,2348510.0212524915,413204.1443747928,712045.7398320645
2001-03-06,1625243.2302095178,640781.152175538,2466613.3550303597,425074.52420455613,752765.5178285191
2001-03-07,1645326.6067501993,649361.3212864298,2505606.3893934577,428842.84945243836,765910.2583452177
2001-03-08,1586121.8910918818,623929.1544337989,2389280.5709382435,418210.6751241728,727726.8254442553
2001-03-09,1467162.728914564,573064.5564335535,2161956.82325993,395861.2296462858,649751.2375232539
2001-03-12,1345285.1821789804,521318.5526497435,1944218.1697487598,370916.9569773257,567691.8197346596
2001-03-13,1424737.594416728,554899.5529306101,2074300.7018605266,388551.9562447525,621520.5918345238
2001-03-14,1384835.4502880059,537930.0952085749,2005587.7068911889,380328.39425414073,595045.3482223786
2001-03-15,1356375.2661261314,525857.9883303329,1957797.241403475,374285.64319461887,575977.2712902864
2001-03-16,1312620.0642783775,507363.1397795877,1885797.354031539,364690.1326683344,546290.2599449911
2001-03-19,1363064.6014230037,528591.072028993,1965945.2702651648,376322.7857184852,580994.1513843526
2001-03-20,1281333.0708188643,494099.8208845686,1831296.3417388755,358252.15332025615,525040.8164392156
2001-03-21,1258807.5305776119,484625.78613299737,1796476.3326898655,353012.58499560354,509542.1455227673
2001-03-22,1312241.1939350434,506996.16387363104,1877175.0402988116,366034.51787696517,546997.4535606246
2001-03-23,1337757.0120934127,517705.3319481647,1917295.7033108524,372018.7755826467,564736.3206343696
2001-03-26,1328599.0458765342,513818.7603636085,1902488.4283836535,370062.094652886,558644.2202423117
2001-03-27,1374124.518906217,532984.7619593419,1975051.089867936,380436.94011661154,589818.0100305938
2001-03-28,1271086.5716393343,489535.31803691096,1805495.940318978,357664.88549761765,519049.56942520535
2001-03-29,1243680.7210278492,478029.8557508398,1763990.6849494171,351199.6079682033,500145.2835036548
2001-03-30,1258367.06112137,484131.8894441073,1785453.0207627085,355006.30927263486,510853.40586316393
2001-04-02,1214642.9467526104,466092.58123728423,1720486.2217517965,343962.8858635959,478943.77542066015
2001-04-03,1132456.9990222633,431933.19917981885,1603323.283190492,322756.14244944043,419767.2357276417
2001-04-04,1109302.3810005228,422394.148186196,1573565.3441840154,316165.9524559043,402521.1085747697
2001-04-05,1206812.1319328197,462529.4196673509,1695611.5091788447,344379.1462125476,474259.53745365527
2001-04-06,1159039.2514715649,442675.8130918029,1629397.3205272676,331916.3804186645,439815.8772379461
2001-04-09,1176031.64686005,449669.9767566657,1651389.5340864416,336815.1619660629,452689.354363265
2001-04-10,1252271.4944776,481271.6439909631,1753448.974122519,357336.44637631666,507739.4840488074
2001-04-11,1288500.778587265,496381.23318741214,1805497.9222289622,366397.8303564731,533364.2040530965
2001-04-12,1338025.3227061904,517076.91918404854,1878785.303599946,378461.93977452157,568355.2958275373
2001-04-16,1293905.2440770846,498508.8432607355,1810686.6894685116,368464.4369977612,538186.8309938328
2001-04-17,1302562.692438046,502007.87761092716,1823037.546149645,371107.0744966468,545773.1348596559
2001-04-18,1432307.22996706,556502.8029488653,2018036.9220340466,401260.32297321333,634328.258032271
2001-04-19,1525747.3377003346,596038.6342417712,2170138.672619837,421087.43187147984,696857.8972538206
2001-04-20,1506905.3498847613,587970.2894104004,2137798.768295688,417483.1343174519,684755.556147055
2001-04-23,1407272.897151195,545669.3929851956,1968859.0846623424,397406.3797827368,618725.9673278409
2001-04-24,1368383.4202404274,529203.8469476376,1906853.6433680498,389173.6750537965,592937.3528037844
2001-04-25,1404682.9145643725,544407.3362098458,1962898.5691453614,397517.9368792174,618216.6011512906
2001-04-26,1381918.126772095,534765.1714431137,1926649.1717865341,392718.1170880427,603133.9936962454
2001-04-27,1417087.4855731332,549533.0414453598,1981519.8782540539,400601.5782164506,627199.1461040926
2001-04-30,1453270.1884095366,564778.2502147311,2039293.9318832215,408439.1168215563,651585.1691663017
2001-05-01,1502486.1187449326,585814.0311196583,2119726.0746539235,418484.95947567996,683491.1971298397
2001-05-02,1552065.2255917897,606813.6010613089,2202812.549666797,428600.77770505915,716381.0338823543
2001-05-03,1478440.7703548619,575475.0648047493,2076073.924549383,414250.91797939077,668250.2365197259
2001-05-04,1520863.0890393339,593426.6357074345,2146033.4995755246,423010.2112067161,696360.3109945997
2001-05-07,1502816.2891133302,585704.1531108519,2115484.3731713905,419553.64232689067,684823.4841483512
2001-05-08,1526229.608921361,595575.7530689156,2154552.3491590396,424427.85551917384,700581.703428296
2001-05-09,1484805.2430889376,577942.0460168903,2084333.3003607998,416303.66417840845,673603.9628977487
2001-05-10,1457463.3116163344,566278.2038096507,2038975.4958510508,410953.0554150144,656137.4661195338
2001-05-11,1436864.4067350894,557515.810948387,2005304.1339937544,406825.9800156134,642811.3212011136
2001-05-14,1413099.0446052225,547451.7980628512,1966956.0321954351,401911.12078361365,627135.3537624591
2001-05-15,1415783.0789009193,548532.7421961962,1971104.4247740512,402627.27707144106,629229.4536263476
2001-05-16,1488618.528703448,579214.9879697984,2086815.7591680563,418247.09433389944,677909.7025851802
2001-05-17,1513987.1073631383,589910.3861002027,2128726.1975689377,423515.93217622855,694837.2798520369
2001-05-18,1518338.96619094,591694.7334310871,2135945.0267355437,424529.9281443124,698008.4223663951
