portfolio,sleeve,start,end,cagr,mdd,vol,sharpe,sortino,calmar,window,level
100% SPY,benchmark,2014-01-31,2023-12-31,0.12431202085881976,-0.2392717360083898,0.1515658330052542,0.8522273257754333,1.2373779246789134,0.5195432729859113,10y,B
100% SPY,benchmark,2014-04-30,2024-03-31,0.1287595467666156,-0.2392717360083897,0.1518948989548246,0.876970834439016,1.2760683504703962,0.5381310342568035,10y,B
100% SPY,benchmark,2014-07-31,2024-06-30,0.13024165006599198,-0.2392717360083897,0.15321000121608888,0.8793995306397018,1.3044674856791245,0.5443252606376595,10y,B
100% SPY,benchmark,2014-10-31,2024-09-30,0.1311343937663898,-0.2392717360083898,0.15276727335433762,0.8867409878068724,1.307740630634014,0.548056347791081,10y,B
100% SPY,benchmark,2015-01-31,2024-12-31,0.13457531034447778,-0.2392717360083898,0.15338502424500908,0.9037761093288446,1.3445513154178224,0.5624371377476822,10y,B
100% SPY,benchmark,2015-04-30,2025-03-31,0.1240705896689771,-0.2392717360083898,0.15422370144070688,0.838777916602153,1.2647584417771978,0.5185342478755063,10y,B
100% SPY,benchmark,2015-07-31,2025-06-30,0.1340624846731331,-0.2392717360083898,0.15539258005588544,0.8911507306874644,1.3408203696133463,0.5602938604851864,10y,B
100% SPY,benchmark,2015-10-31,2025-09-30,0.1438457752038873,-0.2392717360083898,0.15165158301163853,0.9667141566504323,1.393518048162481,0.60118164227656,10y,B
100% SPY,benchmark,2016-01-31,2025-12-31,0.15527481944038546,-0.2392717360083897,0.1500973314496942,1.0422073496384985,1.4573914917262043,0.6489476025490156,10y,B
90% SPY + 10% Healthcare,Healthcare,2013-07-31,2023-06-30,0.12254597443874049,-0.22880179476868823,0.1455236910628759,0.8705796479227813,1.2424610228688633,0.5355988337531653,10y,B
90% SPY + 10% Healthcare,Healthcare,2013-10-31,2023-09-30,0.1138265571247512,-0.22872462715315534,0.1457783977211302,0.8153085931748802,1.1726090836770342,0.49765763547854547,10y,B
90% SPY + 10% Healthcare,Healthcare,2014-01-31,2023-12-31,0.12313248317447911,-0.22913523416655568,0.1479923496204758,0.8619586392742361,1.2532796352392896,0.5373790880409757,10y,B
90% SPY + 10% Healthcare,Healthcare,2014-04-30,2024-03-31,0.12760699010587873,-0.22896510608996368,0.14816689145766654,0.8882319929152848,1.2940922098150982,0.557320686479363,10y,B
90% SPY + 10% Healthcare,Healthcare,2014-07-31,2024-06-30,0.1283551499540987,-0.2291574219807565,0.149544479441545,0.8858978030537559,1.3122943248791152,0.560117795202275,10y,B
90% SPY + 10% Healthcare,Healthcare,2014-10-31,2024-09-30,0.12875710021005027,-0.2296488708811365,0.1492462198111412,0.8897964173521851,1.3189321817752078,0.5606694242215255,10y,B
90% SPY + 10% Healthcare,Healthcare,2015-01-31,2024-12-31,0.13072408223140153,-0.22998129898384267,0.1500644566808955,0.8974661930408026,1.346840198532597,0.5684117917804505,10y,B
90% SPY + 10% Healthcare,Healthcare,2015-04-30,2025-03-31,0.12123144551292908,-0.22988548043237778,0.15082109784935888,0.8372717905816643,1.273285679438003,0.5273558177093749,10y,B
90% SPY + 10% Healthcare,Healthcare,2015-07-31,2025-06-30,0.12936123268800093,-0.23034392869769016,0.15191684858301277,0.8803476690103039,1.3371099921174556,0.5616003574280364,10y,B
90% SPY + 10% Healthcare,Healthcare,2015-10-31,2025-09-30,0.13923901384454695,-0.22983727667245768,0.14774655031490366,0.9606296299063112,1.4008457696661392,0.6058156268662076,10y,B
90% SPY + 10% Healthcare,Healthcare,2016-01-31,2025-12-31,0.15126547069530716,-0.22982326085494176,0.14608851378815077,1.0425937494698008,1.480427114389225,0.6581817268304353,10y,B
85% SPY + 15% Healthcare,Healthcare,2013-07-31,2023-06-30,0.1223675013348855,-0.22353502118328916,0.14396388210961494,0.8772884799916938,1.26987170075614,0.5474198212303806,10y,B
