date,sp500_nav,nasdaq_nav
2020-11-30,139.96060524576944,156.99086860117532
2020-12-31,145.92303963669457,165.96264113121228
2021-01-31,150.00202601355082,168.4149101645421
2021-02-28,153.7393693282297,170.08738981800627
2021-03-31,155.00211942307433,170.8962505915545
2021-04-30,164.3355505184377,180.23727264841295
2021-05-31,165.58488116980334,177.58789079690018
2021-06-30,168.58266760463763,187.45329929597779
2021-07-31,173.7551234899864,189.7507727516171
2021-08-31,177.55195417336603,197.45450209240158
2021-09-30,177.40192484744608,187.08755193311015
2021-10-31,178.20409389738518,200.7975546764219
2021-11-30,186.65942205827116,201.43179565237403
2021-12-31,187.1548229491608,202.94804590793828
2022-01-31,183.31449414737182,184.84749273983928
2022-02-28,177.99366289328452,178.62168166475413
2022-03-31,176.40492064148484,184.82649991011957
2022-04-30,176.61361089175267,160.43052044144275
2022-05-31,162.70929765082417,157.2365498402919
2022-06-30,157.22699519540697,143.6344855547615
2022-07-31,157.95760598288052,161.4615145342545
2022-08-31,168.14175496890147,154.07597620072752
2022-09-30,155.90539992677097,137.99554450523334
2022-10-31,151.08609096325014,143.46437747079588
2022-11-30,159.07113318988257,149.8187925377003
2022-12-31,159.08837245397422,136.82817825507195
2023-01-31,161.27815438677476,151.52992014885342
2023-02-28,166.35353216803463,149.936806933829
2023-03-31,162.05258293515539,160.06089559094593
2023-04-30,168.52856274626885,160.2217507841139
2023-05-31,169.7717899463146,169.60875196326953
2023-06-30,178.16222877833331,180.89416037742808
2023-07-31,185.06787156074904,188.3289688395646
2023-08-31,183.2017313184679,184.36292838300497
2023-09-30,185.81622748446753,173.76340803634167
2023-10-31,175.89530811475584,169.0333538099307
2023-11-30,183.9555339337707,187.22385652881513
2023-12-31,193.44987939509073,197.6731572754335
2024-01-31,198.6073547002962,199.8065448467052
2024-02-29,207.4154299460598,212.15747842858676
2024-03-31,214.22134595930194,216.0805792594731
2024-04-30,212.06496444538567,206.69517187087826
2024-05-31,217.4036018636398,221.0437763671606
2024-06-30,225.12836903648662,234.3579476901944
2024-07-31,230.49878543609543,232.74351976265766
2024-08-31,228.27916287767698,234.39899085203865
2024-09-30,234.50643826653533,240.83779874894608
2024-10-31,241.91627104446033,239.74291444541544
2024-11-30,247.94537131746495,254.77115001568185
2024-12-31,251.62104336846477,256.15768067051374
2025-01-31,250.6005931319377,260.5175945964002
2025-02-28,253.3727644038851,250.32469468545494
2025-03-31,238.78536099576553,229.92060986462047
2025-04-30,225.85256380546517,232.01822402334724
2025-05-31,244.68312033399124,254.33782860223087
2025-06-30,254.19138240333086,271.2087071045811
2025-07-31,265.7243029958705,281.39957294957924
2025-08-31,270.7799190457397,286.01250345127585
2025-09-30,278.4925851168643,302.2466641211718
2025-10-31,285.2328701190331,316.63957528443495
2025-11-30,285.7858435804067,312.0418857779101
2025-12-31,290.87353238560826,310.5842678002017
2026-01-31,294.4424879614834,313.7153218783899
2026-02-28,293.28555908320754,303.2991160302433
2026-03-31,283.4432803942307,289.07008197483503
2026-04-30,280.561469036603,333.4552766892446
