Date,Price_SPY_1x,Price_SSO_Real_2x,Price_Synthetic_2x,Difference_Real_vs_Synth
2007-04-23,104.22677612304688,4.939833641052246,5.220223598037193,-0.28038995698494684
2007-04-24,104.26905822753906,4.941969871520996,5.224459017146466,-0.2824891456254699
2007-04-25,105.22639465332031,5.027451038360596,5.320394762748023,-0.29294372438742755
2007-04-26,105.3460464477539,5.043479919433594,5.332494289345988,-0.28901436991239393
2007-04-27,105.26160430908203,5.026384353637695,5.323945563742483,-0.29756121010478775
2007-04-30,104.38871002197266,4.95639705657959,5.235646668851496,-0.27924961227190614
2007-05-01,104.65620422363281,4.968684196472168,5.262479170672129,-0.2937949741999608
2007-05-02,105.26866149902344,5.029055595397949,5.324072148911291,-0.2950165535133422
2007-05-03,105.83883666992188,5.074468612670898,5.381746554649018,-0.30727794197811953
2007-05-04,106.2401123046875,5.110265254974365,5.422555086428322,-0.31228983145395706
2007-05-07,106.26121520996094,5.113471508026123,5.424709294737153,-0.31123778671102986
2007-05-08,106.12042999267578,5.107593059539795,5.410334927283151,-0.30274186774335643
2007-05-09,106.40902709960938,5.14125394821167,5.43976200381617,-0.29850805560449967
2007-05-10,105.29678344726562,5.024782180786133,5.326043442075322,-0.3012612612891896
2007-05-11,106.19786834716797,5.103318691253662,5.417199452064581,-0.3138807608109193
2007-05-14,105.96551513671875,5.084620952606201,5.393494575424005,-0.30887362281780373
2007-05-15,105.99368286132812,5.070728778839111,5.396361969966215,-0.3256331911271033
2007-05-16,106.71874237060547,5.151937484741211,5.470190587978208,-0.31825310323699707
2007-05-17,106.50757598876953,5.139115810394287,5.448542650066704,-0.30942683967241713
2007-05-18,107.43675231933594,5.2165846824646,5.543609255789799,-0.3270245733251995
2007-05-21,107.38047790527344,5.209102630615234,5.537801869473174,-0.32869923885793995
2007-05-22,107.29598236083984,5.218186378479004,5.529086699024049,-0.3109003205450449
2007-05-23,107.31007385253906,5.212309837341309,5.53053900092034,-0.31822916357903175
2007-05-24,106.33865356445312,5.102250099182129,5.4304090206367155,-0.3281589214545866
2007-05-25,106.78211212158203,5.1423211097717285,5.475701325329133,-0.3333802155574048
2007-05-29,107.16930389404297,5.181856155395508,5.515411094306298,-0.33355493891079036
2007-05-30,108.04219055175781,5.267337322235107,5.605256387335211,-0.3379190651001034
2007-05-31,107.92959594726562,5.261993885040283,5.5935735137691305,-0.3315796287288473
2007-06-01,108.46455383300781,5.303133487701416,5.649023110043567,-0.3458896223421508
2007-06-04,108.47865295410156,5.303668975830078,5.650491723670329,-0.3468227478402506
2007-06-05,108.04930114746094,5.261462688446045,5.605763129354316,-0.3443004409082713
2007-06-06,106.8876724243164,5.144458293914795,5.485228976943362,-0.34077068302856706
2007-06-07,104.9588851928711,4.970284461975098,5.287267147064928,-0.3169826850898305
2007-06-08,106.32454681396484,5.080880165100098,5.4248566004961045,-0.34397643539600686
2007-06-11,106.50757598876953,5.110265254974365,5.443533511083079,-0.33326825610871413
2007-06-12,105.3460464477539,4.98471212387085,5.3248034597804725,-0.3400913359096229
2007-06-13,106.92293548583984,5.139647483825684,5.484213793415617,-0.3445663095899336
2007-06-14,107.6057357788086,5.195748805999756,5.554257189957855,-0.3585083839580987
2007-06-15,108.21800231933594,5.253983974456787,5.617463594528798,-0.3634796200720105
2007-06-18,108.09075164794922,5.241160869598389,5.604252742386381,-0.36309187278799193
2007-06-19,108.3593978881836,5.264135360717773,5.632110101237374,-0.36797474051960055
2007-06-20,106.853515625,5.119345188140869,5.475570015724857,-0.3562248275839881
2007-06-21,107.44735717773438,5.180788040161133,5.536431298224075,-0.3556432580629423
2007-06-22,106.43640899658203,5.085151195526123,5.43224920760725,-0.3470980120811271
2007-06-25,105.9273681640625,5.033864498138428,5.380288855221014,-0.34642435708258645
2007-06-26,104.8386459350586,4.94293737411499,5.269691562440764,-0.32675418832577385
2007-06-27,106.33035278320312,5.080641746520996,5.419652198066899,-0.3390104515459029
2007-06-28,106.31624603271484,5.0693888664245605,5.418214157483186,-0.3488252910586258
2007-06-29,106.3515625,5.0634965896606445,5.4218138365572175,-0.35831724689657296
2007-07-02,107.31306457519531,5.163690567016602,5.5198487903017375,-0.3561582232851359
2007-07-03,107.70188903808594,5.1899495124816895,5.559848621629315,-0.36989910914762536
2007-07-05,107.58879089355469,5.177626609802246,5.548171787200559,-0.37054517739831283
2007-07-06,108.15437316894531,5.232278347015381,5.606504027903357,-0.37422568088797625
2007-07-09,108.2392578125,5.233887195587158,5.615304524490823,-0.3814173289036651
2007-07-10,106.6980209350586,5.074748516082764,5.455390005745678,-0.38064148966291445
2007-07-11,107.45446014404297,5.161014556884766,5.532742347700721,-0.37172779081595575
2007-07-12,109.1512451171875,5.334621429443359,5.707474491220394,-0.37285306177703426
2007-07-13,109.47640991210938,5.366769790649414,5.741479962627834,-0.37471017197842027
2007-07-16,109.46229553222656,5.357659339904785,5.739999507992043,-0.382340168087258
2007-07-17,109.4057388305664,5.347481727600098,5.7340680511716915,-0.38658632357159384
2007-07-18,109.20777893066406,5.332476615905762,5.713317484527266,-0.38084086862150457
2007-07-19,109.63196563720703,5.365161895751953,5.757701013812935,-0.39253911806098163
2007-07-20,108.52204132080078,5.250495433807373,5.641118002194305,-0.39062256838693177
2007-07-23,108.85427856445312,5.28961181640625,5.675658257304811,-0.38604644089856066
2007-07-24,106.96660614013672,5.1133270263671875,5.478811909628835,-0.3654848832616473
2007-07-25,107.18578338623047,5.1277923583984375,5.501264354359947,-0.37347199596150915
2007-07-26,104.64771270751953,4.8839945793151855,5.240733576629356,-0.3567389973141708
2007-07-27,102.59040832519531,4.706639766693115,5.0346749084589915,-0.3280351417658762
2007-07-30,104.19522094726562,4.833093166351318,5.1921888510003695,-0.35909568464905117
2007-07-31,103.02165222167969,4.707174777984619,5.0752278157921635,-0.3680530378075444
2007-08-01,103.52361297607422,4.770401954650879,5.124684704285027,-0.3542827496341481
2007-08-02,104.35079193115234,4.836843490600586,5.206579669441916,-0.3697361788413298
2007-08-03,101.66426086425781,4.565184593200684,4.9384908935858425,-0.3733063003851589
2007-08-06,103.36807250976562,4.744683265686035,5.104021203336692,-0.3593379376506567
2007-08-07,104.47098541259766,4.833093166351318,5.212938603164505,-0.37984543681318694
2007-08-08,105.9273681640625,4.969727516174316,5.358281041279932,-0.3885535251056158
2007-08-09,102.78836059570312,4.685207843780518,5.040710898011129,-0.3555030542306117
2007-08-10,102.30760955810547,4.618764400482178,4.993559119727977,-0.37479471924579943
2007-08-13,102.67520904541016,4.664844512939453,5.029443640540578,-0.36459912760112445
2007-08-14,101.10574340820312,4.509993553161621,4.8756861942887415,-0.3656926411271204
2007-08-15,99.71300506591797,4.398008823394775,4.741360390851042,-0.34335156745626705
2007-08-16,100.46239471435547,4.444622993469238,4.812627451633463,-0.3680044581642248
2007-08-17,102.30760955810547,4.627875328063965,4.989416620086839,-0.3615412920228742
2007-08-20,102.25811767578125,4.616087913513184,4.984589303305723,-0.36850138979253977
2007-08-21,102.46314239501953,4.633767604827881,5.004577232785681,-0.3708096279577999
2007-08-22,103.67914581298828,4.733967304229736,5.123363029869566,-0.3893957256398295
2007-08-23,103.58728790283203,4.724857330322266,5.114284609764823,-0.3894272794425575
2007-08-24,104.86690521240234,4.833093166351318,5.240638475093606,-0.40754530874228756
2007-08-27,103.89124298095703,4.7500410079956055,5.14312261880984,-0.3930816108142343
2007-08-28,101.60768127441406,4.553394794464111,4.91702776177705,-0.36363296731293904
2007-08-29,103.60134887695312,4.716283798217773,5.109984019148284,-0.39370022093051027
2007-08-30,103.3256607055664,4.691101551055908,5.082788192736264,-0.39168664168035594
2007-08-31,104.34369659423828,4.759149074554443,5.182946483704626,-0.4237974091501826
2007-09-04,105.39713287353516,4.882389068603516,5.287598782555423,-0.4052097139519075
2007-09-05,104.4851303100586,4.774153709411621,5.19609148035751,-0.42193777094588913
2007-09-06,104.72547149658203,4.821840763092041,5.219996026161637,-0.39815526306959637
2007-09-07,103.26912689208984,4.6771697998046875,5.074814286905027,-0.3976444871003393
2007-09-10,103.07115936279297,4.646092414855957,5.055357388676986,-0.40926497382102855
2007-09-11,104.27306365966797,4.774153709411621,5.173257600632552,-0.39910389122093104
2007-09-12,104.54170989990234,4.795585632324219,5.199914076531444,-0.40432844420722525
2007-09-13,105.27694702148438,4.847026348114014,5.273055597973239,-0.4260292498592255
2007-09-14,105.2698745727539,4.854525566101074,5.272347115890035,-0.417821549788961
2007-09-17,104.70428466796875,4.7923688888549805,5.215692991139281,-0.4233241022843002
2007-09-18,107.78670501708984,5.074748516082764,5.522785642822794,-0.44803712674003027
2007-09-19,108.42301177978516,5.142261028289795,5.587991938031235,-0.4457309097414397
2007-09-20,107.65951538085938,5.07421350479126,5.50929256136056,-0.43507905656930035
2007-09-21,107.95003509521484,5.090285778045654,5.53902626572594,-0.4487404876802854
2007-09-24,107.7511215209961,5.0795698165893555,5.518613349486768,-0.43904353289741227
2007-09-25,107.53800964355469,5.063129901885986,5.496783747433798,-0.43365384554781183
2007-09-26,108.1063003540039,5.100738048553467,5.554879878306386,-0.4541418297529196
2007-09-27,108.74555969238281,5.162514686584473,5.620574640298099,-0.45805995371362673
2007-09-28,108.38330841064453,5.129208564758301,5.583128322980626,-0.4539197582223249
2007-10-01,109.6051025390625,5.255990028381348,5.709004410419785,-0.4530143820384369
2007-10-02,109.45594024658203,5.242021083831787,5.693465568414946,-0.4514444845831589
2007-10-03,109.23573303222656,5.204953670501709,5.670556949841573,-0.4656032793398639
2007-10-04,109.40620422363281,5.221606254577637,5.688255674834635,-0.4666494202569984
2007-10-05,110.7061767578125,5.347311973571777,5.8234322161862,-0.47612024261442265
2007-10-08,110.1165771484375,5.291980266571045,5.761403276872426,-0.469423010301381
2007-10-09,111.15359497070312,5.377933025360107,5.86991877988016,-0.49198575452005233
2007-10-10,110.96896362304688,5.3553690910339355,5.850418357689628,-0.49504926665569204
2007-10-11,110.43620300292969,5.315616607666016,5.794242785521981,-0.47862617785596573
2007-10-12,111.0471420288086,5.366113185882568,5.85835091214779,-0.49223772626522155
2007-10-15,110.1093978881836,5.282847881317139,5.7594085325201085,-0.47656065120296986
