Date,QQQ,QLD
2022-07-12,279.64324951171875,21.29469108581543
2022-07-13,279.06683349609375,21.215620040893555
2022-07-14,280.06329345703125,21.358936309814453
2022-07-15,285.1434326171875,22.11998748779297
2022-07-18,282.7303771972656,21.749345779418945
2022-07-19,291.42529296875,23.073780059814453
2022-07-20,296.0462646484375,23.80518341064453
2022-07-21,300.2959899902344,24.487165451049805
2022-07-22,295.0301818847656,23.62727165222168
2022-07-25,293.3498840332031,23.37523651123047
2022-07-26,287.5858154296875,22.431331634521484
2022-07-27,299.73907470703125,24.329025268554688
2022-07-28,302.6700134277344,24.788619995117188
2022-07-29,308.1898193359375,25.70781898498535
2022-08-01,308.0042419433594,25.678165435791016
2022-08-02,307.0857849121094,25.50520133972168
2022-08-03,315.44854736328125,26.893875122070312
2022-08-04,316.9237060546875,27.126142501831055
2022-08-05,314.3348388671875,26.69620132446289
2022-08-08,313.31884765625,26.523231506347656
2022-08-09,309.7724609375,25.915372848510742
2022-08-10,318.4184265136719,27.358417510986328
2022-08-11,316.61114501953125,27.047073364257812
2022-08-12,322.7757263183594,28.114526748657227
2022-08-15,325.3841247558594,28.539533615112305
2022-08-16,324.6221008300781,28.406099319458008
2022-08-17,320.91949462890625,27.748823165893555
2022-08-18,321.6913146972656,27.89214324951172
2022-08-19,315.4192810058594,26.795040130615234
2022-08-22,307.1151428222656,25.376707077026367
2022-08-23,306.86114501953125,25.332231521606445
2022-08-24,307.75018310546875,25.475547790527344
2022-08-25,313.1917724609375,26.360149383544922
2022-08-26,300.35467529296875,24.19559097290039
2022-08-29,297.3944396972656,23.72117042541504
2022-08-30,294.0826110839844,23.18744468688965
2022-08-31,292.3728942871094,22.915637969970703
2022-09-01,292.4998474121094,22.930463790893555
2022-09-02,288.367431640625,22.2731876373291
2022-09-06,286.2962646484375,21.951963424682617
2022-09-07,292.0798034667969,22.831626892089844
2022-09-08,293.5940856933594,23.063894271850586
2022-09-09,300.01263427734375,24.062158584594727
2022-09-12,303.57855224609375,24.63047981262207
2022-09-13,286.9312744140625,21.91737174987793
2022-09-14,289.20758056640625,22.278135299682617
2022-09-15,284.3912048339844,21.50719451904297
2022-09-16,282.6522216796875,21.24527359008789
2022-09-19,284.85333251953125,21.58626365661621
2022-09-20,282.58270263671875,21.225505828857422
2022-09-21,277.5227966308594,20.45951271057129
2022-09-22,274.10711669921875,19.96531867980957
2022-09-23,269.6441650390625,19.312986373901367
2022-09-26,268.5284118652344,19.120250701904297
2022-09-27,268.6361083984375,19.1696720123291
2022-09-28,273.9798583984375,19.9158935546875
2022-09-29,266.0816955566406,18.794082641601562
2022-09-30,261.56988525390625,18.117042541503906
2022-10-03,267.7063903808594,18.97199249267578
2022-10-04,276.1233215332031,20.162992477416992
2022-10-05,275.9764404296875,20.128398895263672
2022-10-06,273.8036804199219,19.80717658996582
2022-10-07,263.37066650390625,18.29000473022461
2022-10-10,260.7379455566406,17.899600982666016
2022-10-11,257.1558837890625,17.454824447631836
2022-10-12,257.0678405761719,17.4251766204834
2022-10-13,263.09661865234375,18.21588134765625
2022-10-14,255.18856811523438,17.108890533447266
2022-10-17,263.6153259277344,18.27024269104004
2022-10-18,265.70001220703125,18.55687141418457
2022-10-19,264.73114013671875,18.398731231689453
2022-10-20,263.38043212890625,18.19117546081543
2022-10-21,269.5561828613281,19.060945510864258
2022-10-24,272.5216064453125,19.47606658935547
2022-10-25,278.15899658203125,20.271717071533203
2022-10-26,272.0126037597656,19.362403869628906
2022-10-27,267.0603942871094,18.645828247070312
2022-10-28,275.2326354980469,19.797292709350586
2022-10-31,272.0322570800781,19.312986373901367
2022-11-01,269.2527160644531,18.92257308959961
2022-11-02,260.0234375,17.627792358398438
2022-11-03,254.9439239501953,16.94087028503418
2022-11-04,259.0447692871094,17.47953224182129
2022-11-07,261.8927307128906,17.860063552856445
2022-11-08,263.8013000488281,18.10715675354004
2022-11-09,257.7137451171875,17.257150650024414
2022-11-10,276.73004150390625,19.80717658996582
2022-11-11,281.8291015625,20.5385799407959
2022-11-14,279.3627624511719,20.167938232421875
2022-11-15,283.2286682128906,20.73625373840332
2022-11-16,279.3627624511719,20.15805435180664
2022-11-17,278.74615478515625,20.054269790649414
2022-11-18,278.7560119628906,20.059213638305664
2022-11-21,275.88836669921875,19.639150619506836
2022-11-22,279.8619384765625,20.202531814575195
2022-11-23,282.67083740234375,20.60282325744629
2022-11-25,280.8113098144531,20.321136474609375
2022-11-28,276.69091796875,19.718223571777344
2022-11-29,274.596435546875,19.426651000976562
2022-11-30,287.1141662597656,21.200796127319336
2022-12-01,287.4664611816406,21.24032974243164
2022-12-02,286.32135009765625,21.072301864624023
2022-12-05,281.5159912109375,20.340900421142578
2022-12-06,275.6828308105469,19.50078010559082
2022-12-07,274.55731201171875,19.33275032043457
2022-12-08,277.8066101074219,19.802234649658203
2022-12-09,276.03515625,19.545255661010742
2022-12-12,279.4997863769531,20.019681930541992
2022-12-13,282.50439453125,20.45456314086914
2022-12-14,280.4100036621094,20.13828468322754
2022-12-15,270.9948425292969,18.78420066833496
2022-12-16,268.4110412597656,18.413555145263672
2022-12-19,264.6388854980469,17.914426803588867
2022-12-20,264.4328918457031,17.865007400512695
2022-12-21,268.268798828125,18.38884925842285
2022-12-22,261.70556640625,17.476369857788086
2022-12-23,262.29412841796875,17.560630798339844
2022-12-27,258.58575439453125,17.030288696289062
2022-12-28,255.1716766357422,16.57925796508789
2022-12-29,261.3915710449219,17.38219451904297
2022-12-30,261.2345886230469,17.36733055114746
2023-01-03,259.46875,17.124465942382812
2023-01-04,260.7048645019531,17.288026809692383
2023-01-05,256.6236572265625,16.722990036010742
2023-01-06,263.70684814453125,17.644886016845703
2023-01-09,265.4139404296875,17.877840042114258
2023-01-10,267.66046142578125,18.1801815032959
2023-01-11,272.291015625,18.794776916503906
2023-01-12,273.7626037597656,18.973209381103516
2023-01-13,275.64630126953125,19.235902786254883
2023-01-17,276.2054748535156,19.30033302307129
2023-01-18,272.6148681640625,18.804689407348633
2023-01-19,269.93658447265625,18.428003311157227
2023-01-20,277.32391357421875,19.458940505981445
2023-01-23,283.4848327636719,20.311445236206055
2023-01-24,282.9060363769531,20.217275619506836
2023-01-25,282.2781982421875,20.108234405517578
2023-01-26,287.7818908691406,20.886394500732422
2023-01-27,290.6465759277344,21.29777717590332
2023-01-30,284.77008056640625,20.420486450195312
2023-01-31,289.0376892089844,21.049957275390625
2023-02-01,295.2182312011719,21.96194076538086
2023-02-02,305.8136291503906,23.508346557617188
2023-02-03,300.37860107421875,22.660795211791992
2023-02-06,297.83770751953125,22.284109115600586
2023-02-07,304.0085754394531,23.210962295532227
2023-02-08,298.6029052734375,22.3634090423584
2023-02-09,295.9638977050781,21.9520263671875
2023-02-10,294.0214538574219,21.674463272094727
2023-02-13,298.73040771484375,22.373323440551758
2023-02-14,300.937744140625,22.6756649017334
2023-02-15,303.24334716796875,23.042442321777344
2023-02-16,297.5531921386719,22.14036750793457
2023-02-17,295.4537658691406,21.823158264160156
2023-02-21,288.45880126953125,20.787261962890625
2023-02-22,288.6746520996094,20.81700325012207
2023-02-23,291.1959228515625,21.178821563720703
2023-02-24,286.32012939453125,20.450223922729492
2023-02-27,288.3705749511719,20.7525691986084
2023-02-28,287.9977111816406,20.683177947998047
2023-03-01,285.6824951171875,20.35110092163086
2023-03-02,288.0467529296875,20.698047637939453
2023-03-03,294.00177001953125,21.540639877319336
2023-03-06,294.3352966308594,21.57037925720215
2023-03-07,290.72503662109375,21.040040969848633
2023-03-08,292.17706298828125,21.25812339782715
2023-03-09,287.11480712890625,20.479963302612305
2023-03-10,283.0826416015625,19.909975051879883
2023-03-13,285.18206787109375,20.212318420410156
2023-03-14,291.735595703125,21.14412498474121
2023-03-15,293.2659912109375,21.3523006439209
2023-03-16,300.9966735839844,22.46749496459961
2023-03-17,299.5741271972656,22.24445152282715
2023-03-20,300.6373291015625,22.408018112182617
2023-03-21,304.9311218261719,23.03252601623535
2023-03-22,300.78466796875,22.403060913085938
2023-03-23,304.3514099121094,22.948266983032227
2023-03-24,305.4715576171875,23.10191535949707
2023-03-27,303.378662109375,22.769834518432617
2023-03-28,301.7672424316406,22.541837692260742
2023-03-29,307.2696838378906,23.36956214904785
2023-03-30,310.1780700683594,23.780948638916016
2023-03-31,315.3365478515625,24.569021224975586
2023-04-03,314.570068359375,24.445110321044922
2023-04-04,313.50897216796875,24.28154754638672
2023-04-05,310.4139099121094,23.775991439819336
2023-04-06,312.5067443847656,24.117982864379883
2023-04-10,312.3298645019531,24.06346321105957
2023-04-11,310.3254089355469,23.756166458129883
2023-04-12,307.5841064453125,23.3249568939209
2023-04-13,313.6072692871094,24.236940383911133
2023-04-14,313.01763916015625,24.13285255432129
2023-04-17,313.282958984375,24.157636642456055
2023-04-18,313.3025817871094,24.172508239746094
2023-04-19,313.1551818847656,24.14276885986328
2023-04-20,310.76763916015625,23.77103614807129
2023-04-21,311.091796875,23.80077362060547
2023-04-24,310.4433288574219,23.69668960571289
2023-04-25,304.5872802734375,22.80948829650879
2023-04-26,306.4344177246094,23.06722068786621
2023-04-27,314.7667236328125,24.321195602416992
2023-04-28,316.93817138671875,24.653278350830078
2023-05-01,316.5745544433594,24.58884620666504
2023-05-02,313.8135681152344,24.147724151611328
2023-05-03,311.7599792480469,23.850339889526367
2023-05-04,310.6595764160156,23.666950225830078
2023-05-05,317.2624206542969,24.658233642578125
2023-05-08,318.04840087890625,24.772235870361328
2023-05-09,316.0342102050781,24.459978103637695
2023-05-10,319.4731750488281,24.990312576293945
2023-05-11,320.51470947265625,25.139009475708008
2023-05-12,319.3651123046875,24.95561981201172
2023-05-15,321.09442138671875,25.223264694213867
2023-05-16,321.4580078125,25.267879486083984
2023-05-17,325.34893798828125,25.88743019104004
2023-05-18,331.39178466796875,26.819238662719727
2023-05-19,330.64501953125,26.70028305053711
2023-05-22,331.7554016113281,26.858890533447266
2023-05-23,327.54986572265625,26.1848201751709
2023-05-24,325.8697509765625,25.907255172729492
2023-05-25,333.7991027832031,27.15131950378418
2023-05-26,342.3278503417969,28.54407501220703
2023-05-30,343.88031005859375,28.78693962097168
2023-05-31,341.9249267578125,28.410253524780273
2023-06-01,345.8748779296875,29.114065170288086
2023-06-02,348.4688720703125,29.540315628051758
2023-06-05,348.71453857421875,29.575014114379883
2023-06-06,348.6555480957031,29.565101623535156
2023-06-07,342.7404479980469,28.54903221130371
2023-06-08,346.9949645996094,29.23797607421875
2023-06-09,348.32147216796875,29.451101303100586
2023-06-12,354.20703125,30.457256317138672
2023-06-13,356.92877197265625,30.903337478637695
2023-06-14,359.5228271484375,31.354372024536133
2023-06-15,363.8067626953125,32.0780143737793
2023-06-16,361.5174255371094,31.661670684814453
2023-06-20,360.9998779296875,31.58732032775879
2023-06-21,356.08026123046875,30.72490692138672
2023-06-22,360.2816162109375,31.433673858642578
2023-06-23,356.7099609375,30.799251556396484
2023-06-26,351.9281311035156,29.971529006958008
2023-06-27,357.979248046875,30.992551803588867
2023-06-28,358.6778564453125,31.096637725830078
2023-06-29,357.9595642089844,30.95785903930664
2023-06-30,363.4793701171875,31.90949249267578
2023-07-03,364.33538818359375,32.06313705444336
2023-07-05,364.3254699707031,32.03835678100586
2023-07-06,361.5508117675781,31.542713165283203
2023-07-07,360.3504638671875,31.31471824645996
2023-07-10,360.46856689453125,31.354372024536133
2023-07-11,362.2494812011719,31.641843795776367
2023-07-12,366.82464599609375,32.44478988647461
2023-07-13,373.05291748046875,33.51042938232422
2023-07-14,372.9742126464844,33.49555206298828
2023-07-17,376.45721435546875,34.10519027709961
2023-07-18,379.536865234375,34.67517852783203
2023-07-19,379.4483642578125,34.58596420288086
2023-07-20,370.70123291015625,33.01974105834961
2023-07-21,369.58953857421875,32.81652069091797
2023-07-24,370.1798095703125,32.92060470581055
2023-07-25,372.6888732910156,33.37659454345703
2023-07-26,371.4490661621094,33.14364242553711
2023-07-27,370.5635681152344,32.96025466918945
2023-07-28,377.313232421875,34.154754638671875
2023-07-31,377.5099792480469,34.214229583740234
2023-08-01,376.6343688964844,34.020931243896484
2023-08-02,368.36944580078125,32.51417541503906
2023-08-03,367.7790832519531,32.39521789550781
2023-08-04,366.05718994140625,32.08296585083008
2023-08-07,369.15655517578125,32.628177642822266
2023-08-08,366.0178527832031,32.058189392089844
2023-08-09,361.9936218261719,31.34446144104004
2023-08-10,362.6626892089844,31.448545455932617
2023-08-11,360.3504638671875,31.037160873413086
2023-08-14,364.3943786621094,31.74097442626953
2023-08-15,360.527587890625,31.052032470703125
2023-08-16,356.7099609375,30.377954483032227
2023-08-17,352.8136901855469,29.69892692565918
2023-08-18,352.37091064453125,29.619619369506836
2023-08-21,358.0480651855469,30.581167221069336
2023-08-22,357.5364685058594,30.486995697021484
2023-08-23,363.17431640625,31.438631057739258
2023-08-24,355.41119384765625,30.0557861328125
2023-08-25,358.16619873046875,30.54647445678711
2023-08-28,360.86212158203125,31.007423400878906
2023-08-29,368.7432861328125,32.33573532104492
2023-08-30,370.7997131347656,32.69260787963867
2023-08-31,371.9114990234375,32.85121154785156
