date,bucket_lt15,bucket_15_20,bucket_20_25,bucket_25_30,bucket_30_40,bucket_gt40
1888-02-29,0.9849644427049298,1.540797334727416,1.0,1.0,1.0,1.0
1888-03-31,0.9514902644461463,1.540797334727416,1.0,1.0,1.0,1.0
1888-04-30,0.9514902644461463,1.5720419893032984,1.0,1.0,1.0,1.0
1888-05-31,0.9514902644461463,1.61766696552837,1.0,1.0,1.0,1.0
1888-06-30,0.9514902644461463,1.5936044453367573,1.0,1.0,1.0,1.0
1888-07-31,0.9514902644461463,1.621028931361553,1.0,1.0,1.0,1.0
1888-08-31,0.9514902644461463,1.6619830393988537,1.0,1.0,1.0,1.0
1888-09-30,0.9514902644461463,1.7093812128415191,1.0,1.0,1.0,1.0
1888-10-31,0.9514902644461463,1.6873005790864095,1.0,1.0,1.0,1.0
1888-11-30,0.9514902644461463,1.6387069026428662,1.0,1.0,1.0,1.0
1888-12-31,0.9368381012294921,1.6387069026428662,1.0,1.0,1.0,1.0
1889-01-31,0.9368381012294921,1.7375553807969102,1.0,1.0,1.0,1.0
1889-02-28,0.9368381012294921,1.7838782563463809,1.0,1.0,1.0,1.0
1889-03-31,0.9368381012294921,1.775735482116381,1.0,1.0,1.0,1.0
1889-04-30,0.9368381012294921,1.778800536135769,1.0,1.0,1.0,1.0
1889-05-31,0.9368381012294921,1.8791374436321888,1.0,1.0,1.0,1.0
1889-06-30,0.9368381012294921,1.9175738107044777,1.0,1.0,1.0,1.0
1889-07-31,0.9368381012294921,1.8852302598307653,1.0,1.0,1.0,1.0
1889-08-31,0.9368381012294921,1.9167752604991917,1.0,1.0,1.0,1.0
1889-09-30,0.9368381012294921,1.9442708314847592,1.0,1.0,1.0,1.0
1889-10-31,0.9368381012294921,1.9154750021245115,1.0,1.0,1.0,1.0
1889-11-30,0.9368381012294921,1.9042925300056268,1.0,1.0,1.0,1.0
1889-12-31,0.9368381012294921,1.8782386320925837,1.0,1.0,1.0,1.0
1890-01-31,0.9368381012294921,1.9534791499491768,1.0,1.0,1.0,1.0
1890-02-28,0.9368381012294921,1.9383499743764605,1.0,1.0,1.0,1.0
1890-03-31,0.9368381012294921,1.9304556918993634,1.0,1.0,1.0,1.0
1890-04-30,0.9368381012294921,1.977376489966362,1.0,1.0,1.0,1.0
1890-05-31,0.9368381012294921,2.041651571094199,1.0,1.0,1.0,1.0
1890-06-30,0.9368381012294921,2.0337804351439543,1.0,1.0,1.0,1.0
1890-07-31,0.9368381012294921,2.0258834382332997,1.0,1.0,1.0,1.0
1890-08-31,0.9368381012294921,1.9154851801323691,1.0,1.0,1.0,1.0
1890-09-30,0.9368381012294921,1.8667470647678264,1.0,1.0,1.0,1.0
1890-10-31,0.9368381012294921,1.788965937069167,1.0,1.0,1.0,1.0
1890-11-30,0.8929565939853266,1.788965937069167,1.0,1.0,1.0,1.0
1890-12-31,0.8755777501533404,1.788965937069167,1.0,1.0,1.0,1.0
1891-01-31,0.8755777501533404,1.9136567299236957,1.0,1.0,1.0,1.0
1891-02-28,0.8755777501533404,1.9200128970096961,1.0,1.0,1.0,1.0
1891-03-31,0.8755777501533404,1.870620212545997,1.0,1.0,1.0,1.0
1891-04-30,0.8755777501533404,1.9159945547723185,1.0,1.0,1.0,1.0
1891-05-31,0.8755777501533404,1.9393239000674938,1.0,1.0,1.0,1.0
1891-06-30,0.8755777501533404,1.9537888822263756,1.0,1.0,1.0,1.0
1891-07-31,0.8755777501533404,1.9514637828037735,1.0,1.0,1.0,1.0
1891-08-31,0.8755777501533404,2.0244220723774995,1.0,1.0,1.0,1.0
1891-09-30,0.8755777501533404,2.2250631049897844,1.0,1.0,1.0,1.0
1891-10-31,0.8755777501533404,2.232716542811826,1.0,1.0,1.0,1.0
1891-11-30,0.8755777501533404,2.233296795695634,1.0,1.0,1.0,1.0
1891-12-31,0.8755777501533404,2.309157988438311,1.0,1.0,1.0,1.0
1892-01-31,0.8755777501533404,2.4208309859517336,1.0,1.0,1.0,1.0
1892-02-29,0.8755777501533404,2.4333415417275908,1.0,1.0,1.0,1.0
1892-03-31,0.8755777501533404,2.5336687901023387,1.0,1.0,1.0,1.0
1892-04-30,0.8755777501533404,2.573687885861817,1.0,1.0,1.0,1.0
1892-05-31,0.8755777501533404,2.582417015779903,1.0,1.0,1.0,1.0
1892-06-30,0.8755777501533404,2.5773286806366023,1.0,1.0,1.0,1.0
1892-07-31,0.8755777501533404,2.518280475472994,1.0,1.0,1.0,1.0
1892-08-31,0.8755777501533404,2.5284507393425377,1.0,1.0,1.0,1.0
1892-09-30,0.8755777501533404,2.474211271895817,1.0,1.0,1.0,1.0
1892-10-31,0.8755777501533404,2.5327179405058833,1.0,1.0,1.0,1.0
1892-11-30,0.8755777501533404,2.4686049478232843,1.0,1.0,1.0,1.0
1892-12-31,0.8755777501533404,2.4218296352730206,1.0,1.0,1.0,1.0
1893-01-31,0.8755777501533404,2.3837348765771758,1.0,1.0,1.0,1.0
1893-02-28,0.8755777501533404,2.323302545890222,1.0,1.0,1.0,1.0
1893-03-31,0.8755777501533404,2.302210859414968,1.0,1.0,1.0,1.0
1893-04-30,0.8755777501533404,2.3379487437002946,1.0,1.0,1.0,1.0
1893-05-31,0.8755777501533404,2.168058660834319,1.0,1.0,1.0,1.0
1893-06-30,0.8755777501533404,2.12725835628739,1.0,1.0,1.0,1.0
1893-07-31,0.8187508663385243,2.12725835628739,1.0,1.0,1.0,1.0
1893-08-31,0.8355338217539947,2.12725835628739,1.0,1.0,1.0,1.0
1893-09-30,0.8355338217539947,2.200525137915496,1.0,1.0,1.0,1.0
1893-10-31,0.8355338217539947,2.245317194938521,1.0,1.0,1.0,1.0
1893-11-30,0.8355338217539947,2.3515221599631695,1.0,1.0,1.0,1.0
1893-12-31,0.8355338217539947,2.312263416810805,1.0,1.0,1.0,1.0
1894-01-31,0.8355338217539947,2.339127623370329,1.0,1.0,1.0,1.0
1894-02-28,0.8355338217539947,2.4144700839943773,1.0,1.0,1.0,1.0
1894-03-31,0.8355338217539947,2.569529513147111,1.0,1.0,1.0,1.0
1894-04-30,0.8355338217539947,2.615108750630874,1.0,1.0,1.0,1.0
1894-05-31,0.8355338217539947,2.5291163069763765,1.0,1.0,1.0,1.0
1894-06-30,0.8355338217539947,2.5058034110179404,1.0,1.0,1.0,1.0
1894-07-31,0.8355338217539947,2.4649060819210655,1.0,1.0,1.0,1.0
1894-08-31,0.8355338217539947,2.496463250089063,1.0,1.0,1.0,1.0
1894-09-30,0.8355338217539947,2.513164380012476,1.0,1.0,1.0,1.0
1894-10-31,0.8355338217539947,2.5146622765661015,1.0,1.0,1.0,1.0
1894-11-30,0.8355338217539947,2.525125550670016,1.0,1.0,1.0,1.0
1894-12-31,0.8355338217539947,2.5466080869776935,1.0,1.0,1.0,1.0
1895-01-31,0.8355338217539947,2.5273604677156527,1.0,1.0,1.0,1.0
1895-02-28,0.8355338217539947,2.5020026176895724,1.0,1.0,1.0,1.0
1895-03-31,0.8355338217539947,2.5122882967085944,1.0,1.0,1.0,1.0
1895-04-30,0.8355338217539947,2.522935422039705,1.0,1.0,1.0,1.0
1895-05-31,0.8355338217539947,2.632840127482397,1.0,1.0,1.0,1.0
1895-06-30,0.8355338217539947,2.659401673203676,1.0,1.0,1.0,1.0
1895-07-31,0.8355338217539947,2.7148557410543246,1.0,1.0,1.0,1.0
1895-08-31,0.8355338217539947,2.804982767408741,1.0,1.0,1.0,1.0
1895-09-30,0.8355338217539947,2.832149328066647,1.0,1.0,1.0,1.0
1895-10-31,0.8355338217539947,2.800566749978767,1.0,1.0,1.0,1.0
1895-11-30,0.8355338217539947,2.7157292305544103,1.0,1.0,1.0,1.0
1895-12-31,0.8355338217539947,2.5995874181589818,1.0,1.0,1.0,1.0
1896-01-31,0.8355338217539947,2.617751544923381,1.0,1.0,1.0,1.0
1896-02-29,0.8355338217539947,2.7752712512563487,1.0,1.0,1.0,1.0
1896-03-31,0.8355338217539947,2.741401508289237,1.0,1.0,1.0,1.0
1896-04-30,0.8355338217539947,2.819125749274833,1.0,1.0,1.0,1.0
1896-05-31,0.8355338217539947,2.860504622245295,1.0,1.0,1.0,1.0
1896-06-30,0.8355338217539947,2.8589547854093653,1.0,1.0,1.0,1.0
1896-07-31,0.8355338217539947,2.6838548347211955,1.0,1.0,1.0,1.0
1896-08-31,0.8355338217539947,2.541258438614041,1.0,1.0,1.0,1.0
1896-09-30,0.8355338217539947,2.6848462103653894,1.0,1.0,1.0,1.0
1896-10-31,0.8355338217539947,2.674374550921628,1.0,1.0,1.0,1.0
1896-11-30,0.8355338217539947,2.785103273495021,1.0,1.0,1.0,1.0
1896-12-31,0.8355338217539947,2.6929447572609546,1.0,1.0,1.0,1.0
1897-01-31,0.8355338217539947,2.781879772226937,1.0,1.0,1.0,1.0
1897-02-28,0.8355338217539947,2.765399441822749,1.0,1.0,1.0,1.0
1897-03-31,0.8355338217539947,2.781938912168579,1.0,1.0,1.0,1.0
1897-04-30,0.8355338217539947,2.7480588417534686,1.0,1.0,1.0,1.0
1897-05-31,0.8355338217539947,2.8114715217582393,1.0,1.0,1.0,1.0
1897-06-30,0.8355338217539947,2.9527341840034445,1.0,1.0,1.0,1.0
1897-07-31,0.8355338217539947,3.0944930851089962,1.0,1.0,1.0,1.0
1897-08-31,0.8355338217539947,3.16018012222354,1.0,1.0,1.0,1.0
1897-09-30,0.8355338217539947,3.2297759295555366,1.0,1.0,1.0,1.0
1897-10-31,0.8355338217539947,3.1828193961175293,1.0,1.0,1.0,1.0
1897-11-30,0.8355338217539947,3.0804673201013015,1.0,1.0,1.0,1.0
1897-12-31,0.8355338217539947,3.1566509204909035,1.0,1.0,1.0,1.0
1898-01-31,0.8355338217539947,3.253011843326941,1.0,1.0,1.0,1.0
1898-02-28,0.8355338217539947,3.2082671036429704,1.0,1.0,1.0,1.0
1898-03-31,0.8355338217539947,3.0733980106669323,1.0,1.0,1.0,1.0
1898-04-30,0.8355338217539947,3.0307119271854472,1.0,1.0,1.0,1.0
1898-05-31,0.8355338217539947,3.029361207820703,1.0,1.0,1.0,1.0
1898-06-30,0.8355338217539947,3.3768279362756886,1.0,1.0,1.0,1.0
1898-07-31,0.8355338217539947,3.451803758625292,1.0,1.0,1.0,1.0
1898-08-31,0.8355338217539947,3.451803758625292,1.0405462598425197,1.0,1.0,1.0
1898-09-30,0.8355338217539947,3.451803758625292,1.0417523325946776,1.0,1.0,1.0
1898-10-31,0.8355338217539947,3.3902815908741286,1.0417523325946776,1.0,1.0,1.0
1898-11-30,0.8355338217539947,3.3902815908741286,1.0794560128910289,1.0,1.0,1.0
1898-12-31,0.8355338217539947,3.3902815908741286,1.1327593612292362,1.0,1.0,1.0
1899-01-31,0.8355338217539947,3.3902815908741286,1.2223108387541433,1.0,1.0,1.0
1899-02-28,0.8355338217539947,3.3902815908741286,1.2371418675725465,1.0,1.0,1.0
1899-03-31,0.8355338217539947,3.3902815908741286,1.2580827647155437,1.0,1.0,1.0
1899-04-30,0.8355338217539947,3.3902815908741286,1.2607991146790332,1.0,1.0,1.0
1899-05-31,0.8355338217539947,3.3902815908741286,1.2115621204461908,1.0,1.0,1.0
1899-06-30,0.8355338217539947,3.3902815908741286,1.170935639449341,1.0,1.0,1.0
1899-07-31,0.8355338217539947,3.3902815908741286,1.1996199753229089,1.0,1.0,1.0
1899-08-31,0.8355338217539947,3.3902815908741286,1.2166320216637674,1.0,1.0,1.0
1899-09-30,0.8355338217539947,3.3902815908741286,1.1622643274481117,1.0,1.0,1.0
1899-10-31,0.8355338217539947,3.3902815908741286,1.1449008869537232,1.0,1.0,1.0
1899-11-30,0.8355338217539947,3.3902815908741286,1.1562089652658691,1.0,1.0,1.0
1899-12-31,0.8355338217539947,3.1284060209235527,1.1562089652658691,1.0,1.0,1.0
1900-01-31,0.8355338217539947,3.1790737264119326,1.1562089652658691,1.0,1.0,1.0
1900-02-28,0.8355338217539947,3.209285819636095,1.1562089652658691,1.0,1.0,1.0
1900-03-31,0.8355338217539947,3.244815352663467,1.1562089652658691,1.0,1.0,1.0
1900-04-30,0.8355338217539947,3.296325500534223,1.1562089652658691,1.0,1.0,1.0
1900-05-31,0.8355338217539947,3.2274954084883674,1.1562089652658691,1.0,1.0,1.0
1900-06-30,0.8355338217539947,3.179013740111897,1.1562089652658691,1.0,1.0,1.0
1900-07-31,0.8355338217539947,3.1537277905431247,1.1562089652658691,1.0,1.0,1.0
1900-08-31,0.8355338217539947,3.2460087027552857,1.1562089652658691,1.0,1.0,1.0
1900-09-30,0.8355338217539947,3.145085870014705,1.1562089652658691,1.0,1.0,1.0
1900-10-31,0.8355338217539947,3.3096880513071527,1.1562089652658691,1.0,1.0,1.0
1900-11-30,0.8355338217539947,3.581594619582179,1.1562089652658691,1.0,1.0,1.0
1900-12-31,0.8355338217539947,3.581594619582179,1.2463096276345411,1.0,1.0,1.0
1901-01-31,0.8355338217539947,3.581594619582179,1.2704333661720333,1.0,1.0,1.0
1901-02-28,0.8355338217539947,3.581594619582179,1.3244746592229588,1.0,1.0,1.0
1901-03-31,0.8355338217539947,3.581594619582179,1.3765904534863835,1.0,1.0,1.0
1901-04-30,0.8355338217539947,3.581594619582179,1.5146419587724786,1.0,1.0,1.0
1901-05-31,0.8355338217539947,3.581594619582179,1.443107379038602,1.0,1.0,1.0
1901-06-30,0.8355338217539947,3.581594619582179,1.443107379038602,1.1029355325571366,1.0,1.0
1901-07-31,0.8355338217539947,3.581594619582179,1.3347458585267724,1.1029355325571366,1.0,1.0
1901-08-31,0.8355338217539947,3.581594619582179,1.3400239021825862,1.1029355325571366,1.0,1.0
1901-09-30,0.8355338217539947,3.581594619582179,1.3222734840703174,1.1029355325571366,1.0,1.0
1901-10-31,0.8355338217539947,3.581594619582179,1.311736617244132,1.1029355325571366,1.0,1.0
1901-11-30,0.8355338217539947,3.581594619582179,1.3272882604384286,1.1029355325571366,1.0,1.0
1901-12-31,0.8355338217539947,3.581594619582179,1.2955313748248078,1.1029355325571366,1.0,1.0
1902-01-31,0.8355338217539947,3.581594619582179,1.3427044902886671,1.1029355325571366,1.0,1.0
1902-02-28,0.8355338217539947,3.581594619582179,1.3587000914003984,1.1029355325571366,1.0,1.0
1902-03-31,0.8355338217539947,3.581594619582179,1.3648064999308376,1.1029355325571366,1.0,1.0
1902-04-30,0.8355338217539947,3.581594619582179,1.3999341024357161,1.1029355325571366,1.0,1.0
1902-05-31,0.8355338217539947,3.581594619582179,1.3837614123794335,1.1029355325571366,1.0,1.0
1902-06-30,0.8355338217539947,3.581594619582179,1.3648187417328213,1.1029355325571366,1.0,1.0
1902-07-31,0.8355338217539947,3.581594619582179,1.4000481593132215,1.1029355325571366,1.0,1.0
1902-08-31,0.8355338217539947,3.581594619582179,1.4579522668504874,1.1029355325571366,1.0,1.0
1902-09-30,0.8355338217539947,3.581594619582179,1.4496229212041467,1.1029355325571366,1.0,1.0
1902-10-31,0.8355338217539947,3.581594619582179,1.3164934053019421,1.1029355325571366,1.0,1.0
1902-11-30,0.8355338217539947,3.581594619582179,1.3119862104377886,1.1029355325571366,1.0,1.0
1902-12-31,0.8355338217539947,3.474019446737372,1.3119862104377886,1.1029355325571366,1.0,1.0
1903-01-31,0.8355338217539947,3.474019446737372,1.3673164854035351,1.1029355325571366,1.0,1.0
1903-02-28,0.8355338217539947,3.474019446737372,1.3637029017448097,1.1029355325571366,1.0,1.0
1903-03-31,0.8355338217539947,3.4652164822161953,1.3637029017448097,1.1029355325571366,1.0,1.0
1903-04-30,0.8355338217539947,3.3356639889402704,1.3637029017448097,1.1029355325571366,1.0,1.0
1903-05-31,0.8355338217539947,3.359438954410586,1.3637029017448097,1.1029355325571366,1.0,1.0
1903-06-30,0.8355338217539947,3.186247352086548,1.3637029017448097,1.1029355325571366,1.0,1.0
1903-07-31,0.8355338217539947,3.0523776281479074,1.3637029017448097,1.1029355325571366,1.0,1.0
1903-08-31,0.8355338217539947,2.967033595267466,1.3637029017448097,1.1029355325571366,1.0,1.0
1903-09-30,0.8355338217539947,2.873110077244195,1.3637029017448097,1.1029355325571366,1.0,1.0
1903-10-31,0.8355338217539947,2.826762674931334,1.3637029017448097,1.1029355325571366,1.0,1.0
1903-11-30,0.8355338217539947,2.880533079832371,1.3637029017448097,1.1029355325571366,1.0,1.0
1903-12-31,0.8355338217539947,3.026864618971467,1.3637029017448097,1.1029355325571366,1.0,1.0
1904-01-31,0.8355338217539947,3.0200518051139897,1.3637029017448097,1.1029355325571366,1.0,1.0
1904-02-29,0.8355338217539947,2.8855215308027926,1.3637029017448097,1.1029355325571366,1.0,1.0
1904-03-31,0.8355338217539947,2.9238632241048164,1.3637029017448097,1.1029355325571366,1.0,1.0
1904-04-30,0.8355338217539947,3.041546560897615,1.3637029017448097,1.1029355325571366,1.0,1.0
1904-05-31,0.8355338217539947,3.0604989264073055,1.3637029017448097,1.1029355325571366,1.0,1.0
1904-06-30,0.8355338217539947,3.0782851336296186,1.3637029017448097,1.1029355325571366,1.0,1.0
1904-07-31,0.8355338217539947,3.2189594542524773,1.3637029017448097,1.1029355325571366,1.0,1.0
1904-08-31,0.8355338217539947,3.304322802192299,1.3637029017448097,1.1029355325571366,1.0,1.0
1904-09-30,0.8355338217539947,3.4213224558764344,1.3637029017448097,1.1029355325571366,1.0,1.0
1904-10-31,0.8355338217539947,3.634765614553607,1.3637029017448097,1.1029355325571366,1.0,1.0
1904-11-30,0.8355338217539947,3.757892375724045,1.3637029017448097,1.1029355325571366,1.0,1.0
1904-12-31,0.8355338217539947,3.806698213769837,1.3637029017448097,1.1029355325571366,1.0,1.0
1905-01-31,0.8355338217539947,3.9016734116285385,1.3637029017448097,1.1029355325571366,1.0,1.0
1905-02-28,0.8355338217539947,4.084943296464791,1.3637029017448097,1.1029355325571366,1.0,1.0
1905-03-31,0.8355338217539947,4.263448130012462,1.3637029017448097,1.1029355325571366,1.0,1.0
1905-04-30,0.8355338217539947,4.223993568588312,1.3637029017448097,1.1029355325571366,1.0,1.0
1905-05-31,0.8355338217539947,4.072359682160834,1.3637029017448097,1.1029355325571366,1.0,1.0
1905-06-30,0.8355338217539947,4.132977953782645,1.3637029017448097,1.1029355325571366,1.0,1.0
1905-07-31,0.8355338217539947,4.275549673893752,1.3637029017448097,1.1029355325571366,1.0,1.0
1905-08-31,0.8355338217539947,4.399716717194652,1.3637029017448097,1.1029355325571366,1.0,1.0
1905-09-30,0.8355338217539947,4.475066934175806,1.3637029017448097,1.1029355325571366,1.0,1.0
1905-10-31,0.8355338217539947,4.55122711087246,1.3637029017448097,1.1029355325571366,1.0,1.0
1905-11-30,0.8355338217539947,4.491334095612859,1.3637029017448097,1.1029355325571366,1.0,1.0
1905-12-31,0.8355338217539947,4.560996814357381,1.3637029017448097,1.1029355325571366,1.0,1.0
1906-01-31,0.8355338217539947,4.560996814357381,1.414806024111033,1.1029355325571366,1.0,1.0
1906-02-28,0.8355338217539947,4.541580615490453,1.414806024111033,1.1029355325571366,1.0,1.0
1906-03-31,0.8355338217539947,4.443554305317839,1.414806024111033,1.1029355325571366,1.0,1.0
1906-04-30,0.8355338217539947,4.396589437856211,1.414806024111033,1.1029355325571366,1.0,1.0
1906-05-31,0.8355338217539947,4.248612930534135,1.414806024111033,1.1029355325571366,1.0,1.0
1906-06-30,0.8355338217539947,4.318003856320419,1.414806024111033,1.1029355325571366,1.0,1.0
1906-07-31,0.8355338217539947,4.363422785079416,1.414806024111033,1.1029355325571366,1.0,1.0
1906-08-31,0.8355338217539947,4.595532981913313,1.414806024111033,1.1029355325571366,1.0,1.0
1906-09-30,0.8355338217539947,4.702087950499096,1.414806024111033,1.1029355325571366,1.0,1.0
1906-10-31,0.8355338217539947,4.477017263510302,1.414806024111033,1.1029355325571366,1.0,1.0
1906-11-30,0.8355338217539947,4.532135333456189,1.414806024111033,1.1029355325571366,1.0,1.0
1906-12-31,0.8355338217539947,4.460688658339691,1.414806024111033,1.1029355325571366,1.0,1.0
1907-01-31,0.8355338217539947,4.393095015953661,1.414806024111033,1.1029355325571366,1.0,1.0
1907-02-28,0.8355338217539947,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1907-03-31,0.7649439557526548,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1907-04-30,0.7717383681340907,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1907-05-31,0.7326602367000125,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1907-06-30,0.7045666394706703,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1907-07-31,0.7346724843970319,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1907-08-31,0.682800906559798,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1907-09-30,0.6787710512757305,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1907-10-31,0.602363036013048,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1907-11-30,0.5944981247048907,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1907-12-31,0.642043206668438,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1908-01-31,0.6799830843154544,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1908-02-29,0.6664747097822461,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1908-03-31,0.6973858404822855,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1908-04-30,0.730054030743433,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1908-05-31,0.7729657125896287,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1908-06-30,0.777552347273442,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1908-07-31,0.8012836869015947,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1908-08-31,0.8391954330599531,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1908-09-30,0.8335508447304427,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1908-10-31,0.8376659816898792,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1908-11-30,0.8887826346512285,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1908-12-31,0.902204679640564,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1909-01-31,0.9186949900686296,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1909-02-28,0.885829987611508,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1909-03-31,0.9013211072906951,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1909-04-30,0.9257346515110437,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1909-05-31,0.9506773910101795,4.180920506455732,1.414806024111033,1.1029355325571366,1.0,1.0
1909-06-30,0.9506773910101795,4.2244760595051805,1.414806024111033,1.1029355325571366,1.0,1.0
1909-07-31,0.9506773910101795,4.299913131996344,1.414806024111033,1.1029355325571366,1.0,1.0
1909-08-31,0.9506773910101795,4.377173345279419,1.414806024111033,1.1029355325571366,1.0,1.0
1909-09-30,0.9506773910101795,4.351010464069276,1.414806024111033,1.1029355325571366,1.0,1.0
1909-10-31,0.9391836053286933,4.351010464069276,1.414806024111033,1.1029355325571366,1.0,1.0
1909-11-30,0.9284344350434884,4.351010464069276,1.414806024111033,1.1029355325571366,1.0,1.0
1909-12-31,0.9342048667386041,4.351010464069276,1.414806024111033,1.1029355325571366,1.0,1.0
1910-01-31,0.9259182304537648,4.351010464069276,1.414806024111033,1.1029355325571366,1.0,1.0
1910-02-28,0.8962369478927159,4.351010464069276,1.414806024111033,1.1029355325571366,1.0,1.0
1910-03-31,0.9044278346681153,4.351010464069276,1.414806024111033,1.1029355325571366,1.0,1.0
1910-04-30,0.8781875113299322,4.351010464069276,1.414806024111033,1.1029355325571366,1.0,1.0
1910-05-31,0.8836115872568893,4.351010464069276,1.414806024111033,1.1029355325571366,1.0,1.0
1910-06-30,0.8522580173431874,4.351010464069276,1.414806024111033,1.1029355325571366,1.0,1.0
1910-07-31,0.8127279179123885,4.351010464069276,1.414806024111033,1.1029355325571366,1.0,1.0
1910-08-31,0.8445992833688938,4.351010464069276,1.414806024111033,1.1029355325571366,1.0,1.0
1910-09-30,0.862787675725521,4.351010464069276,1.414806024111033,1.1029355325571366,1.0,1.0
1910-10-31,0.9331581181454629,4.351010464069276,1.414806024111033,1.1029355325571366,1.0,1.0
1910-11-30,0.955305051579529,4.351010464069276,1.414806024111033,1.1029355325571366,1.0,1.0
1910-12-31,0.9326238248581301,4.351010464069276,1.414806024111033,1.1029355325571366,1.0,1.0
1911-01-31,0.959331560542373,4.351010464069276,1.414806024111033,1.1029355325571366,1.0,1.0
1911-02-28,1.0117307293554454,4.351010464069276,1.414806024111033,1.1029355325571366,1.0,1.0
1911-03-31,0.9930234807637437,4.351010464069276,1.414806024111033,1.1029355325571366,1.0,1.0
1911-04-30,1.025843383730265,4.351010464069276,1.414806024111033,1.1029355325571366,1.0,1.0
1911-05-31,1.025843383730265,4.463145881022211,1.414806024111033,1.1029355325571366,1.0,1.0
1911-06-30,1.025843383730265,4.571036626212181,1.414806024111033,1.1029355325571366,1.0,1.0
1911-07-31,1.025843383730265,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1911-08-31,0.950927924076064,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1911-09-30,0.8933547341610631,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1911-10-31,0.9025424462482636,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1911-11-30,0.9531488376341487,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1911-12-31,0.9710404504720533,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1912-01-31,0.9666573543339164,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1912-02-29,0.9519101881968861,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1912-03-31,0.9635917133117673,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1912-04-30,0.9689187860567512,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1912-05-31,0.9718934037758498,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1912-06-30,0.9850419439529792,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1912-07-31,0.99014023863506,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1912-08-31,1.0075127596631388,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1912-09-30,1.0063529797807818,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1912-10-31,1.008373000341109,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1912-11-30,1.001185097610866,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1912-12-31,0.9792728341874702,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1913-01-31,0.9651468629706759,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1913-02-28,0.9350508855232031,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1913-03-31,0.9214994234141711,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1913-04-30,0.9246408987212646,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1913-05-31,0.9129179144078148,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1913-06-30,0.8623854727438516,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1913-07-31,0.8694443576653008,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
1913-08-31,0.8969116156231351,4.51899702685782,1.414806024111033,1.1029355325571366,1.0,1.0
