date,bucket_lt15,bucket_15_20,bucket_20_25,bucket_25_30,bucket_30_40,bucket_gt40
1913-08-31,0.7821781357067754,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1913-09-30,0.7932859908884101,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1913-10-31,0.7718960989887226,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1913-11-30,0.7560096175325383,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1913-12-31,0.7588270446786219,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1914-01-31,0.7937481897695535,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1914-02-28,0.807933554172544,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1914-03-31,0.7964211361934737,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1914-04-30,0.7809856904950123,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1914-05-31,0.7894816349934187,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1914-06-30,0.7892803187870251,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1914-07-31,0.7492338081474619,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1914-08-31,0.7528515278157085,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1914-09-30,0.7564458710474675,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1914-10-31,0.7600163349570339,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1914-11-30,0.7635624181170982,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1914-12-31,0.7342742980211353,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1915-01-31,0.750758006752222,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1915-02-28,0.7442407313638382,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1915-03-31,0.7669452840278591,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1915-04-30,0.8282612255211697,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1915-05-31,0.8125176483567024,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1915-06-30,0.8253288542965151,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1915-07-31,0.8258848905271254,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1915-08-31,0.8645997484103665,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1915-09-30,0.9003805445853492,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1915-10-31,0.9539900963523031,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1915-11-30,0.9911155151001199,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1915-12-31,0.9969581375693324,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1916-01-31,0.9849518730785624,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1916-02-29,0.9751058732898027,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1916-03-31,0.9759158117733233,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1916-04-30,0.9693751182874744,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1916-05-31,0.9949659445220884,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1916-06-30,1.008956646881145,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1916-07-31,0.9993898838030787,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1916-08-31,1.0115330664107185,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1916-09-30,1.0575478506244038,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1916-10-31,1.0951255774964102,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1916-11-30,1.1252863381197937,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1916-12-31,1.0851426756430227,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1917-01-31,1.0648423874932382,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1917-02-28,1.0100499228800803,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1917-03-31,1.0467914675553889,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1917-04-30,1.0366018352517146,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1917-05-31,1.007241812169844,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1917-06-30,1.0335236992590235,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1917-07-31,1.0108963136972595,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1917-08-31,0.9870883062789173,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1917-09-30,0.9458795874510383,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1917-10-31,0.9010075801337926,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1917-11-30,0.8324572887967253,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1917-12-31,0.8107708304493788,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1918-01-31,0.8665113250427737,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1918-02-28,0.899761644034244,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1918-03-31,0.888358204624658,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1918-04-30,0.8865277962360082,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1918-05-31,0.9214683855236271,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1918-06-30,0.9293124264398228,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1918-07-31,0.9433456677786792,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1918-08-31,0.9586284537857462,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1918-09-30,0.9599985252346485,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1918-10-31,1.0071072061811763,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1918-11-30,1.0390331025603294,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1918-12-31,1.0246378962179923,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1919-01-31,1.024313643719189,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1919-02-28,1.0343904107429107,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1919-03-31,1.0720566173980615,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1919-04-30,1.1138650651208923,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1919-05-31,1.1970254697195635,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1919-06-30,1.2352059560182271,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1919-07-31,1.2815876490826101,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1919-08-31,1.2014794368743997,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1919-09-30,1.2265757280431602,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1919-10-31,1.295323868183204,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1919-11-30,1.2631425246682297,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1919-12-31,1.2321400956555393,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1920-01-31,1.2258090320100747,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1920-02-29,1.130579773716404,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1920-03-31,1.216265391196205,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1920-04-30,1.2125829267764932,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1920-05-31,1.1425926872422922,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1920-06-30,1.12890921836685,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1920-07-31,1.1336605197909528,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1920-08-31,1.0954215724014176,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1920-09-30,1.1405440528952817,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1920-10-31,1.1482128952670363,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1920-11-30,1.0961608202020914,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1920-12-31,1.0042242392893528,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1921-01-31,1.0547303776089718,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1921-02-28,1.0535658721990941,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1921-03-31,1.0329434892214293,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1921-04-30,1.043672038664348,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1921-05-31,1.0815989194422941,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1921-06-30,1.0012031046296288,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1921-07-31,1.0043239031109807,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1921-08-31,0.9981820958831759,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1921-09-30,1.029090920549884,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1921-10-31,1.049232923249754,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1921-11-30,1.1117210079064304,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1921-12-31,1.1571792694218868,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1922-01-31,1.1616644603886384,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1922-02-28,1.1932813600057455,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1922-03-31,1.244311733447546,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1922-04-30,1.3262007889029523,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1922-05-31,1.384308898377753,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1922-06-30,1.377828233820283,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1922-07-31,1.3942018336403368,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1922-08-31,1.4533065984091944,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1922-09-30,1.4979276097021788,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1922-10-31,1.537848923619692,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1922-11-30,1.4683979944134224,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1922-12-31,1.4720940189107243,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1923-01-31,1.4993394947732523,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1923-02-28,1.570539870387873,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1923-03-31,1.6031649591286083,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1923-04-30,1.5543588148709373,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1923-05-31,1.4882658269122355,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1923-06-30,1.4390331808483772,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1923-07-31,1.398197307211193,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1923-08-31,1.41267801691584,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1923-09-30,1.4290037495948684,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1923-10-31,1.4156342359866954,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1923-11-30,1.4656824006996043,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1923-12-31,1.5231089714235089,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1924-01-31,1.5808564753108136,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1924-02-29,1.5959504022273097,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1924-03-31,1.5733590975388851,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1924-04-30,1.5452526347332338,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1924-05-31,1.5479295576798748,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1924-06-30,1.5853683143863333,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1924-07-31,1.6671167384769379,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1924-08-31,1.7326829197649332,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1924-09-30,1.7243858915436818,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1924-10-31,1.7104820593551089,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1924-11-30,1.81456448674743,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1924-12-31,1.9210462303970457,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1925-01-31,2.009125695849141,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1925-02-28,2.0349867009858507,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1925-03-31,1.990458254874073,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1925-04-30,1.9783651194227805,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1925-05-31,2.050961304459187,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1925-06-30,2.096884022702607,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1925-07-31,2.1644341059956886,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1925-08-31,2.2030949290060864,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1925-09-30,2.2635299027141476,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1925-10-31,2.3478878535845578,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1925-11-30,2.430687596455888,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1925-12-31,2.4801836126430996,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
1926-01-31,2.5279560096763536,4.144261742282399,1.8415793372376232,1.1029355325571366,1.0,1.0
