date,cape,tr_nom,tr_real,fwd5y_nom,fwd10y_nom,fwd20y_nom,fwd5y_real,fwd10y_real,fwd20y_real,bucket
1997-03-31,28.8,-0.006236853751508287,-0.008721261617129494,0.09293629043462803,0.07553033348527749,0.07563069819829948,0.06892033813431109,0.049023436468360604,0.05321613178630691,25-30 (caro)
1997-04-30,27.59,-0.034052464148656814,-0.03525839115970719,0.09268909887152366,0.08369196467516016,0.07741258487617486,0.06775392185444917,0.056428618904040606,0.05487123616767087,25-30 (caro)
1997-05-31,29.93,0.0921783082219576,0.09286049329892321,0.06746328865362261,0.07776751268194415,0.07357350749916991,0.0429735071807309,0.049949301999166806,0.051034548630953136,25-30 (caro)
1997-06-30,31.26,0.05336825353003061,0.052054007424565896,0.04360338665746455,0.07254765332624546,0.07172937600025797,0.019802216574615894,0.04479382887929684,0.049245347815340734,30-40 (molto caro)
1997-07-31,32.77,0.05735924560742833,0.0560416639929644,0.008798294758447511,0.06719352155200453,0.06927021650184395,-0.014182316472957313,0.03973282912853038,0.04693938606588732,30-40 (molto caro)
1997-08-31,32.59,0.0034778916159619033,0.0016057313704096465,0.01038369482455459,0.06225417823343671,0.06921692163622595,-0.012921011221988077,0.035302888736169935,0.04682908809885844,30-40 (molto caro)
1997-09-30,32.67,0.011920080022432167,0.00940911208192996,-0.0017874315317243372,0.06421420826757052,0.06946008167197992,-0.0246503638942841,0.03718692586048644,0.04692076380606447,30-40 (molto caro)
1997-10-31,32.9,0.016453757657253876,0.013937783009587257,-0.007775561416124233,0.06561539132039673,0.0700303015662278,-0.030341899228894742,0.038585993271083696,0.04764274026961268,30-40 (molto caro)
1997-11-30,32.34,-0.011520432945035464,-0.010908371293608332,0.0073691782766727165,0.06160885203036659,0.07149499666655101,-0.01566346813911068,0.03400501483273555,0.049042195431628244,30-40 (molto caro)
1997-12-31,33.03,0.026346165452505677,0.027618758342093264,6.023310719638353e-05,0.06015555956982244,0.07162475602318352,-0.022615790761189025,0.03253036157441702,0.04913614163846103,30-40 (molto caro)
1998-01-31,32.86,0.002370882993720347,0.000510045958459715,-0.0008585463042157793,0.052652604267057423,0.07404431695088354,-0.02401248135970513,0.02490708735287339,0.051315508509633956,30-40 (molto caro)
1998-02-28,34.71,0.06402158417760062,0.062049956782583404,-0.026180892865906413,0.04449276571989369,0.06914994569219113,-0.049854770026873996,0.016857478337922727,0.04638586743879336,30-40 (molto caro)
1998-03-31,36.3,0.05312872409010083,0.051180890445051475,-0.0337029340103443,0.03633772571500482,0.06642069340526291,-0.0579739649631108,0.008232059743536357,0.04369409795285417,30-40 (molto caro)
1998-04-30,37.28,0.03405675300031885,0.03214772514862596,-0.030214258160954244,0.03717465369304884,0.06374364402918653,-0.053812151429817656,0.008625073948018924,0.040962119961184706,30-40 (molto caro)
1998-05-31,36.96,-0.002218575795720157,-0.004057239353836173,-0.019687684786663273,0.04003333040341017,0.06489562802202276,-0.04287617949432776,0.010743221942868031,0.04196971255164361,30-40 (molto caro)
1998-06-30,36.8,0.001164570589968994,-6.38521960308891e-05,-0.00898141202971614,0.03540948441541536,0.06594750096358437,-0.03239636770342069,0.005365973878547203,0.0429801203136122,30-40 (molto caro)
1998-07-31,38.26,0.0446766631480493,0.043396422139289514,-0.01643859529116032,0.024449287306264056,0.06445496038739407,-0.0396508339698296,-0.005675572123599371,0.04157946512845845,30-40 (molto caro)
1998-08-31,35.42,-0.06971007193622591,-0.07084873769884992,-0.0024533208988555266,0.03403606878102017,0.06960184386545887,-0.026496990887706295,0.0041501039865852185,0.04665076910389088,30-40 (molto caro)
1998-09-30,33.53,-0.04898450149820388,-0.050147112132069016,0.013908979284509737,0.03409141401470461,0.07318473393372438,-0.010929081339531854,0.004468912804541647,0.05016065374328926,30-40 (molto caro)
1998-10-31,33.77,0.012908567173538277,0.010438058473114964,0.015380104379610904,0.009730995656279218,0.07039400331317824,-0.008795937379211027,-0.017957590656242806,0.04746648396354636,30-40 (molto caro)
1998-11-30,37.37,0.10974384243609991,0.10974384243609991,-0.003151203801633029,-0.009680132208731984,0.06371911463129987,-0.02635915576853587,-0.03497560552153678,0.041107756951341834,30-40 (molto caro)
1998-12-31,38.82,0.04104104954722709,0.041676217972820284,-0.005151483395668288,-0.014002290003256035,0.058548575305033435,-0.028220618274858333,-0.03824526618147461,0.03618228881703445,30-40 (molto caro)
1999-01-31,40.58,0.050476870719717626,0.0479194102919156,-0.005365087630800347,-0.019926069916109124,0.056854309253348445,-0.02890209898176288,-0.04420326693365806,0.034551172476999126,>40 (carissimo)
1999-02-28,40.4,-0.0006671008719246752,-0.0018820952781593014,-0.0030797137320056622,-0.026637038810163438,0.05988764075911912,-0.027481931995367637,-0.051103346025424545,0.0373635583714822,>40 (carissimo)
1999-03-31,41.36,0.02923509834039284,0.026116204102997642,-0.011931050797380549,-0.035104430047073754,0.05938309567407285,-0.03676972786287991,-0.05930265967284554,0.03673666655244934,>40 (carissimo)
1999-04-30,42.7,0.04250022106746987,0.034973143659040584,-0.01823196274291694,-0.027881779869633472,0.059114784151005795,-0.04213672386489875,-0.05181011601512864,0.03657513539612767,>40 (carissimo)
1999-05-31,42.56,-0.0009883175002747269,-0.0009883175002747269,-0.023126251336689108,-0.021497112195003387,0.058349976557410255,-0.048023260145011015,-0.04585966071491987,0.03571728564839671,>40 (carissimo)
1999-06-30,42.18,-0.006117671493740207,-0.006117671493740207,-0.016399394270174783,-0.018123178704799736,0.059413422014476414,-0.04207496124103871,-0.04338517090506222,0.036747869454029525,>40 (carissimo)
1999-07-31,43.83,0.04522387307348197,0.042088828463183736,-0.029467135297254643,-0.0212147092317021,0.05906006502619077,-0.05393413863848984,-0.0459601696576184,0.03647081634270477,>40 (carissimo)
1999-08-31,41.93,-0.037743856862749725,-0.040047282699104514,-0.024699515760974844,-0.00973992914498123,0.059411133973852115,-0.04893130474355001,-0.03475906481163793,0.03694066925940054,>40 (carissimo)
1999-09-30,41.32,-0.005980166412636545,-0.010716413386251289,-0.0181540106712047,-0.00558689903187215,0.06134017043162787,-0.04203748230085347,-0.030310787814343598,0.03903641504027067,>40 (carissimo)
1999-10-31,40.55,-0.012724711784772302,-0.014485607066963446,-0.015434112508805442,-0.0019453450866391275,0.06202518861875572,-0.04004959273625375,-0.026680616365384546,0.03968052317609039,>40 (carissimo)
