Date,leaps_nav,leaps_options_value,leaps_bond_value,bh_nav
2007-10-25,756176.1071719985,555960.9843059317,200215.12286606678,354276.898245467
2007-10-26,787096.1737504149,587527.0624573735,199569.11129304138,359186.187525995
2007-10-29,795336.9180667839,595393.6146900681,199943.30337671583,360544.7065528388
2007-10-30,780363.1611539576,580554.9781921825,199808.18296177514,358239.4464127496
2007-10-31,807785.0532254118,609300.67876472,198484.37446069188,362560.3743031802
2007-11-01,744910.6153574877,544366.4141662816,200544.20119120617,353007.0217806711
2007-11-02,746361.1473191474,544929.9359428312,201431.21137631618,353316.26807152346
2007-11-05,735348.9046085126,534568.108219089,200780.7963894237,351591.74842652155
2007-11-06,761828.932992774,561525.4690442904,200303.4639484836,355854.1109953435
2007-11-07,697732.0637925336,496712.7534169388,201019.31037559474,345429.0187210068
2007-11-08,696275.9316061672,494196.80275531457,202079.12885085272,345255.54896415916
2007-11-09,666452.030811022,463479.7442867007,202972.2865243213,340348.36500052887
2007-11-12,646020.4767911588,443014.1199187423,203006.35687241645,336974.01197471726
2007-11-13,706045.2639350652,503522.49720562703,202522.76672943824,346802.45795269555
2007-11-14,690983.825780007,488771.1117624903,202212.71401751673,344376.38567157567
2007-11-15,663578.8033272417,459441.05636953434,204137.74695770734,339851.7614749062
2007-11-16,674059.5929169974,469541.03185276303,204518.56106423438,341654.3817884616
2007-11-19,638882.860624789,432939.89270926954,205942.96791551946,335714.23252760386
2007-11-20,647583.8029158491,441432.52205381513,206151.28086203404,337245.0971818735
2007-11-21,616425.6003786176,409189.73472227063,207235.86565634707,331898.73171379446
2007-11-23,649391.5183992615,442298.90864687215,207092.6097523894,337529.16479313304
2007-11-26,604803.7142940569,394509.6335900311,210294.0807040258,329710.34741670336
2007-11-27,633026.223394084,424845.1809509736,208181.0424431105,334657.31465214305
2007-11-28,690105.6891904537,483307.64628366864,206798.04290678506,344239.78499270685
2007-11-29,690967.1811913049,482554.061981961,208413.11920934397,344429.2204957996
2007-11-30,706840.4326494496,498926.1816683083,207914.2509811413,347130.9383480018
2007-12-03,694511.449960659,485150.62732775096,209360.8226329081,345112.84558923694
2007-12-04,680819.0763660978,471425.935733188,209393.14063290978,342881.1544198164
2007-12-05,712139.4327140091,503247.92160094087,208891.51111306818,348114.83460503275
2007-12-06,744057.4391190804,536909.0116154113,207148.42750366914,353375.0613221889
2007-12-07,739905.7020884085,534484.9911122284,205420.71097618018,352772.8326477966
2007-12-10,756072.4405051647,551141.9676860522,204930.47281911242,355448.14013005566
2007-12-11,701882.3801729693,493956.91355089855,207925.46662207076,346491.78095652163
2007-12-12,714289.9090467179,507568.75992893917,206721.14911777878,348613.63047839946
2007-12-13,716489.417622392,512019.31416054216,204470.10346184982,349066.1400542465
2007-12-14,691539.914779561,477653.66442364303,213886.25035591796,344293.5101485694
2007-12-17,664110.7169245743,449461.2661070689,214649.45081750542,339147.2873905775
2007-12-18,674667.353407488,458887.41548234364,215779.9379251443,341302.0586217876
2007-12-19,671331.8030524261,454049.1119881603,217282.69106426585,340862.75905572064
2007-12-20,679785.5773901098,462098.49909525213,217687.07829485767,342558.1779591295
2007-12-21,711960.6003749884,496829.09927230334,215131.50110268503,348293.8148771333
2007-12-24,727595.8656535046,513342.98891960876,214252.8767338958,351132.6555257053
2007-12-26,729510.4620319057,516496.42603883904,213014.03599306662,351442.4730227642
2007-12-27,701788.4507867042,487108.50978516485,214679.94100153938,346448.9716649923
2007-12-28,703372.8083026279,486832.22262195573,216540.58568067214,346995.48513193364
2007-12-31,690020.6572504943,472156.3383466434,217864.318903851,344643.58903123706
2008-01-02,658214.8428038678,437908.19572182867,220306.64708203904,339695.09694890975
2008-01-03,658001.5848913218,437660.75530967605,220340.8295816458,339722.1212757486
2008-01-04,617321.8358340288,396384.94933362975,220936.88650039904,331408.4413781923
2008-01-07,622212.2672201863,400865.7707460849,221346.49647410135,332503.02163630724
2008-01-08,593145.0974575803,371764.69632171735,221380.40113586286,326427.2900760864
2008-01-09,614934.916879495,392767.9125246756,222167.0043548194,330900.5314578355
2008-01-10,628383.0223822648,407881.917914068,220501.1044681969,333556.8972126099
2008-01-11,605777.5874634454,383555.43687469885,222222.1505887465,329048.59785387485
2008-01-14,623353.2539209288,400908.5284480213,222444.7254729076,332651.74316027836
2008-01-15,584473.4874520937,360293.42830534815,224180.05914674565,324386.85832846776
2008-01-16,575833.8147451263,352001.76845210366,223832.0462930226,322592.1801900551
2008-01-17,535274.8806847465,309887.5569589498,225387.32372579674,313232.79998434964
2008-01-18,526804.0536131245,301383.99506173906,225420.05855138547,311364.0947196934
2008-01-22,511921.1915388057,283785.8947107263,228135.29682807942,307937.34463939216
2008-01-23,541673.1858676268,313312.10751959134,228361.07834803543,314564.690155202
2008-01-24,555940.1905839888,330847.12238216965,225093.0682018191,317755.0949198544
2008-01-25,533481.9977036213,307016.7550122322,226465.24269138905,312736.98686583154
2008-01-28,558659.552803161,332161.8680670848,226497.6847360762,318249.8766264539
2008-01-29,567640.6407767547,342650.693604745,224989.94717200965,320235.542325382
2008-01-30,560553.2496450893,337251.53061239526,223301.71903269397,318735.4181224832
2008-01-31,585502.6573001024,360079.5719365978,225423.0853635046,324106.6862964076
2008-02-01,602829.6599531531,376415.6970037074,226413.96294944567,328099.35020163265
2008-02-04,586830.0943109395,361538.3180270648,225291.77628387482,324693.2258538489
2008-02-05,542239.8970669969,315574.73496277566,226665.16210422118,314330.9843417953
2008-02-06,531684.7257403955,304987.092952238,226697.63278815753,311960.2521313228
2008-02-07,542465.318859342,318240.219578003,224225.09928133906,314445.7209657697
2008-02-08,536387.8875174549,310223.59704018827,226164.29047726665,313149.5029634385
2008-02-11,544227.6149123008,317646.1769659316,226581.43794636917,315019.158158514
2008-02-12,554349.6391355578,328506.02947481873,225843.60966073905,317333.72527811246
2008-02-13,574148.1569925526,349039.6145089713,225108.54248358135,321676.61214461626
2008-02-14,554750.0772334775,332478.6170154829,222271.46021799464,317385.45015624934
2008-02-15,555593.6740774947,331587.8790490768,224005.79502841784,317677.20245210495
