start,end,cagr_leaps,cagr_bh,mdd_leaps,mdd_bh,vol_leaps,vol_bh,sharpe_leaps,sharpe_bh,sortino_leaps,sortino_bh,calmar_leaps,calmar_bh,window
1997-03-10,2007-03-15,0.06530558360949978,0.07265044697408629,-0.8183980465682581,-0.474267096118679,0.4225259466323118,0.18208448794009732,0.24243866274256567,0.20204476863906426,0.3801183781231866,0.29542971636737597,0.07979684688073484,0.1531846665489661,10y
1997-06-09,2007-06-14,0.05687938629481937,0.07539677209636131,-0.84069976046017,-0.4742670961186791,0.4255816731748413,0.1809360496101938,0.22596417231295005,0.21906650247322884,0.3545440134232095,0.3186909522711998,0.06765719341193288,0.15897533839769953,10y
1997-09-08,2007-09-13,0.05115281668556593,0.06414133426216084,-0.8290783731236349,-0.4742670961186788,0.42999877156428645,0.18145015061044997,0.2164396487792974,0.16298158823023423,0.3359735769366639,0.23612964138306078,0.061698409153820556,0.13524306195197308,10y
1997-12-05,2007-12-12,0.03186340186863279,0.059462267836460914,-0.8293743008579146,-0.4742670961186787,0.42948262892140393,0.18020772913877153,0.1739871803959829,0.14067124154905492,0.2724791617844579,0.2054793208125596,0.038418602837913964,0.12537717316484742,10y
1998-03-10,2008-03-14,-0.023031269051544956,0.03636794448188607,-0.8183980465682581,-0.47426709611867934,0.4308866127449346,0.18191973306156842,0.04910179172094743,0.022376047493406506,0.07588191797317671,0.03263012746832155,-0.028141891525915372,0.0766824111972243,10y
1998-06-09,2008-06-13,-0.03569677298567031,0.03609821684826886,-0.8406997604601699,-0.474267096118678,0.4408306889050531,0.18366357142394596,0.028831376684609743,0.024996123403296103,0.04528442704207432,0.03661007870171596,-0.04246078643596988,0.07611368602985656,10y
1998-09-08,2008-09-12,-0.018579114586966483,0.04180670610503001,-0.8290783731236351,-0.4742670961186789,0.4385142982527545,0.18244473673559647,0.06759038560666913,0.05600130907145528,0.10712270330217807,0.08323282701363197,-0.022409358619460577,0.08815012984701863,10y
1998-12-07,2008-12-11,-0.08081008369634557,-0.0134740311898508,-0.8293743008579146,-0.5072519211941169,0.4568440303690905,0.21190618208904827,-0.06019875722701148,-0.1803351366370408,-0.0948206547741257,-0.24288076825829139,-0.09743499842321453,-0.026562799719184328,10y
1999-03-10,2009-03-16,-0.13374181037359778,-0.03555305211244819,-0.8373367857409879,-0.5528038503191234,0.48258134262198604,0.21824313374831714,-0.15458608441891752,-0.27006452994758295,-0.23439503581945742,-0.3614820069264996,-0.1597228410970206,-0.06431404573597684,10y
1999-06-09,2009-06-15,-0.1199408053330755,-0.018158313523170322,-0.84069976046017,-0.552803850319123,0.4676547461059467,0.22200201096129402,-0.13946008824164893,-0.17875785704076314,-0.2178032782208125,-0.24114487455876124,-0.14266782384643958,-0.032847661087541044,10y
1999-09-08,2009-09-14,-0.0919847169926995,-0.0077049393417006895,-0.8380099651814154,-0.5528038503191246,0.48942394125823724,0.22240660091503264,-0.04747655497722303,-0.1277774434896794,-0.07291248553130894,-0.1714667140218136,-0.10976566009305906,-0.013937926331831363,10y
1999-12-07,2009-12-11,-0.08283734574676016,-0.007442055066905762,-0.8293743008579149,-0.5528038503191228,0.46032089310689805,0.22216300244144357,-0.05602316529231977,-0.12398428612897722,-0.08740766997563236,-0.16605529773453834,-0.099879325487988,-0.013462379219337219,10y
2000-03-08,2010-03-16,-0.07875346375532055,0.002287857971196239,-0.8373367857409878,-0.552803850319123,0.47553290143443777,0.22113588188470867,-0.02943038815611964,-0.07833766008925044,-0.044384697668080265,-0.10494950873148687,-0.09405231574249892,0.004138643335923768,10y
2000-06-07,2010-06-15,-0.12098517013209953,-0.008649178222760678,-0.8322074957949721,-0.5528038503191238,0.45412352313940374,0.21980573272376303,-0.15418803088998173,-0.12707846464137637,-0.23729991692981972,-0.16910794429120957,-0.1453786113961009,-0.015646016607459703,10y
2000-09-06,2010-09-14,-0.12143178922650577,-0.0111954332869445,-0.8256438893125286,-0.5528038503191234,0.4819742961623082,0.22082234529664302,-0.11833860113985889,-0.13362777660419478,-0.18028796509586684,-0.17796460090115637,-0.1470752594409871,-0.020252089923906254,10y
