date,WORLD,ALLWORLD,SP500,NASDAQ,ENERGY,HEALTH,EM,SMALLCAP,GOLD,BTC,COMMODITY,US_20Y,US_10Y,US_2Y,EU_30Y,EU_10Y,EU_3Y,WORLD2X
2021-11-30,168.6369872632323,161.63921101886592,192.7902307599896,274.3466194036317,96.83517032925636,177.30255916284068,117.61688037535892,158.40944394990402,143.56666171668692,425.79859826465724,120.8788277685943,127.89515709143468,123.43263027611417,114.09279451502996,141.48028138985958,114.00434601100089,101.92688910340325,264.8501355803151
2021-12-31,174.9193946869295,167.45512660502908,201.14369230991622,276.73396614233496,99.44597312262022,192.7558762417862,119.05643219894641,161.55577791166425,147.51703791641307,344.9183876200408,124.7742254192185,125.85194735123113,122.22132769057967,113.37056447021072,141.43631137483067,113.69741086361589,101.7240026502306,285.80226102355687
2022-01-31,168.43883902043498,162.3151583022292,193.4848656721164,256.43741097595756,119.94529756054419,182.31914922855447,120.87483473670852,148.41448766430145,147.13675664626487,291.0832148115493,136.06955202310002,123.29224498997998,121.24913828732046,114.21921506711111,132.1015558876285,110.65924654582014,101.07938551146525,258.2362574634419
2022-02-28,163.11007325247832,156.9442320073898,187.29215079365972,244.33107412641536,128.09509252693937,180.09166769850972,115.35612075546095,149.56391833665106,155.29510609461792,325.87208703942343,144.49386779971246,121.63079892471626,120.681947798788,113.48150763607423,123.93346264146501,106.3224736872443,99.97149464868966,247.89143762422282
2022-03-31,168.0862082502786,160.26623179714247,194.6671585456221,256.17655764190255,140.29851613177317,190.75352054580904,111.64768724067659,151.55560943986205,159.64115674323057,344.15887816272857,159.72503226636601,115.68311813587626,115.87807807310418,112.04080604373685,123.43648966432741,105.90557835173344,100.06984890242911,271.3401690181076
2022-04-30,163.64178593170925,156.56060230192912,188.69917181503294,235.2052425466839,146.56620681159805,192.78233601486883,111.35904871913253,145.10203574598287,166.16333999798582,302.87526550771616,174.68661245801482,113.28759984572432,117.39046675934335,118.35681995063521,112.38972782101193,100.69684408110957,98.24729166509124,272.4217528250278
2022-05-31,160.25735038891563,153.32886764486668,184.3970177366745,225.68664987785567,165.81582975388432,190.7615328803669,109.24118430298653,141.74987012527205,156.35806753447795,248.9303601899611,175.9671120553159,108.50467092148395,115.11851792960435,116.01716450029859,103.62459217404245,96.16962336912891,96.78229730841615,246.8396023783603
2022-06-30,151.06944255040747,145.30833290903087,174.48677239138829,212.01687330351214,141.80884628617486,191.60094065324483,106.8494690345587,133.95577196169356,157.8738038709634,159.76058074441016,161.07291507793258,110.59871720311621,117.6911618818987,119.03942449334286,94.71465853934707,91.31796597774257,95.2632381569985,222.36287844012043
2022-07-31,167.42740257700947,159.461046128666,195.30846172001662,244.5816264802313,159.39128582260898,202.75117334044972,109.13266024972961,151.80066982834273,158.1169188949426,193.14517554808148,170.40705850095742,116.6438201556823,124.14365867334476,122.36937208365542,99.25369927448585,93.68593705340406,96.19968397287137,276.28514507800486
2022-08-31,162.42933671877748,155.04616014959498,190.4652063066336,235.90056120146753,166.3489192492202,194.23927727831796,109.48189432491051,151.24260694969658,156.18655834906917,168.70826222286553,171.5527659607561,113.37035838072593,121.39979126925479,123.43500376719435,100.82954043793532,94.42622671542642,96.38870978846845,269.58062869179787
2022-09-30,150.14253091296948,143.27421715800554,176.29558654355682,215.24486452381643,153.44044271476966,193.07345858510166,98.77460031030608,139.34945183925694,154.60578006530585,166.76045938133637,163.93719015467224,107.40085885713005,117.29416299387874,124.49562817329993,90.70241045592898,88.32493717207727,93.96866847580198,244.5817315671786
2022-10-31,159.3303958924622,150.4480438677865,188.22195920267458,221.03354390468164,189.33098602247767,208.96310819663267,95.60054142406855,152.95302123022455,150.22404720436663,173.67492364746641,162.15122646898007,101.42199284729749,113.67236035123935,122.7095798521987,85.91638194178199,85.89354793698864,93.1363456789656,262.69850080242156
2022-11-30,165.09812960044272,157.15677399271308,191.5748727088421,224.93896739990134,184.88782541730535,211.0011164562818,106.54929288015626,150.7290468938105,154.59637533261858,140.27465398848807,160.36527563777366,103.97928284290441,113.74018268173482,119.03099831913381,91.6481831715876,88.19291636205399,93.80011330610334,254.38081177385533
2022-12-31,152.43020452166465,145.18337394664172,174.84044050372063,198.20834453935234,173.59687033328674,200.50885588910043,100.46699848746769,136.46586035614342,156.04001088155863,130.93585286164085,150.66046026386016,99.14180434366861,108.6993453428012,115.62684330294408,91.98661530842696,88.40015931814399,94.0016342986269,217.73335654001914
2023-01-31,160.39947762347245,153.34682342060916,182.58264047191454,215.46459234589443,175.3548390266048,193.38811469678126,107.71969377287347,147.24175756144015,162.55911997710513,179.88981026612743,147.66140590410384,102.58284221928533,110.30836145622823,114.42258316388873,90.17490832647222,88.80475234832119,94.18823481721337,235.76773707958748
2023-02-28,159.7722625818618,151.6008919425417,182.0092687486462,219.53488609262672,166.87050339385453,188.5739623354209,101.81497575719078,147.9700576260978,157.56122064570454,184.0139809847974,143.95471210418864,100.71296561052381,109.47399512710557,116.14998156764513,88.71537568392665,88.92038964921662,94.04735120124786,243.99130895512212
2023-03-31,160.50607543415853,152.4375966953032,183.67826189809892,233.90613165146883,162.3886516911174,187.53240664693288,102.26273928861549,137.00859796447364,165.06617408711793,220.3024602597087,140.31540151853895,102.24917685112638,110.74541761736347,115.00258852150354,86.30757957291983,89.44346213681264,94.05764053454875,237.6363109109219
2023-04-30,161.51089835841,153.04084752185742,184.45747717428605,232.37924561242357,164.970491446568,191.19436314595126,100.2364827626276,132.99723508447056,164.90841339068788,223.80152427866614,136.74349985612616,101.52325811451097,110.14177388063302,114.09332236228688,85.53549360275215,89.79939479472847,94.39328684810998,236.2182322137835
2023-05-31,164.36077055812106,155.6559692103458,190.47093230730897,257.68305561436705,152.55547356317865,188.13139007885096,100.55364543619751,135.58622494472127,167.2705661372323,213.93060746978682,134.16902916046513,101.70845516243459,111.67227086979122,116.89848249575398,84.30625227492126,89.54658015897195,94.7222804708759,254.5685020091757
2023-06-30,172.0724983717553,162.61482780634458,200.294877974132,270.5253448919632,161.07684027162063,193.71120108429744,103.6732441253418,144.70486156082714,161.59325684601458,236.5588381781697,135.86736381684645,100.09791753287685,109.08974766797617,114.89041112693967,87.87128051168786,91.57493159259208,94.84394319765693,270.636486002999
2023-07-31,175.11037216149757,166.07500232514352,203.9196835155414,276.98609296231604,171.13841056910516,193.00900800328432,108.37862305683174,151.3686319610381,163.39957044609693,223.66346379839314,142.74160857563876,96.90803305870644,106.49094707990012,113.69162630878465,87.85161875012,91.27399881764825,94.76440210885666,279.1856929166781
2023-08-31,172.6780404041527,162.59873901030159,202.28853379278922,275.16761013166786,175.41484821288392,193.26446725774827,102.04538924532739,144.88020372501188,162.06950696412366,200.0875283445233,144.39276726934278,95.88200549034805,106.69965998866002,115.16313638537696,86.4884614478429,91.12001100901156,95.25370865450653,278.1066653712246
2023-09-30,170.86556367400075,161.09329827886253,199.44482500082864,270.341246200662,185.9246613160569,194.11677113018433,102.33124472106326,141.17876624514048,159.95021887135258,215.37578335617442,147.62771429697113,93.01355473572032,106.48571989196172,119.28638224666868,83.00661798512634,89.34470088772264,95.05768224780064,278.6384217547933
2023-10-31,165.68979406503405,156.21717534596397,194.14858959873013,263.4458723973473,174.3606785187083,186.8536627029404,98.4704312973451,130.76648729671808,170.96487506069118,275.498215789084,147.89728571749015,89.64526536127224,103.98365487125672,119.09710619804422,78.91000698804461,87.10873899914263,94.90315368335175,258.08342733177255
2023-11-30,174.877184016078,164.54055704710353,204.95778394967274,282.4057326400539,167.45423242072042,190.57199564491825,102.67497249225568,138.13307285327252,169.78395967824903,289.9008154358951,138.9675187069724,92.49339627931913,105.04400537145062,116.38306140644087,84.02063593535577,90.59947785731138,96.25656202567872,279.3392736875124
2023-12-31,181.9789853608029,170.98722653202037,212.4854421375771,295.63786087775225,166.15268238575428,197.1189883900958,105.42781651743391,153.56102857262212,170.34143190907102,322.1219502455044,134.41164472438086,98.40793594219222,108.65530741503362,116.87684797750062,91.4587011461187,95.3960900976605,98.15034849945515,297.3306460717668
2024-01-31,187.3992966263285,175.0121359904909,220.3447337287893,307.2563998019871,168.72735793689893,207.10668698832654,102.74257997810477,150.62960321130512,172.69245250666978,331.2691147537997,136.97937966951244,98.9427847912651,110.27676092942933,119.6262422522673,91.28819327295595,95.7698180410518,98.42766012982612,327.3763202323695
2024-02-29,195.97233306777494,182.97829011071337,231.94185608574145,323.626652842673,174.32346951320588,213.74750035012923,107.06989529466362,159.17019512847773,172.53776353499651,476.2908968431563,135.42929579720658,97.15411370335899,108.40088032091,119.29931421826939,91.39324723973388,95.59557981335982,98.15910124489015,351.90643052541344
2024-03-31,203.27214960223438,189.72508906480664,240.51080994895284,329.09916117841607,193.39492108478348,219.72881446444617,110.44011696934737,165.39706642450292,187.7874964008757,557.4516311167225,139.64145368551277,98.6752740723383,109.65856675692945,120.35066095698812,95.03967986424382,97.27707921367076,98.46385850040637,379.8067559232439
2024-04-30,196.65543466099967,184.33435590518783,232.51021385527105,317.01849571952334,192.9800123554255,210.25662049786038,111.00821282242865,155.20431878575357,195.4809134233271,477.34265732206165,145.50478312200877,94.15327328208085,106.62791041077932,120.71514370343395,93.38550653123022,96.3098954380317,98.331545958478,366.749402370681
2024-05-31,203.6221151331045,190.63870899466568,241.57180534310672,332.80303528077997,190.19495736330973,212.9271638111491,111.92440931539107,161.22286776087086,195.9788532844029,525.4330051253946,145.1678156327386,95.49878600157187,107.3449475920919,120.19221533534909,93.8166102812043,96.70643663931587,98.45659785185819,371.56913853151246
2024-06-30,210.24919514956446,196.8294464786484,253.0591168426899,358.53610573237995,189.7279085540737,219.381051245606,116.21610806308591,161.29975608654027,198.71174741046588,493.7462504867192,145.33629937737368,98.49413466631565,110.30711182441395,122.49460265410018,92.540259373764,96.24455256648801,98.58607819786835,413.9673158394636
2024-07-31,211.6577498006093,197.87071150680586,253.57549415571077,349.0125547379978,192.08569470438547,222.98064374187368,116.03254020922267,176.2006575657723,205.08542494697818,503.97212963179214,137.35003876591537,100.04346469977054,111.96410478526741,122.66135334637742,93.58915324499202,97.42893830915511,99.4178232741466,411.1012186767491
2024-08-31,212.4074719602948,197.97270706531162,253.30869922504527,344.44574538749333,183.62008272551842,228.67206071585113,114.37155021993857,169.0922194476401,205.74445095764403,448.93864063857467,135.15972437668756,100.07710769470262,111.25043271315778,120.97995291519797,96.30058458271904,98.91611318370725,100.58077945364481,397.4654287741366
2024-09-30,214.43910532428237,200.70347304173475,256.56025543940194,350.6478331429141,176.6536000185378,223.08282061864446,119.97043948832662,168.93131088278147,215.74462990631855,478.27123560060915,140.14691777390385,100.8148246133467,111.61129902452171,120.94248887186778,97.31612959449951,100.16350440063309,101.4717849154712,404.7386632070516
2024-10-31,216.10308223497992,202.12766801101014,261.5444804437605,357.55992712452394,183.34186185463588,218.8119031441469,119.6082152865591,171.3014976283207,230.51975531220927,545.4416294621248,141.22522916495134,98.84244641592815,110.87449284519325,123.650940529224,97.78703634845253,100.98920989258127,101.86337731866806,426.11719234354445
2024-11-30,232.87079951417988,216.1742373799227,284.91186078191674,387.254182389136,203.24790892567867,225.774151204968,119.66993699926797,195.60250101884586,229.94712994866774,770.237253499609,146.17873095503492,103.71523524489041,115.29227407157217,127.61937486009035,98.20580977501574,100.71562012335058,101.89856614961252,505.0305168997006
2024-12-31,229.67414941893088,213.599734258113,282.248112983994,394.87618042108323,186.54777004935116,214.84755688334948,119.41274865375178,181.92445230087654,230.97103998519285,757.3674996238117,149.48106119692872,100.23053054181234,113.76430895382555,129.69997312127012,102.07212635813316,103.09197523606737,102.75574658731199,503.528267100664
2025-01-31,237.49802783735055,220.49566799331407,290.07559726992235,403.7632394425521,191.0226033593678,229.56739533098673,122.08670342796053,186.6283944705018,247.28450390736776,830.8368260030503,155.7824457985788,100.46156602874008,114.28709917005423,130.3320300355203,97.28709159419095,100.37602156861165,102.27574195103033,545.3705845491533
2025-02-28,236.57152183106643,219.88641008400035,286.45267849968434,392.929286635861,198.38741001764112,232.83567731836516,123.51272032116809,176.91677416278895,249.47290381438623,684.6810273048602,156.6585818378585,105.1663831138751,117.83294212165063,131.35226968137565,99.164004203755,101.5087833389691,103.036015833379,517.4290999982594
2025-03-31,217.5151662537858,203.415594281952,259.77603966147893,348.73563403271567,197.18370094264762,220.07564410752477,119.96482117081501,158.2624202779312,263.74475778166976,643.3408505781614,156.42268916998648,100.46737772321808,113.64732871803305,126.7895232673578,93.63556162922228,99.24270950982552,102.9135576749497,420.09440638492055
2025-04-30,208.20248956976462,194.31491854872266,244.74063338156085,336.0542903118654,161.42707058110878,201.21567008663095,114.16647135169956,146.91567317315378,265.27720576055276,697.7553752083784,142.74160857563876,95.10842488242936,108.8973460492299,121.51635865060236,95.2845175783643,100.98309166688595,103.85090400178831,363.9053941963478
2025-05-31,220.5994081733301,205.57336165535364,260.37023894688963,367.24937050067024,163.64898518331907,190.18137553734576,118.87179327776278,154.76150126308121,264.2374906629514,775.7534315903551,140.75346953817882,92.58630078390206,107.30756036398023,121.35158768947747,96.30809025190449,101.97219936421081,104.20699952824594,410.9930394018228
