date,us_20y,us_10y,us_2y,eu_30y,eu_10y,eu_3y
2020-08-31,121.4612820141338,264.6535500437647,107.99516321394346,1198.7795234229454,1100.2320647410538,424.35918660192647
2020-09-30,122.22830867005871,265.57032813452,108.02841504617018,1211.354553064582,1106.4184835240026,425.21043382511715
2020-10-31,118.14192260076543,260.95081111263477,108.01944737196969,1289.8145264298507,1129.541556528807,427.15252549287055
2020-11-30,119.51010200820298,262.13062914135645,107.99072936974378,1315.0744709902701,1141.7270110324441,428.12154021442126
2020-12-31,118.00199918452013,260.08832811340557,108.06709670923877,1341.724712413662,1151.7916468503358,428.9026382133076
2021-01-31,113.58157769005166,255.91561273819494,108.12015744173048,1333.3903792784909,1148.1855661746035,428.0608890968508
2021-02-28,106.39209087217523,248.39824091414954,108.06801970870971,1330.3535735993778,1151.5575440574723,428.3366105019129
2021-03-31,102.70329631741012,241.96006037829127,108.03928879306396,1291.992738683823,1139.636679746931,427.9685483898
2021-04-30,104.8711985598732,244.28537894442238,108.05368347851413,1251.848787872051,1130.2054810959883,427.26432296657583
2021-05-31,105.22867795337014,246.17709672475084,108.10941756593482,1199.2776822078233,1111.057641283041,426.3217420654287
2021-06-30,108.50473835207464,249.43536499794135,107.89491350686,1233.8472853493834,1123.511539268116,427.4747904212127
2021-07-31,112.10582401414986,254.59462462220904,108.04110826160533,1277.6014617496883,1137.9004731261389,427.6384327107238
2021-08-31,111.5321061641827,253.44347763348372,108.03755147103274,1316.5796322921813,1151.7145336404108,428.32282021687536
2021-09-30,108.61864337723671,248.61920800453905,107.89055105476072,1277.3917057186818,1135.9968254414966,427.81329263740065
2021-10-31,109.50922321775143,248.25117702373004,107.50496688355878,1250.326234538039,1117.6521931726897,426.4732413250666
2021-11-30,112.04211925521057,251.30587078476927,107.46606705251867,1254.381516823205,1112.7833892539863,426.2771600912754
2021-12-31,110.56057413312628,249.5357522875815,107.08449104215539,1253.9916732803106,1109.7874303669864,425.42865130384746
2022-01-31,106.66063820770138,243.77687960600642,106.24133302270701,1171.2285869181596,1080.1322557621424,422.7327428377282
2022-02-28,105.4939058065561,243.26047987537686,105.8265972338007,1098.8092709893017,1037.801511638361,418.0993377095099
2022-03-31,100.16284579077171,233.17575301567177,104.30348419485759,1094.403047657273,1033.7322439249253,418.5106734457003
2022-04-30,92.30951927398787,222.30149248473063,103.69153984521978,996.4611030917318,982.8903841345193,410.88840095146156
2022-05-31,90.6792474632015,223.58882745120272,104.24797860297248,918.7483360545383,938.7007002842864,404.76152276056865
2022-06-30,89.624296624325,221.64858159520972,103.71758875386736,839.751772309477,891.3442270936497,398.40853556775784
2022-07-31,92.22235718100532,228.11007108949303,104.0239014100624,879.9954638425487,914.4577220737073,402.32492570269727
2022-08-31,88.16326679905211,219.4075309300379,103.20777413313918,893.9670647572601,921.6836048401012,403.11546673230634
2022-09-30,81.892231910467,207.85323555259404,102.06456212848619,804.1786889984503,862.1296150631429,392.99440498754467
2022-10-31,78.32034350259981,204.0059139002161,101.8841989966392,761.7451735420334,838.3971026784263,389.513476635511
2022-11-30,83.27543173648121,211.7041795855416,102.4981610837745,812.564025824073,860.840975028178,392.2894759968743
2022-12-31,81.9871468451801,208.91100513669824,102.80957085867794,815.5646066327898,862.8638498320437,393.13227417454226
2023-01-31,86.34422865814703,215.7806293896392,103.55146726816098,799.5017904598326,866.8130361494292,393.91267216210275
2023-02-28,82.89935596202224,209.42193840001647,102.79472755776622,786.5613951480341,867.9417586246424,393.32347074287543
2023-03-31,86.49133377043832,217.71280568688314,104.59388923274352,765.2135796909591,873.0474093821709,393.36650264365556
2023-04-30,86.88059189259052,219.0557847637216,104.97922771112034,758.3681708406042,876.5216273684181,394.7702377973385
2023-05-31,84.68023405259753,216.0805989512873,104.64531455566537,747.4695665531461,874.0539326087552,396.14615016388314
2023-06-30,84.38726622246345,213.73775734848059,104.14096113748619,779.0775438855503,893.8524390857291,396.65496625860925
2023-07-31,82.87250195405318,211.64538197615812,104.53580626436838,778.9032202974388,890.9150686699794,396.3223106684838
2023-08-31,81.31291298700403,210.29593672042822,105.00786220373095,766.817300565719,889.412011272659,398.36868142038713
2023-09-30,76.21000813215305,202.76947302023385,105.08544207406503,735.9468496364605,872.0834121194813,397.54886261998485
2023-10-31,73.81589040619387,198.9908097959145,105.44102944847158,699.6257943920629,850.2584437241825,396.90259549473757
2023-11-30,78.73443142386786,207.81202661955828,106.51963470055634,744.9372570769839,884.331146682531,402.5628002717685
2023-12-31,84.49049444770655,216.80740397110574,107.8927200486062,810.8840549604057,931.1503304462603,410.4829666475098
2024-01-31,83.22439791332965,215.5737960398506,108.18795595675017,809.3723112568516,934.7982461798042,411.64273533362064
2024-02-29,81.68533750225045,211.81716847084277,107.84668077008497,810.3037326033506,933.0975267569675,410.51957225276135
2024-03-31,82.62487900951903,213.3980743168371,108.35199136036508,842.6334512156733,949.510450186448,411.7941236350455
2024-04-30,78.26310908191937,205.98614388942124,107.8870583732928,827.9673476839989,940.0698799139494,411.2407680375793
2024-05-31,80.26833922655815,209.68794834894905,108.61972254979115,831.7895663740405,943.9404732499374,411.7637582557941
2024-06-30,81.8161364282176,212.94995235800647,109.40356496954472,820.4732827792837,939.4320756143401,412.3052690844906
2024-07-31,83.93814467690373,218.3206870336531,110.6532862353761,829.7729044103153,950.9927294580278,415.78378130196944
2024-08-31,86.01880139906304,222.23158599493308,111.80416307004792,853.8127870057408,965.5088734053631,420.647479800647
2024-09-30,87.35171674381576,224.75048839283406,112.67092764909032,862.8167335611562,977.6845164809564,424.3738299446983
2024-10-31,83.26097902783347,217.05765620065068,111.9905490719098,866.9918505633493,985.7441333991313,426.01154202456695
2024-11-30,84.98284399137528,219.55045684196492,112.43233742109737,870.7047470946342,983.0736549364913,426.1587082439413
2024-12-31,80.90796128174377,213.4237258845103,112.5685410382334,904.983983836364,1006.2689855438425,429.7435958617478
2025-01-31,81.02531271696344,214.22167818931638,113.02066398605072,862.5592790910722,979.7588722641564,427.7361274205476
2025-02-28,84.80225962499036,220.8221549302361,113.88171287406479,879.200216351028,990.8156304154119,430.9157338454075
2025-03-31,84.35494590060586,221.763543194442,114.46027253660257,830.184366833433,968.6967428104531,430.40359110795674
2025-04-30,84.02638154994094,223.5936181708291,115.42964023798325,844.8042124001785,985.684414097511,434.3237473468212
2025-05-31,81.71995054328139,220.11879132233895,115.1629411637404,853.8793331887504,995.3389812633993,435.813004902652
2025-06-30,83.49637879585049,223.89139689730348,115.88587109836676,875.6101767181273,1008.8675700547398,437.1653238597002
2025-07-31,82.7747203610177,222.3647114980426,115.77683627500022,866.7693390034527,1008.7144803105891,436.83428955844363
2025-08-31,83.41712903164816,225.63872586024715,116.88868809430411,861.5285112948259,1011.559319458699,436.47439493286305
2025-09-30,85.34223068014546,227.68168395387227,117.21145908056383,855.2640757369251,1012.8010640693427,437.041048409331
2025-10-31,86.32608349555818,229.368581728511,117.55742152884422,876.8078594191452,1025.5341123312944,438.8158147587001
2025-11-30,86.98626098039676,231.80134549071084,118.18334136119195,884.7159162784473,1026.97469876159,439.6104732170686
2025-12-31,85.44262370840534,229.60211592478862,118.51977051856929,876.809201484968,1022.0808957006232,439.15961166433107
2026-01-31,85.45281373058955,228.92586157329458,118.74907446946301,887.1246879687651,1030.0523024906142,440.7275700341921
2026-02-28,88.54406034518303,235.08006067411512,119.39572488926757,899.4906841124292,1041.9371807550954,442.7124621544315
2026-03-31,85.42679541036821,229.68526867713575,118.83747370011324,871.5969964270616,1015.4554644170834,438.0506647795519
2026-04-30,84.8083136769249,230.3102608961186,119.0123322385276,864.8986786539856,1011.5587459274069,438.067152773589
2026-05-31,85.04618247740844,,119.17476966209765,868.1102825971986,1013.0037239447927,438.90068195828337
2026-06-30,85.92315898440759,,119.21818625281982,882.8042492343312,1024.8467538254122,440.25943127997147
2026-07-31,82.61626901578082,,119.32063980092786,866.5321238001208,1015.8302129838877,439.31228867488136
2026-08-31,83.98302303011214,,119.91057407568218,,,
