regime,bucket,asset,n_bucket,cont_n,cont_mean_ann,cont_median_ann,cont_std_ann,cont_p5_ann,cont_p95_ann,cont_hit_rate,fwd6_n,fwd6_median,fwd6_mean,fwd6_p5,fwd6_p95,fwd6_hit_rate,fwd6_cagr_median,fwd12_n,fwd12_median,fwd12_mean,fwd12_p5,fwd12_p95,fwd12_hit_rate,fwd12_cagr_median,fwd24_n,fwd24_median,fwd24_mean,fwd24_p5,fwd24_p95,fwd24_hit_rate,fwd24_cagr_median
regime_A,>$100 (shock),NIKKEI,109,109,0.053803743370507195,0.039251496312749046,0.21292867628041187,-0.7015980488508584,2.133450680360912,0.5504587155963303,107,0.034422595470674056,0.027481893021889546,-0.2650758653798799,0.3181858571681252,0.5420560747663551,0.0700301060202857,107,0.05322417170915994,0.07256043698252876,-0.3475478095736452,0.5795647282923756,0.6448598130841121,0.05322417170915994,107,0.10013520464308745,0.17106930836581688,-0.3806995861229998,0.8442192887028921,0.5794392523364486,0.04887330247417743
regime_A,>$100 (shock),MSCI_EM,109,109,0.07524742266233608,0.09941031439812464,0.23875874781508574,-0.7489872951736418,2.575712324740107,0.5504587155963303,107,0.025280242997799185,0.01292324647248869,-0.2725839743173443,0.26221042473357226,0.5700934579439252,0.051199576681626224,107,0.03229392578425183,0.03519125300517003,-0.45648088568476336,0.4244134978886001,0.616822429906542,0.03229392578425183,107,0.00601713071441945,0.07296618036470744,-0.19988722512046514,0.659244580866458,0.514018691588785,0.0030040531894273137
regime_B,Crollo (<=-30%),SP500,10,10,-0.4257910064485314,-0.12459727698927525,0.30999206822820935,-0.9272534705959401,0.8126519709976661,0.3,10,0.05774649701572776,0.08845594718590143,-0.04601052500546332,0.2667299657079824,0.9,0.11882765194904299,10,0.26477786673289916,0.23479217412896825,-0.009910841333605269,0.5137552976476076,0.9,0.26477786673289927,10,0.4542334351958952,0.3984270860987743,0.11982342622262492,0.6765090445341033,1.0,0.20591601498441636
regime_B,Crollo (<=-30%),NASDAQ,10,10,-0.3522050479358191,-0.4018236737601635,0.3259240616988654,-0.8481905830917654,2.1803577749485323,0.3,10,0.16379113057904293,0.18017503634984017,0.02648762948028929,0.4056753441028075,1.0,0.35440979561444697,10,0.3844865466549767,0.333746741256608,0.030924734437432266,0.6649027320723268,1.0,0.3844865466549767,10,0.5647929186380954,0.545610914382825,0.13938633452086155,0.927256072140895,1.0,0.25091683122344133
regime_B,Crollo (<=-30%),ACWI,10,10,-0.40821639990852865,-0.4073214543676854,0.3040993948062827,-0.8926511839555776,1.3920906975223297,0.3,10,0.10860941767741372,0.11615649066566247,-0.009098260515893158,0.2902169906253165,0.9,0.22901484096305436,10,0.30164946034145357,0.24768294210187927,-0.04916177954902631,0.5100499219178377,0.7,0.3016494603414537,10,0.42172803487816724,0.370698544949169,0.02707199578295273,0.6717779027603806,1.0,0.19236237565522307
regime_B,Crollo (<=-30%),DAX,10,10,-0.27678244890769554,-0.38573004508443165,0.32945351707815085,-0.8683599832605686,1.8763484790210372,0.4,10,0.09008676703729812,0.10828350136056919,-0.024241119455337027,0.25945420511342226,0.8,0.1882891596698284,10,0.22167208709609343,0.21328071100002202,-0.007569574134771065,0.45787296709119407,0.9,0.22167208709609332,10,0.31135654428778015,0.3188206041814465,0.0717268432270837,0.5501092300974304,1.0,0.14514477001284876
regime_B,Crollo (<=-30%),FTSE100,10,10,-0.24469883338691423,-0.20532175617583381,0.21437706741506748,-0.7880548279140343,0.6091557216016199,0.4,10,0.02925130405552756,0.03519890947626932,-0.0323058647913562,0.12637053474788082,0.7,0.05935824690000402,10,0.20711674552873083,0.1503172783316748,-0.04628247663315002,0.27959999804168933,0.7,0.20711674552873083,10,0.3744127598067539,0.289303945192222,0.05230283222783272,0.4726051405322572,1.0,0.17235351315495007
regime_B,Crollo (<=-30%),NIKKEI,10,10,-0.35121493674734816,-0.030111725114222998,0.33707049874079453,-0.9033508414943288,1.184589926087888,0.5,10,0.15877503180557995,0.1596789648837339,0.05377401150585711,0.27499280965029316,1.0,0.34275957433602255,10,0.19686423963338806,0.23125728299096796,0.05458090763385133,0.516388515349289,1.0,0.19686423963338795,10,0.20296394734743384,0.25037328444789525,0.09800833733314826,0.477013719060625,1.0,0.09679713135448798
regime_B,Crollo (<=-30%),MSCI_EM,10,10,-0.4406301168558314,-0.35394569564801115,0.37121708104916745,-0.9490035573668173,1.682178001848472,0.3,10,0.19367095972553916,0.2257932532448171,-0.02071103482135402,0.5610816674487145,0.9,0.42485036009208943,10,0.5406661614392649,0.385108752808463,-0.18847050906779284,0.8341950727973498,0.7,0.5406661614392649,10,0.4121013275733463,0.5445834296805467,-0.0722449924839107,1.1866375511352933,0.7,0.18831869781357313
regime_B,Stabile (-30 +30),SP500,277,277,0.11495969870407885,0.1868323306837305,0.11428274478226007,-0.49088406091548864,0.8565276008240339,0.6787003610108303,273,0.06191655487611092,0.04731097064297793,-0.11232787266443157,0.17874663588687714,0.7216117216117216,0.12766676951994826,267,0.13328820129924668,0.09865527244610921,-0.19902975133961479,0.2995629040530622,0.7902621722846442,0.13328820129924668,255,0.23042631886950726,0.21567473841957954,-0.2802573270396089,0.5346234573218573,0.8470588235294118,0.10924583337937643
regime_B,Stabile (-30 +30),NASDAQ,277,277,0.12666615687263483,0.1719480685093544,0.1999515586158116,-0.6836006602610312,2.1360253914152008,0.6137184115523465,274,0.07604524898161558,0.05721430282291377,-0.18926078417663494,0.25009315754818284,0.708029197080292,0.15787337785590672,268,0.1556940591551773,0.12524619086888786,-0.284551250090508,0.43821885185148696,0.7910447761194029,0.1556940591551772,256,0.26659455878613125,0.2750740493271603,-0.27638600828351384,0.7712925870812835,0.83203125,0.12543083251976483
regime_B,Stabile (-30 +30),ACWI,277,277,0.1011430523537511,0.17514173253478105,0.1445074093607808,-0.6089105618147572,1.3211993207077501,0.631768953068592,276,0.05549611100741669,0.04133266538077254,-0.12850742524527606,0.20104884023710456,0.7065217391304348,0.1140720403517812,270,0.12476438907555354,0.0872687798748243,-0.1991011680569088,0.30212356893963477,0.725925925925926,0.12476438907555343,258,0.18864180963025656,0.18301871143466664,-0.29745480189929535,0.49905599615889423,0.813953488372093,0.09024850819905117
regime_B,Stabile (-30 +30),DAX,277,277,0.09216818822501871,0.17038345247262976,0.19160493251333707,-0.6708742650333173,1.7195138815386315,0.5848375451263538,276,0.050696378625619265,0.03568875361711143,-0.20805602810126717,0.22753895920266431,0.6702898550724637,0.1039628800569905,270,0.12524443348848024,0.07618135655656474,-0.311301488123947,0.33253419146305413,0.6777777777777778,0.12524443348848013,258,0.15381477028997392,0.16725630348147655,-0.36282149766396393,0.5836072283463772,0.7558139534883721,0.0741577027094178
regime_B,Stabile (-30 +30),FTSE100,277,277,0.07674493392493464,0.13796427449462323,0.12806068277802557,-0.5148435912600406,1.1342672185064404,0.6064981949458483,276,0.043460048406357754,0.03154252959347181,-0.14144425632892316,0.14187835968144336,0.6992753623188406,0.08880887262019832,270,0.09017561187695422,0.06427755476847738,-0.2038186205227842,0.24508380295301005,0.7592592592592593,0.09017561187695433,258,0.13722584191299858,0.13177956997973897,-0.2414807676417216,0.42167466999388736,0.7829457364341085,0.06640791534618629
regime_B,Stabile (-30 +30),NIKKEI,277,277,0.10701560258122078,0.11322305067561489,0.1787075273391411,-0.6471235610341672,1.7315134921134119,0.592057761732852,276,0.03673284083689632,0.04781938199697742,-0.17206876129547677,0.3208829304742527,0.6014492753623188,0.07481498326974134,270,0.08235268576888621,0.10364942929959561,-0.2331715237647624,0.5351267860506621,0.674074074074074,0.08235268576888632,258,0.21499399009707632,0.21041715342836928,-0.3754680458189326,0.7449919410180006,0.7441860465116279,0.10226765810173188
regime_B,Stabile (-30 +30),MSCI_EM,277,275,0.13180507301895705,0.15261948162095784,0.19284420974564642,-0.6333443670101297,1.8933348107754413,0.5963636363636363,272,0.04898499252247224,0.052356424403289775,-0.17509409868033912,0.3145796468396332,0.6360294117647058,0.10036951453737086,266,0.10290534816429375,0.11111214628147702,-0.22374974513054374,0.49070253028822614,0.6917293233082706,0.10290534816429364,254,0.15245130114329752,0.22279626988516124,-0.22971289143916415,0.9099930063015381,0.6614173228346457,0.07352284612079751
regime_B,Impennata (>=+30%),SP500,19,19,0.11378631749245849,0.26050811488679115,0.1274552532655696,-0.4218547400473681,1.134723102538167,0.631578947368421,17,0.07798994440302964,0.05847672025170684,-0.26070195105297594,0.2153085863198098,0.7647058823529411,0.16206232023404699,17,0.16021812356960075,0.11093192054677556,-0.2604415145676261,0.3873069645877934,0.7058823529411765,0.16021812356960075,17,0.25587411458429266,0.2539585754929197,-0.024008233161517005,0.49405166279591417,0.9411764705882353,0.12065789364296742
regime_B,Impennata (>=+30%),NASDAQ,19,19,0.23622868293096788,0.37267420799700157,0.20275172181124748,-0.6561097592002281,1.6994742633691389,0.6842105263157895,17,0.08935374529163509,0.05916646077357763,-0.32004637516031303,0.299857283791593,0.7647058823529411,0.18669158238091255,17,0.14278038691324269,0.12055680632153995,-0.20665111297691519,0.464823077575734,0.7647058823529411,0.14278038691324269,17,0.20843588667424795,0.2801116114200028,-0.10390101559753843,0.6450847620386443,0.8235294117647058,0.09928880949195884
regime_B,Impennata (>=+30%),ACWI,19,19,0.17395245317098573,0.14897277344921034,0.17364817168387475,-0.597580788642777,2.0474065811766935,0.5789473684210527,17,0.1130258638634829,0.05096656643538709,-0.27546706354186445,0.23560127159146188,0.7647058823529411,0.23882657362905246,17,0.13684958040451622,0.09403349801914054,-0.250062260732853,0.40896619466533735,0.7058823529411765,0.13684958040451622,17,0.310104999128199,0.24699051259888904,-0.04794122999169431,0.49977638437944893,0.8823529411764706,0.14459818238899858
regime_B,Impennata (>=+30%),DAX,19,19,-0.017025373567464586,0.01089184008501598,0.20681525703717094,-0.7034830434427335,1.3782820248098049,0.5789473684210527,17,0.09091829798377815,0.034039758437074845,-0.39705858879493555,0.26473791357485527,0.7647058823529411,0.19010273287582335,17,0.2071539320031952,0.09332695530925718,-0.4433026554363378,0.3520932346809303,0.7647058823529411,0.2071539320031952,17,0.22821871747444966,0.23544474466979015,-0.22466513281863928,0.6068126407465904,0.8235294117647058,0.10825029549937404
regime_B,Impennata (>=+30%),FTSE100,19,19,0.06621493861235805,0.17766764679844238,0.1321516818221698,-0.5521363464521492,0.7606366160156592,0.6842105263157895,17,0.10737863682095816,0.05789870016240692,-0.21923306854068822,0.21484542938955845,0.7647058823529411,0.2262874452874435,17,0.19016436232063483,0.0993367603549547,-0.2320192750821015,0.2530225404357548,0.7647058823529411,0.19016436232063483,17,0.29861822238699354,0.23924519408924702,-0.07643363627679227,0.4632812271228521,0.7647058823529411,0.13956931442847886
regime_B,Impennata (>=+30%),NIKKEI,19,19,0.2207609627796201,0.2718209667925022,0.2053440864576164,-0.5566997894683152,1.7623676754973743,0.631578947368421,17,0.05485337554775649,0.0421364861318171,-0.2601704848056609,0.2914917299571036,0.5882352941176471,0.11271564390449629,17,0.04431865506341892,0.05183818017421521,-0.2719409085436907,0.32725025948868836,0.5294117647058824,0.04431865506341892,17,0.22692145229926708,0.20996533963152642,-0.07002513088959005,0.5320894376191586,0.8235294117647058,0.10766486461351077
regime_B,Impennata (>=+30%),MSCI_EM,19,19,0.3205585448907313,0.10805660414141238,0.26500935849387824,-0.727533504559037,4.334027974711434,0.6842105263157895,17,0.09678205250202643,0.06957077847087877,-0.28060651608789183,0.3232098747270954,0.5882352941176471,0.20293087069055793,17,0.20241784414015673,0.1276838399728462,-0.22026935472030354,0.5269024848411245,0.5882352941176471,0.20241784414015673,17,0.41636327033380893,0.3473672648952624,-0.19037448310365496,0.9529840110625163,0.7058823529411765,0.1901106126464922
