start,end,cagr_lump,cagr_pac,mdd_lump,mdd_pac,vol_lump,vol_pac,dvol_lump,dvol_pac,final_lump,final_pac,contributed,invested_lump
1981-04-01,1991-03-31,0.21058,0.16338,-0.32958,-0.32200,0.17141,0.44369,0.14460,0.14650,91141.95969,70655.61353,30000.00000,22518.36333
1981-07-01,1991-06-30,0.22789,0.16722,-0.32958,-0.32156,0.17195,0.43944,0.14485,0.14673,100090.58735,72128.50212,30000.00000,22518.36333
1981-10-01,1991-09-30,0.24792,0.16378,-0.32958,-0.32106,0.17132,0.42603,0.14456,0.14646,111544.29905,70808.70303,30000.00000,22518.36333
1982-01-04,1992-01-01,0.23299,0.15262,-0.32958,-0.32046,0.17154,0.43806,0.14522,0.14719,102887.57458,66686.20609,30000.00000,22518.36333
1982-04-01,1992-03-31,0.26015,0.16040,-0.32958,-0.31976,0.17027,0.42715,0.14456,0.14667,119172.45791,69531.63366,30000.00000,22518.36333
1982-07-01,1992-06-30,0.26939,0.15523,-0.32958,-0.31892,0.17017,0.42594,0.14500,0.14706,125280.28514,67625.47821,30000.00000,22518.36333
1982-10-01,1992-09-30,0.24616,0.14681,-0.32958,-0.31792,0.16799,0.40305,0.14541,0.14752,110488.82839,64640.28820,30000.00000,22518.36333
1983-01-03,1993-01-03,0.22832,0.14683,-0.32958,-0.31693,0.16433,0.40984,0.14415,0.14647,100322.95788,64646.75670,30000.00000,22518.36333
1983-04-04,1993-03-31,0.21355,0.14565,-0.32958,-0.31588,0.16316,0.40886,0.14370,0.14612,92618.68136,64237.43802,30000.00000,22518.36333
1983-07-01,1993-06-30,0.19980,0.14533,-0.32958,-0.31478,0.16273,0.43909,0.14344,0.14592,85983.89434,64128.32710,30000.00000,22518.36333
1983-10-03,1993-09-30,0.20604,0.14403,-0.32958,-0.31388,0.16169,0.43399,0.14323,0.14571,88931.22355,63684.26856,30000.00000,22518.36333
1984-01-03,1994-01-02,0.20680,0.13818,-0.32958,-0.31388,0.16124,0.43415,0.14333,0.14576,89300.20667,61719.13399,30000.00000,22518.36333
1984-04-02,1994-04-03,0.21394,0.13343,-0.32958,-0.31388,0.16067,0.43364,0.14373,0.14620,92813.50558,60169.78448,30000.00000,22518.36333
1984-07-02,1994-06-30,0.21603,0.12462,-0.32958,-0.31388,0.16049,0.42779,0.14393,0.14642,93867.64226,57406.22984,30000.00000,22518.36333
1984-10-01,1994-10-02,0.20813,0.12461,-0.32958,-0.31388,0.15943,0.42404,0.14414,0.14658,89943.00435,57401.29222,30000.00000,22518.36333
1985-01-02,1995-01-02,0.19672,0.10867,-0.32958,-0.31388,0.15920,0.40434,0.14475,0.14721,84566.68892,52732.54280,30000.00000,22518.36333
1985-04-01,1995-04-02,0.19359,0.11771,-0.32958,-0.31388,0.15859,0.42280,0.14536,0.14794,83148.78813,55329.76177,30000.00000,22518.36333
1985-07-01,1995-07-02,0.19922,0.12955,-0.32958,-0.31388,0.15856,0.43133,0.14572,0.14831,85714.21355,58935.35126,30000.00000,22518.36333
1985-10-01,1995-10-01,0.21591,0.13411,-0.32958,-0.31388,0.15818,0.41187,0.14632,0.14900,93809.29701,60390.28399,30000.00000,22518.36333
1986-01-02,1996-01-01,0.20573,0.14177,-0.32958,-0.31388,0.15791,0.41768,0.14633,0.14898,88784.37433,62915.43224,30000.00000,22518.36333
1986-04-01,1996-03-31,0.19488,0.14747,-0.32958,-0.31388,0.15781,0.42314,0.14619,0.14876,83732.11770,64868.38264,30000.00000,22518.36333
1986-07-01,1996-06-30,0.18805,0.14925,-0.32958,-0.31388,0.15699,0.44136,0.14585,0.14839,80700.64263,65490.17225,30000.00000,22518.36333
1986-10-01,1996-09-30,0.19793,0.14084,-0.32958,-0.31388,0.15575,0.41605,0.14404,0.14650,85118.72184,62603.41401,30000.00000,22518.36333
1987-01-02,1997-01-01,0.21414,0.16259,-0.32958,-0.31388,0.15537,0.39987,0.14379,0.14630,92915.32032,70353.86982,30000.00000,22518.36333
1987-04-01,1997-03-31,0.19129,0.16710,-0.32958,-0.31388,0.15521,0.43252,0.14372,0.14618,82122.50161,72083.36313,30000.00000,22518.36333
1987-07-01,1997-06-30,0.19578,0.17429,-0.32958,-0.31388,0.15489,0.42400,0.14309,0.14551,84139.63373,74929.04960,30000.00000,22518.36333
1987-10-01,1997-09-30,0.19793,0.18704,-0.31388,-0.31388,0.15544,0.52305,0.14333,0.14577,85120.92766,80259.87008,30000.00000,22518.36333
1988-01-04,1998-01-01,0.25172,0.19053,-0.19204,-0.14286,0.13048,0.41170,0.09790,0.09921,113859.81284,81784.59198,30000.00000,22518.36333
1988-04-04,1998-03-31,0.26406,0.19766,-0.19204,-0.14000,0.12779,0.41165,0.09296,0.09410,121722.37136,84994.47117,30000.00000,22518.36333
1988-07-01,1998-06-30,0.25961,0.19859,-0.19204,-0.13635,0.12638,0.41622,0.09141,0.09247,118826.04997,85423.88784,30000.00000,22518.36333
1988-10-03,1998-09-30,0.24176,0.17487,-0.19204,-0.18948,0.13300,0.41026,0.10038,0.10165,107886.69281,75161.41855,30000.00000,22518.36333
1989-01-03,1999-01-03,0.26910,0.19938,-0.19204,-0.18936,0.13538,0.39962,0.10161,0.10267,125085.02912,85790.68431,30000.00000,22518.36333
1989-04-03,1999-03-31,0.26383,0.20208,-0.19204,-0.18924,0.13785,0.40740,0.10235,0.10339,121570.68477,87048.77047,30000.00000,22518.36333
1989-07-03,1999-06-30,0.25765,0.20429,-0.19204,-0.18911,0.13960,0.40339,0.10325,0.10429,117576.68556,88098.69865,30000.00000,22518.36333
1989-10-02,1999-09-30,0.24453,0.20373,-0.19204,-0.18898,0.14109,0.43663,0.10399,0.10499,109517.96145,87831.21792,30000.00000,22518.36333
1990-01-02,2000-01-02,0.24809,0.20707,-0.19204,-0.18885,0.14091,0.44890,0.10147,0.10242,111645.55963,89429.46281,30000.00000,22518.36333
1990-04-02,2000-04-02,0.25573,0.19843,-0.19204,-0.18870,0.14446,0.42996,0.10455,0.10550,116356.96551,85349.73132,30000.00000,22518.36333
1990-07-02,2000-07-02,0.25281,0.20124,-0.19204,-0.18854,0.14851,0.44111,0.10787,0.10887,114536.56342,86654.16448,30000.00000,22518.36333
1990-10-01,2000-10-01,0.28518,0.20372,-0.19190,-0.18836,0.14670,0.42832,0.10582,0.10677,136440.86203,87826.66424,30000.00000,22518.36333
1991-01-02,2001-01-01,0.25044,0.16936,-0.19190,-0.18815,0.14919,0.40535,0.10771,0.10868,113075.91976,72963.35849,30000.00000,22518.36333
1991-04-01,2001-04-01,0.21494,0.15188,-0.26025,-0.24442,0.15178,0.42609,0.11138,0.11220,93316.00822,66421.05379,30000.00000,22518.36333
1991-07-01,2001-07-01,0.21365,0.14891,-0.26937,-0.24978,0.15389,0.41878,0.11210,0.11285,92669.56080,65372.41663,30000.00000,22518.36333
1991-10-01,2001-09-30,0.18757,0.12309,-0.35659,-0.32469,0.15699,0.42858,0.11519,0.11592,80488.25588,56939.90629,30000.00000,22518.36333
1992-01-02,2002-01-01,0.17330,0.11684,-0.35659,-0.32303,0.15762,0.43584,0.11500,0.11573,74528.86468,55075.17778,30000.00000,22518.36333
1992-04-01,2002-03-31,0.17873,0.11168,-0.35659,-0.32132,0.15913,0.42345,0.11605,0.11680,76741.03931,53584.38887,30000.00000,22518.36333
1992-07-01,2002-06-30,0.15848,0.09033,-0.35659,-0.31943,0.16130,0.42613,0.11674,0.11730,68817.46555,47854.58192,30000.00000,22518.36333
1992-10-01,2002-09-30,0.12461,0.05303,-0.46211,-0.39778,0.17043,0.43224,0.12388,0.12387,57401.79138,39362.25439,30000.00000,22518.36333
1993-01-04,2003-01-01,0.12735,0.06024,-0.47415,-0.39555,0.17527,0.43521,0.12515,0.12511,58249.01087,40866.47659,30000.00000,22518.36333
1993-04-01,2003-03-31,0.09933,0.03400,-0.47415,-0.39102,0.17854,0.44418,0.12627,0.12619,50185.81075,35673.07772,30000.00000,22518.36333
1993-07-01,2003-06-30,0.12705,0.05784,-0.47415,-0.38607,0.17987,0.43741,0.12647,0.12632,58154.33857,40359.80584,30000.00000,22518.36333
1993-10-01,2003-09-30,0.13183,0.06354,-0.47415,-0.38117,0.18085,0.43558,0.12638,0.12618,59658.98596,41577.29412,30000.00000,22518.36333
1994-01-03,2004-01-01,0.13823,0.06733,-0.47415,-0.37598,0.18140,0.43127,0.12633,0.12604,61736.95529,42407.30139,30000.00000,22518.36333
1994-04-04,2004-03-31,0.16300,0.07672,-0.47415,-0.37019,0.18170,0.43179,0.12603,0.12562,70511.06668,44545.97076,30000.00000,22518.36333
1994-07-01,2004-06-30,0.15373,0.06505,-0.47415,-0.36331,0.18177,0.42875,0.12618,0.12570,67083.09709,41906.92131,30000.00000,22518.36333
1994-10-03,2004-09-30,0.14426,0.05668,-0.47415,-0.35555,0.18213,0.42963,0.12597,0.12538,63762.96983,40117.11461,30000.00000,22518.36333
1995-01-03,2005-01-02,0.15866,0.06491,-0.47415,-0.34655,0.18211,0.42591,0.12609,0.12533,68885.10679,41875.56538,30000.00000,22518.36333
1995-04-03,2005-03-31,0.14450,0.06179,-0.47415,-0.33625,0.18256,0.42771,0.12546,0.12464,63843.05634,41198.34826,30000.00000,22518.36333
1995-07-03,2005-06-30,0.12673,0.05520,-0.47415,-0.32517,0.18288,0.43005,0.12500,0.12415,58055.35242,39808.23501,30000.00000,22518.36333
1995-10-02,2005-10-02,0.11793,0.05346,-0.47415,-0.31310,0.18302,0.43817,0.12462,0.12363,55395.92779,39449.80709,30000.00000,22518.36333
1996-01-02,2006-01-02,0.11201,0.05569,-0.47415,-0.29967,0.18327,0.43562,0.12443,0.12342,53676.44371,39909.72130,30000.00000,22518.36333
1996-04-01,2006-04-02,0.10592,0.05557,-0.47415,-0.28489,0.18268,0.43935,0.12409,0.12304,51969.78198,39886.29399,30000.00000,22518.36333
1996-07-01,2006-07-02,0.09866,0.05088,-0.47415,-0.27615,0.18314,0.45454,0.12382,0.12276,50007.32138,38924.81082,30000.00000,22518.36333
1996-10-01,2006-10-01,0.09854,0.05077,-0.47415,-0.27308,0.18271,0.42721,0.12342,0.12233,49975.84477,38903.47472,30000.00000,22518.36333
1997-01-02,2007-01-02,0.09766,0.05940,-0.47415,-0.26980,0.18229,0.42441,0.12357,0.12248,49745.51575,40688.76657,30000.00000,22518.36333
1997-04-01,2007-04-01,0.09272,0.05705,-0.47415,-0.26629,0.18194,0.42078,0.12421,0.12314,48461.78481,40193.85065,30000.00000,22518.36333
1997-07-01,2007-07-01,0.07961,0.07132,-0.47415,-0.26236,0.18081,0.43187,0.12413,0.12299,45227.79930,43301.85987,30000.00000,22518.36333
1997-10-01,2007-09-30,0.06043,0.06321,-0.47415,-0.25841,0.18149,0.45907,0.12523,0.12409,40908.39293,41505.14999,30000.00000,22518.36333
1998-01-02,2008-01-01,0.05440,0.05899,-0.47415,-0.25415,0.18024,0.43935,0.12337,0.12204,39643.85468,40601.17792,30000.00000,22518.36333
1998-04-01,2008-03-31,0.01012,0.03817,-0.47415,-0.25051,0.18294,0.44730,0.12462,0.12334,31575.67573,36448.46411,30000.00000,22518.36333
1998-07-01,2008-06-30,0.01127,0.04513,-0.47415,-0.24668,0.18378,0.45990,0.12546,0.12424,31760.06661,37783.48474,30000.00000,22518.36333
1998-10-01,2008-09-30,0.02556,0.02887,-0.47415,-0.24212,0.18633,0.41323,0.12956,0.12887,34160.93005,34746.57129,30000.00000,22518.36333
1999-01-04,2009-01-01,-0.11049,-0.05981,-0.50715,-0.45670,0.21271,0.44653,0.15748,0.15673,17590.94474,22332.60292,30000.00000,22518.36333
1999-04-01,2009-03-31,-0.15496,-0.08851,-0.55260,-0.48238,0.22018,0.45744,0.16383,0.16269,14407.90112,19481.85658,30000.00000,22518.36333
1999-07-01,2009-06-30,-0.10252,-0.02411,-0.55260,-0.48035,0.22226,0.47345,0.16516,0.16399,18249.55535,26592.91612,30000.00000,22518.36333
1999-10-01,2009-09-30,-0.07395,-0.01058,-0.55260,-0.47827,0.22246,0.44523,0.16593,0.16467,20870.69137,28446.82932,30000.00000,22518.36333
2000-01-03,2010-01-03,-0.07782,0.01167,-0.55260,-0.47606,0.22232,0.47948,0.16618,0.16465,20489.92397,31824.64383,30000.00000,22518.36333
2000-04-03,2010-03-31,-0.08338,0.01409,-0.55260,-0.47385,0.22018,0.48006,0.16550,0.16391,19958.27513,32218.66471,30000.00000,22518.36333
2000-07-03,2010-06-30,-0.08651,0.00722,-0.55260,-0.47160,0.22016,0.47051,0.16582,0.16416,19665.99398,31115.17219,30000.00000,22518.36333
2000-10-02,2010-09-30,-0.07924,0.01060,-0.55260,-0.46924,0.22098,0.46981,0.16644,0.16479,20352.64538,31652.58348,30000.00000,22518.36333
2001-01-02,2011-01-02,-0.03278,0.03301,-0.55260,-0.46658,0.21836,0.45824,0.16620,0.16457,25477.41088,35492.03184,30000.00000,22518.36333
2001-04-02,2011-03-31,0.00612,0.04854,-0.55260,-0.46355,0.21611,0.44670,0.16543,0.16361,30941.96649,38454.82840,30000.00000,22518.36333
2001-07-02,2011-06-30,-0.00751,0.04944,-0.55260,-0.46009,0.21436,0.47437,0.16529,0.16335,28888.51559,38636.48425,30000.00000,22518.36333
2001-10-01,2011-10-02,0.01013,0.03235,-0.55260,-0.45628,0.21779,0.45488,0.16949,0.16767,31576.90911,35371.89067,30000.00000,22518.36333
2002-01-02,2012-01-02,-0.00401,0.03839,-0.55260,-0.45172,0.22026,0.46982,0.17052,0.16836,29399.68011,36489.96112,30000.00000,22518.36333
2002-04-01,2012-04-01,0.01726,0.05691,-0.55260,-0.44696,0.21918,0.48000,0.17078,0.16845,32743.92360,40165.09301,30000.00000,22518.36333
2002-07-01,2012-07-01,0.03629,0.04203,-0.55260,-0.44152,0.21829,0.46872,0.17102,0.16860,36096.29469,37181.95395,30000.00000,22518.36333
2002-10-01,2012-09-30,0.08022,0.05825,-0.55260,-0.43691,0.21133,0.44820,0.16715,0.16534,45372.21981,40446.41880,30000.00000,22518.36333
2003-01-02,2013-01-01,0.06766,0.05652,-0.55260,-0.43184,0.20801,0.46842,0.16676,0.16482,42481.13115,40082.80487,30000.00000,22518.36333
2003-04-01,2013-03-31,0.09279,0.06799,-0.55260,-0.42591,0.20554,0.43065,0.16663,0.16445,48479.24970,42553.98018,30000.00000,22518.36333
2003-07-01,2013-06-30,0.08208,0.08010,-0.55260,-0.41946,0.20496,0.44782,0.16670,0.16445,45818.68431,45343.44035,30000.00000,22518.36333
2003-10-01,2013-09-30,0.07536,0.07777,-0.55260,-0.41296,0.20417,0.44406,0.16688,0.16442,44229.81295,44793.39911,30000.00000,22518.36333
2004-01-02,2014-01-01,0.07720,0.09340,-0.55260,-0.40629,0.20419,0.44928,0.16690,0.16429,44660.06099,48637.25133,30000.00000,22518.36333
2004-04-01,2014-03-31,0.07802,0.09617,-0.55260,-0.40211,0.20419,0.45849,0.16721,0.16443,44852.02651,49354.88445,30000.00000,22518.36333
2004-07-01,2014-06-30,0.08672,0.10204,-0.55260,-0.39794,0.20393,0.45871,0.16762,0.16465,46951.44381,50912.45940,30000.00000,22518.36333
2004-10-01,2014-09-30,0.09385,0.10721,-0.55260,-0.39307,0.20373,0.44920,0.16776,0.16473,48752.03552,52327.22004,30000.00000,22518.36333
2005-01-03,2015-01-01,0.08729,0.10981,-0.55260,-0.38756,0.20433,0.45777,0.16792,0.16473,47092.85300,53052.67852,30000.00000,22518.36333
2005-04-01,2015-03-31,0.09786,0.11351,-0.55260,-0.38135,0.20488,0.45449,0.16786,0.16454,49798.47237,54107.99425,30000.00000,22518.36333
2005-07-01,2015-06-30,0.09401,0.11081,-0.55260,-0.37382,0.20476,0.44445,0.16782,0.16444,48792.90702,53335.25277,30000.00000,22518.36333
2005-10-03,2015-09-30,0.07039,0.09031,-0.55260,-0.36610,0.20698,0.45535,0.16896,0.16539,43092.59810,47849.10036,30000.00000,22518.36333
2006-01-03,2016-01-03,0.08205,0.10619,-0.55260,-0.36180,0.20754,0.45171,0.16884,0.16505,45810.80606,52045.48859,30000.00000,22518.36333
2006-04-03,2016-03-31,0.06632,0.09309,-0.55260,-0.35676,0.20909,0.45323,0.16932,0.16543,42183.97479,48557.84812,30000.00000,22518.36333
2006-07-03,2016-06-30,0.08042,0.10261,-0.55260,-0.35058,0.20918,0.44926,0.16988,0.16573,45420.88538,51066.57355,30000.00000,22518.36333
2006-10-02,2016-10-02,0.07949,0.10708,-0.55260,-0.34265,0.20916,0.44149,0.17022,0.16581,45198.78313,52289.51968,30000.00000,22518.36333
2007-01-03,2017-01-02,0.06957,0.10723,-0.55260,-0.33288,0.20927,0.45344,0.16976,0.16515,42908.65999,52330.82227,30000.00000,22518.36333
2007-04-02,2017-04-02,0.08562,0.12235,-0.55260,-0.32031,0.20865,0.44663,0.16946,0.16465,46681.64247,56715.35491,30000.00000,22518.36333
2007-07-02,2017-07-02,0.07617,0.12346,-0.55260,-0.30357,0.20829,0.46867,0.16941,0.16465,44418.82574,57051.22134,30000.00000,22518.36333
2007-10-01,2017-10-01,0.07645,0.12541,-0.55260,-0.27927,0.20630,0.45434,0.16903,0.16425,44483.99567,57649.28887,30000.00000,22518.36333
2008-01-02,2018-01-01,0.10140,0.13581,-0.51821,-0.26727,0.20416,0.47623,0.16876,0.16400,50739.03658,60940.99662,30000.00000,22518.36333
2008-04-01,2018-04-01,0.11407,0.13591,-0.51505,-0.26727,0.20265,0.45765,0.16925,0.16454,54268.91354,60974.20960,30000.00000,22518.36333
2008-07-01,2018-07-01,0.12997,0.13756,-0.47266,-0.26727,0.20194,0.45974,0.16879,0.16390,59069.26222,61514.32908,30000.00000,22518.36333
2008-10-01,2018-09-30,0.15942,0.14535,-0.40910,-0.26727,0.19427,0.49604,0.16100,0.15540,69167.26628,64136.70635,30000.00000,22518.36333
2009-01-02,2019-01-01,0.19270,0.13332,-0.27203,-0.18598,0.16616,0.46689,0.13138,0.12910,82748.57229,60133.58560,30000.00000,22518.36333
2009-04-01,2019-03-31,0.21860,0.12753,-0.19374,-0.18559,0.15455,0.40637,0.12082,0.11938,95182.10025,58302.64177,30000.00000,22518.36333
2009-07-01,2019-06-30,0.19022,0.11723,-0.19374,-0.18520,0.15001,0.40593,0.11809,0.11655,81648.98649,55190.20643,30000.00000,22518.36333
2009-10-01,2019-09-30,0.18035,0.12241,-0.19374,-0.18481,0.14904,0.42707,0.11791,0.11685,77415.31637,56734.06482,30000.00000,22518.36333
2010-01-04,2020-01-01,0.17533,0.13024,-0.19374,-0.18442,0.14766,0.44548,0.11747,0.11634,75351.33242,59153.28638,30000.00000,22518.36333
2010-04-01,2020-03-31,0.16660,0.12376,-0.33796,-0.33505,0.17104,0.44512,0.14642,0.14647,71889.50760,57143.96235,30000.00000,22518.36333
2010-07-01,2020-06-30,0.19002,0.11728,-0.33796,-0.33492,0.17390,0.42663,0.14844,0.14812,81560.08768,55202.61363,30000.00000,22518.36333
2010-10-01,2020-09-30,0.19621,0.13846,-0.33796,-0.33477,0.17358,0.42702,0.14907,0.14875,84332.95294,61812.71249,30000.00000,22518.36333
2011-01-03,2021-01-03,0.18385,0.14029,-0.33796,-0.33462,0.17446,0.43240,0.14932,0.14900,78890.00570,62420.53134,30000.00000,22518.36333
2011-04-01,2021-03-31,0.18683,0.14716,-0.33796,-0.33447,0.17503,0.42990,0.14937,0.14903,80168.48710,64760.90393,30000.00000,22518.36333
2011-07-01,2021-06-30,0.19937,0.15594,-0.33796,-0.33431,0.17476,0.44560,0.14945,0.14920,85786.54393,67883.88503,30000.00000,22518.36333
2011-10-03,2021-09-30,0.24928,0.16395,-0.33796,-0.33412,0.16724,0.39174,0.14125,0.14090,112367.55476,70871.01486,30000.00000,22518.36333
2012-01-03,2022-01-02,0.22074,0.15684,-0.33796,-0.33391,0.16350,0.42359,0.13945,0.13928,96291.15902,68213.78258,30000.00000,22518.36333
2012-04-02,2022-03-31,0.19224,0.14218,-0.33796,-0.33369,0.16628,0.43896,0.14031,0.14013,82546.22984,63054.42517,30000.00000,22518.36333
2012-07-02,2022-06-30,0.19006,0.12743,-0.33796,-0.33346,0.17033,0.42924,0.14507,0.14523,81578.49395,58271.76602,30000.00000,22518.36333
2012-10-01,2022-10-02,0.17325,0.11570,-0.33796,-0.33321,0.17271,0.44343,0.14666,0.14682,74509.48248,54742.27206,30000.00000,22518.36333
2013-01-02,2023-01-02,0.17583,0.11557,-0.33796,-0.33294,0.17583,0.42890,0.14705,0.14726,75553.97939,54703.53454,30000.00000,22518.36333
2013-04-01,2023-04-02,0.15759,0.10457,-0.33796,-0.33265,0.17715,0.42737,0.14697,0.14728,68491.22887,51599.50508,30000.00000,22518.36333
2013-07-01,2023-07-02,0.16352,0.11217,-0.33796,-0.33235,0.17680,0.42872,0.14646,0.14673,70707.48667,53722.32121,30000.00000,22518.36333
2013-10-01,2023-10-01,0.16635,0.11942,-0.33796,-0.33203,0.17708,0.42289,0.14626,0.14656,71792.12108,55835.54838,30000.00000,22518.36333
2014-01-02,2024-01-01,0.15418,0.11743,-0.33796,-0.33169,0.17738,0.43425,0.14661,0.14679,67247.43858,55249.01089,30000.00000,22518.36333
2014-04-01,2024-03-31,0.16870,0.13295,-0.33796,-0.33133,0.17726,0.43576,0.14639,0.14662,72707.37770,60017.21310,30000.00000,22518.36333
2014-07-01,2024-06-30,0.16456,0.13297,-0.33796,-0.33094,0.17741,0.43961,0.14606,0.14633,71104.25417,60021.41747,30000.00000,22518.36333
2014-10-01,2024-09-30,0.17466,0.13625,-0.33796,-0.33053,0.17853,0.42814,0.14689,0.14697,75078.05675,61084.07147,30000.00000,22518.36333
2015-01-02,2025-01-01,0.17998,0.14767,-0.33796,-0.33007,0.17828,0.44864,0.14691,0.14685,77261.92978,64937.60577,30000.00000,22518.36333
2015-04-01,2025-03-31,0.17281,0.13624,-0.33796,-0.32957,0.17876,0.43947,0.14765,0.14758,74332.36010,61082.98505,30000.00000,22518.36333
2015-07-01,2025-06-30,0.17302,0.13381,-0.33796,-0.32902,0.18430,0.43973,0.15197,0.15202,74416.45909,60293.20208,30000.00000,22518.36333
2015-10-01,2025-09-30,0.20067,0.14258,-0.33796,-0.32837,0.18178,0.42559,0.15043,0.15067,86390.63744,63189.14006,30000.00000,22518.36333
2016-01-04,2025-12-30,0.20244,0.14778,-0.33796,-0.32763,0.18131,0.45005,0.15101,0.15123,87222.09442,64975.94823,30000.00000,22518.36333
